task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.5371090847867104,validation,0.0571415424346923,analytic_cpu,0.512,0.5346569139672588,0.5118047218887556,0.5215686274509804,0.5417558176178866,0.4487196669143937,,,,
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.5371090847867104,id_test,0.0571415424346923,analytic_cpu,0.53,0.5424729102167183,0.5258100576695683,0.5703839122486288,0.5690950722394221,0.5073209790316148,,,,
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.5371090847867104,ood_test,0.0571415424346923,analytic_cpu,0.552,0.545426121673461,0.5389884088514225,0.6164383561643836,0.5688156138388831,0.5789468249758338,,,,
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,1.8391509056091309,analytic_cpu,0.586,0.5002819657992071,0.4064516129032258,0.08,0.5181038629314492,0.4252726904704828,0.6776436459073454,0.2422778213029345,0.027832401751173,0.6781462681123408
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,1.8391509056091309,analytic_cpu,0.55,0.5111906604747162,0.4108436195673235,0.1245136186770428,0.5784636222910217,0.5182752997074493,0.6819362230540521,0.2445250709367978,0.054088676989738,0.6783358935960844
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,1.8391509056091309,analytic_cpu,0.488,0.5093177162876646,0.3650793650793651,0.0857142857142857,0.5442676703905464,0.5624896428652435,0.706950566848043,0.25673868319168,0.0929759803997245,0.6793857053994445
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.0449950695037841,analytic_cpu,0.52,0.5421704732049559,0.5198770885346649,0.5275590551181102,0.5350383971073626,0.4392300008127198,,,,
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.0449950695037841,analytic_cpu,0.552,0.5626934984520124,0.5496654657745754,0.582089552238806,0.5743679050567595,0.5162903070668878,,,,
diabetes_readmission,q2000,999,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.0449950695037841,analytic_cpu,0.538,0.53231838570415,0.5276537272414977,0.5975609756097561,0.5609229128836619,0.5695486301240946,,,,
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,1.0,0.5465080052285346,validation,0.0489976406097412,analytic_cpu,0.528,0.545786269924201,0.5279697900665643,0.5241935483870968,0.537957572440331,0.4354587953883386,,,,
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,1.0,0.5465080052285346,id_test,0.0489976406097412,analytic_cpu,0.56,0.5707559339525284,0.5577071538857437,0.5895522388059702,0.5785442466460269,0.5029717321033518,,,,
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,1.0,0.5465080052285346,ood_test,0.0489976406097412,analytic_cpu,0.551,0.5452998544921053,0.5408054211550636,0.6092254134029591,0.5578163393741157,0.5584661113339319,,,,
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,validation,2.375957727432251,analytic_cpu,0.578,0.5145958766648422,0.4800676158512845,0.254416961130742,0.5410260237846445,0.4529086892352117,0.6769345358934218,0.2418175001221887,0.0467914103075573,0.6720878744110947
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,id_test,2.375957727432251,analytic_cpu,0.558,0.5259932920536635,0.468686140161077,0.2508474576271186,0.579656862745098,0.517671316211491,0.6819178418596459,0.2443929076516656,0.0335378817419547,0.6719324411050407
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,ood_test,2.375957727432251,analytic_cpu,0.491,0.5068384702029494,0.4325270162850252,0.2503681885125184,0.5485407121469028,0.5454918165949567,0.7066450116555557,0.2564109264409679,0.0989111148428605,0.6735115102251948
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,validation,0.0520634651184082,analytic_cpu,0.528,0.545786269924201,0.5279697900665643,0.5241935483870968,0.537957572440331,0.4354587953883386,,,,
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,id_test,0.0520634651184082,analytic_cpu,0.56,0.5707559339525284,0.5577071538857437,0.5895522388059702,0.5785442466460269,0.5029717321033518,,,,
diabetes_readmission,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,ood_test,0.0520634651184082,analytic_cpu,0.551,0.5452998544921053,0.5408054211550636,0.6092254134029591,0.5578163393741157,0.5584661113339319,,,,
diabetes_readmission,q2000,999,classical_ext,poly2,4,poly2__d4,svc,train_cv,1.0,0.5369766343179297,validation,0.0483474731445312,analytic_cpu,0.508,0.5180375180375181,0.5070456403597364,0.4853556485355648,0.5401469539400574,0.4532870008285462,,,,
diabetes_readmission,q2000,999,classical_ext,poly2,4,poly2__d4,svc,train_cv,1.0,0.5369766343179297,id_test,0.0483474731445312,analytic_cpu,0.568,0.5724329205366357,0.568,0.568,0.582704463364293,0.5151153983599184,,,,
diabetes_readmission,q2000,999,classical_ext,poly2,4,poly2__d4,svc,train_cv,1.0,0.5369766343179297,ood_test,0.0483474731445312,analytic_cpu,0.541,0.5378601119969856,0.5369954738533577,0.5800548947849954,0.5567941764774262,0.5719205720928762,,,,
diabetes_readmission,q2000,999,classical_ext,poly2,4,poly2__d4,gpc,not_applicable,,,validation,1.919222354888916,analytic_cpu,0.602,0.5223250568078155,0.4529329939135359,0.1673640167364016,0.5418387487353005,0.457459742103561,0.6744963617767337,0.2407066067393109,0.0419454208774874,0.6761224984633191
diabetes_readmission,q2000,999,classical_ext,poly2,4,poly2__d4,gpc,not_applicable,,,id_test,1.919222354888916,analytic_cpu,0.552,0.5169311145510835,0.4419976484186612,0.1942446043165467,0.5857036893704851,0.5167207303125165,0.678990951588602,0.2431569906996852,0.034523235625176,0.6756105870273248
diabetes_readmission,q2000,999,classical_ext,poly2,4,poly2__d4,gpc,not_applicable,,,ood_test,1.919222354888916,analytic_cpu,0.5,0.5187616997566852,0.4135200060055551,0.1883116883116883,0.5556557676042506,0.5703815531422,0.7053811836856934,0.2559176584579627,0.0945229675060114,0.6770150877407266
diabetes_readmission,q2000,999,classical_ext,poly3,4,poly3__d4,svc,train_cv,100.0,0.5387480201468431,validation,0.0790073871612548,analytic_cpu,0.518,0.5326914464845499,0.5177665990339324,0.5071574642126789,0.5428339221442668,0.4405587372632903,,,,
diabetes_readmission,q2000,999,classical_ext,poly3,4,poly3__d4,svc,train_cv,100.0,0.5387480201468431,id_test,0.0790073871612548,analytic_cpu,0.55,0.5576625386996904,0.5493492603319193,0.5664739884393064,0.5724329205366357,0.5269537576976577,,,,
diabetes_readmission,q2000,999,classical_ext,poly3,4,poly3__d4,svc,train_cv,100.0,0.5387480201468431,ood_test,0.0790073871612548,analytic_cpu,0.548,0.5430771512520494,0.5399846932959893,0.6007067137809188,0.5510139455086964,0.5522909885144174,,,,
diabetes_readmission,q2000,999,classical_ext,poly3,4,poly3__d4,gpc,not_applicable,,,validation,1.927302598953247,analytic_cpu,0.598,0.5189580534408121,0.450576484673544,0.1659751037344398,0.5412250584664378,0.461677512051127,0.674997366699615,0.2409357638961282,0.0542577676420861,0.6757708072213714
