dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.1065502134591143,0.1100847160386436
4,rbf_gscale,classical_ext_plain,plain,7.631427110769608,0.1122665336294763
4,poly2,classical_ext_plain,plain,4.70022326128454,0.11417873329987344
4,poly3,classical_ext_plain,plain,6.600906646698566,0.11097911860526498
4,laplacian_med,classical_ext_plain,plain,17.50865911200182,0.11450122338006374
4,matern15_med,classical_ext_plain,plain,7.1618395880411505,0.11379763962631212
4,matern25_med,classical_ext_plain,plain,5.844192133621094,0.11440386289253654
6,linear,classical_ext_plain,plain,4.537011758137989,0.09148850046599366
6,rbf_gscale,classical_ext_plain,plain,12.07096095761541,0.09154629249791978
6,poly2,classical_ext_plain,plain,6.967052983575207,0.09215664835762187
6,poly3,classical_ext_plain,plain,10.471258692588737,0.09022928439235504
6,laplacian_med,classical_ext_plain,plain,18.28931928540373,0.09607524487432717
6,matern15_med,classical_ext_plain,plain,7.998793985813371,0.0925311286772848
6,matern25_med,classical_ext_plain,plain,6.522495057184246,0.09253780172314141
8,linear,classical_ext_plain,plain,5.872075354368164,0.09605221279527483
8,rbf_gscale,classical_ext_plain,plain,13.989908648452749,0.0916628382076924
8,poly2,classical_ext_plain,plain,8.363511218169283,0.09456943850310161
8,poly3,classical_ext_plain,plain,12.634883905061447,0.09291229425517308
8,laplacian_med,classical_ext_plain,plain,20.000470399469105,0.09456346049278813
8,matern15_med,classical_ext_plain,plain,8.972495376233118,0.09303628898453989
8,matern25_med,classical_ext_plain,plain,7.3959539849077345,0.09362118078490374
10,linear,classical_ext_plain,plain,6.671976904954108,0.09711852633337308
10,rbf_gscale,classical_ext_plain,plain,13.551702079174408,0.09126744284113411
10,poly2,classical_ext_plain,plain,8.366530772836239,0.09427963710193149
10,poly3,classical_ext_plain,plain,12.812969063767818,0.09346648072540881
10,laplacian_med,classical_ext_plain,plain,22.72337528274722,0.09277910381733734
10,matern15_med,classical_ext_plain,plain,9.84544823265046,0.0920844423761079
10,matern25_med,classical_ext_plain,plain,8.068466180160577,0.0924423992170584
12,linear,classical_ext_plain,plain,7.536694677102611,0.10065496031212
12,rbf_gscale,classical_ext_plain,plain,14.030696957052289,0.08960942339208752
12,poly2,classical_ext_plain,plain,8.631988119651838,0.09482064018296597
12,poly3,classical_ext_plain,plain,13.437195447383887,0.09366766346113731
12,laplacian_med,classical_ext_plain,plain,25.282067076456663,0.09138984818780403
12,matern15_med,classical_ext_plain,plain,10.884137197338456,0.09102969742714533
12,matern25_med,classical_ext_plain,plain,8.849304208291706,0.09088487779679015
