setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,linear,classical,4000,0.9714943646976665,0.9999999999999928,0.9999999999999956,1.1651090013302516,0.9688725113179767,0.999999999999994,0.9999999999999969,1.1785072943111505,0.9712087659132195,0.030908327599089503,0.972995512022404,0.027035227055861036,0.9697653048142408,0.03243303314479742,0.9966801417187947,0.14388685158237774,0.14867028974334856,0.11813223316193304,0.03053805658141552
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,rbf_gscale,classical,4000,0.7736916414331599,0.9817478419344313,0.9997565053048149,2.3011738125393233,0.7629507868340939,0.9804193361254822,0.9997284717599006,2.3671869425124448,0.7685419944750592,0.17121906164812561,0.7760225169646249,0.16338537518707139,0.7621953986473725,0.17596604066521226,0.9821820655780241,0.12911741643932834,0.13620527932475085,0.10569999516892327,0.03050528415582758
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly2,classical,4000,0.9527246602614743,0.9994569654023446,0.9999999999999943,1.2676689883671062,0.9488844910996378,0.9993476379004542,0.999999999999996,1.2873086198289936,0.9522084007302002,0.04524548335124415,0.9548303161658873,0.040806283625978,0.9500532939060894,0.047863500208910066,0.9949969935192464,0.14190103568746223,0.14729368881048774,0.11596818226468411,0.03132550654580363
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly3,classical,4000,0.9309350112581155,0.9986360933621297,0.9999988746415092,1.380754981465374,0.9255788143904543,0.9983216179987904,0.9999989636180103,1.4085561548846224,0.9299940529007507,0.06322956802148152,0.933673406539182,0.057866627521910685,0.9269381647794825,0.06682425467099495,0.9927862979575859,0.14240825411644156,0.14755871506863966,0.11687463326027478,0.030684081808364877
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,laplacian_med,classical,4000,0.4099010483712225,0.732107385584567,0.9200168967942667,12.635095702532025,0.40055543101882335,0.7287039383692527,0.9113655986769964,13.216975612708813,0.4016645610092972,0.20969618523339562,0.405915136149184,0.2060869124759161,0.39551971668572045,0.20944622465020699,0.9743901654861105,0.11271408575374202,0.11161642803953271,0.10166472040100144,0.009951707638531274
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern15_med,classical,4000,0.5065663988412562,0.8668078109366911,0.9849163686102976,5.950204028700853,0.495475513650112,0.862376024714782,0.9819934676063535,6.1701379509592895,0.49532499606742614,0.24727166195687122,0.5016063515978364,0.24148285211101206,0.4884261075718738,0.2490881699766799,0.9737239291648168,0.1236265081713482,0.1276290731539917,0.10562849462820162,0.02200057852579007
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern25_med,classical,4000,0.5354319260536252,0.8975224558424625,0.9922472396910661,5.050190420715559,0.523481175389045,0.8934829261756613,0.9905671182261732,5.222160581729704,0.5234053527405981,0.2541022619532858,0.5305357033875399,0.24767199896639475,0.5160441493930255,0.25657299970649494,0.9726850541782882,0.12503815268776466,0.13009847309184244,0.10610987270798437,0.02398860038385807
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,linear,classical,4000,0.98099660766489,0.9990796836950282,0.9999999999999953,1.122953686839134,0.9794114640892124,0.9990554168362294,0.9999999999999969,1.1319173826535083,0.9807957769764604,0.02317214246940723,0.9817719197259882,0.018860679741664742,0.9798983994679858,0.025439775608923784,0.9980916950053682,0.13955340166554614,0.14030766681084103,0.11766308533134386,0.022644581479497175
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,rbf_gscale,classical,4000,0.8187304054603415,0.9787027406397039,0.9994781259069819,2.109143894575383,0.8085994864016651,0.9758366438255134,0.9993297740329591,2.184696185453265,0.8157614828866399,0.12971448758789353,0.8219914094810808,0.12238647161415696,0.8098009369669903,0.1350058346436666,0.9851695864780554,0.12897198840980154,0.13437042866141685,0.10706635815437848,0.02730407050703837
m2_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly2,classical,4000,0.9683534296603177,0.9980121789151238,0.9999988867625321,1.1965433574096993,0.9658815498851459,0.997632699932179,0.9999986359660743,1.2113370140331348,0.9680563140393147,0.03122399527590372,0.9695564934912818,0.026864090284767772,0.9666291352270286,0.03471904356774888,0.9969807243993467,0.13810337069886924,0.13947564673149895,0.11734921274546418,0.02212643398603477
