setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,linear,classical,4000,0.9655686605690776,0.9999999999999931,0.999999999999996,1.1979333214222643,0.9599627709348905,0.9999999999999942,0.9999999999999973,1.2262675287056104,0.9648648250776907,0.04331837755645082,0.9640899052024883,0.050143291205785194,0.9609625558727907,0.059867113360608536,0.9967561642199326,0.10812754704319015,0.1073354258410115,0.12008927956135035,-0.012753853720338854
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,rbf_gscale,classical,4000,0.7903879588600552,0.9793839311887154,0.999557899370054,2.2691602238894952,0.7846926038854762,0.9715607620387765,0.9981349982049122,2.427755266976773,0.7825303922688771,0.16402234117650116,0.7820694858533943,0.16593232376501205,0.7730859947044547,0.1770434905213576,0.988513180335713,0.0980122954410969,0.10028169949996926,0.11406069212512576,-0.0137789926251565
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly2,classical,4000,0.9465904847850845,0.9992302939570261,0.9999999999999948,1.303844264221586,0.9394453942074541,0.9985964955853075,0.9999999999999964,1.3494041390880487,0.9454247237080731,0.05797848708565965,0.9446499181146368,0.06351410664027585,0.9404235062102607,0.07274358531878211,0.9955259490067905,0.10636179401417804,0.10657092447634404,0.12028186921647373,-0.013710944740129682
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly3,classical,4000,0.9225918272634658,0.9980000422632771,0.999998137330236,1.4329586852035496,0.9138525108991241,0.9963592651676441,0.9999960409246546,1.4957612356952195,0.9206584944679842,0.07707769436227649,0.9198501310279534,0.0819485281920805,0.9142811696829678,0.09151778979612601,0.993945794910349,0.10672046705987638,0.1066521434278846,0.12238861403226264,-0.01573647060437805
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,laplacian_med,classical,4000,0.42628539134782517,0.7387196632866466,0.9020589120789613,13.228653209282966,0.42121767099515833,0.735570356342157,0.8904470711568063,14.165956841825865,0.41190880156806015,0.21243543051486236,0.41276660110095426,0.21336122643934893,0.39187902705794836,0.20241265323091015,0.9493961624140776,0.09614846704331188,0.10235970425802741,0.14472725601357272,-0.04236755175554531
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern15_med,classical,4000,0.5290382511006878,0.8656164629678269,0.9778436240202942,6.01003486898195,0.5336655357291634,0.8513016511348064,0.9680512446385896,6.508629026649395,0.5112168046017933,0.24158460730644873,0.5115079121854005,0.24275162474105205,0.49958603556277087,0.236898731395017,0.9766926838498083,0.10189343125445519,0.10746232768127004,0.13496630808226426,-0.02750398040099422
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern25_med,classical,4000,0.5593004586181671,0.8950076779284142,0.9873036037753532,5.059786830005375,0.5644454467443282,0.878178493145663,0.9796595925856987,5.483920003045437,0.5406141616381164,0.24681573574545704,0.5408120449276685,0.24792370380064355,0.5295638821389881,0.2443061921970031,0.9792013456538586,0.10235302520085171,0.10752574773222053,0.13155496390363106,-0.02402921617141053
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,linear,classical,4000,0.959865942745873,0.998184535091836,0.9999999999999956,1.2545636237424402,0.9546138103357125,0.9975003365253737,0.9999999999999977,1.2817099877713807,0.9594031142608405,0.03572793172490875,0.9589687161584342,0.04022932104640639,0.9555386275095793,0.05739220587280085,0.9964231485437861,0.08796348135158616,0.09015064682226223,0.11135299873193416,-0.02120235190967193
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,rbf_gscale,classical,4000,0.7025654063889056,0.9444938294100498,0.9962021429759211,3.4224906023022124,0.7150852739830658,0.931306956053503,0.9907483880904635,3.4359989756412594,0.6930946583342252,0.16895212978888405,0.6927379125992942,0.17071085338971445,0.6907247524739863,0.185447497641782,0.997093907971986,0.08708348049326078,0.09171752190429332,0.1108412558386031,-0.019123733934309786
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly2,classical,4000,0.9379461223161967,0.9955573982273671,0.9999880955201241,1.3941534079684568,0.9321131607872579,0.9922686113424349,0.9999787080507926,1.4346488792477305,0.9371326492790617,0.048965701810190415,0.9366511496951982,0.05342978116814587,0.9325898878539588,0.06897703661226234,0.9956640614357213,0.08774958913157267,0.09052549508704456,0.11193365781371463,-0.021408162726670066
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly3,classical,4000,0.9095908569709218,0.9924110236629932,0.999922935925134,1.575556353473403,0.9031869079351419,0.987491383724663,0.9997813627299832,1.6283394555909811,0.9081784836215349,0.066235416980636,0.9076874226928577,0.07066610570921868,0.9026926208791343,0.0864096867867329,0.9944972226243862,0.08790374446021891,0.09044382410021674,0.11346107704872481,-0.023017252948508066
m1_hist_byteent__ms42__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms42__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,laplacian_med,classical,4000,0.41477426508414733,0.7054027397576745,0.908786961211652,14.260117159116632,0.42818051694520626,0.7195652740949262,0.8889485234511564,14.422800784812408,0.4011124962439942,0.19534890029249394,0.40196759309484636,0.19636580882922683,0.3928182813524508,0.1914192791220086,0.9772386831685789,0.08220734878900753,0.08875345704630044,0.13619401983829685,-0.047440562791996405
