setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,linear,classical,2000,0.965285580078962,0.9999999999999937,0.9999999999999969,1.1935416349157468,0.959630665487709,0.999999999999995,0.9999999999999977,1.22140748523341,0.9646753339064622,0.0429079132927551,0.96749970828253,0.03555895935908688,0.9614714046454517,0.04642341043188116,0.9937691933284616,0.1243957922539978,0.16065081224423222,0.1039488960804267,0.056701916163805516
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,rbf_gscale,classical,2000,0.7684853559249273,0.9812972194246018,0.9994179143758657,2.3683764608138347,0.7387587158565901,0.969674303389663,0.9988577000643339,2.6474172020572366,0.758103822856261,0.19309264654900854,0.7722863221279934,0.17863225479678396,0.7396227126737498,0.2054960056661059,0.9577053114650007,0.12013050101895277,0.15595963228953008,0.10023257131739001,0.05572706097214007
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,poly2,classical,2000,0.9459874405029578,0.9993117485333216,0.9999999999999958,1.296473640120316,0.9371768264781213,0.9987413667685433,0.9999999999999973,1.3447680387061163,0.9448893495812416,0.05995969710014415,0.9491200923871228,0.05115893464665833,0.9397802323546914,0.06643002914082172,0.9901594538906654,0.12382970874759412,0.1602069039649378,0.10227475416872692,0.05793214979621089
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,poly3,classical,2000,0.9218413790258764,0.998250638170482,0.9999989646229465,1.420460611891544,0.9098762810696924,0.9969815142072553,0.999998372764143,1.490255083693496,0.9199544422147309,0.08115135887593036,0.9257123161854702,0.0707305355331886,0.9128494314201416,0.08978802087020664,0.9861048788695694,0.12429692552686912,0.16018882807384335,0.10326748915444119,0.05692133891940217
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,laplacian_med,classical,2000,0.4146624310089104,0.7251664278727821,0.8861202253573347,14.493049806346871,0.3825577605367657,0.6887712888321167,0.8628305549627017,17.491236146391696,0.39914772715673785,0.21539738371284395,0.41241038326431684,0.2127613046382369,0.3787189256130188,0.2126014934482051,0.9183059907836876,0.10854234878329155,0.13053557318772935,0.11262126449621565,0.017914308691513697
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,matern15_med,classical,2000,0.5085487454291147,0.8615094842685926,0.9715284519787136,6.406529803537876,0.4758183092698002,0.8326208912267931,0.9613815750821993,7.576404822839008,0.4885614729689766,0.2570788925953869,0.5019592529782152,0.25143457522066565,0.4678207074935321,0.25816606837213885,0.9319894089368153,0.11752244443377315,0.14207277545034705,0.1156675771366636,0.026405198313683445
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,matern25_med,classical,2000,0.5372663066783473,0.8945442176100844,0.9836884212672581,5.332837300991765,0.5033125027705831,0.8678695274704613,0.9765538041711098,6.250303851312616,0.5159620397640934,0.266102128604261,0.5303708800639296,0.2593718333795092,0.4942751382003139,0.26880962945296455,0.9319424515552874,0.11891713536196348,0.14477305198874296,0.11417072184581448,0.030602330142928486
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,linear,classical,2000,0.960936270783404,0.9987682971682867,0.9999999999999968,1.2377094927116117,0.9529813853196516,0.9984483412585944,0.9999999999999979,1.2834061422073664,0.9604730776921607,0.03719739313749507,0.9637106192505809,0.03155289832463288,0.9557340784850458,0.04794899447636695,0.9917230954954736,0.10038356037171368,0.13650842037163444,0.08024823114786671,0.05626018922376773
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,rbf_gscale,classical,2000,0.6855029344027472,0.940522097186221,0.9947942143662439,3.4199543286718197,0.6558193515459897,0.9209269646738503,0.9902585273345288,3.915182150422632,0.6720867169660499,0.2035784637213291,0.685929300805264,0.19061702423384844,0.6523247512582103,0.214261672133721,0.9510087271274127,0.09847290276352288,0.12218429417823157,0.09336740684438573,0.02881688733384584
m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,poly2,classical,2000,0.9394785528743258,0.9965932274667028,0.9999904715899179,1.3655523250680615,0.9283864724126845,0.9945383574628163,0.9999868399629358,1.438085250875379,0.938489820337418,0.054814067560463337,0.9432102787774752,0.047023687483757494,0.9317684983341474,0.06674368339696196,0.9878693217188453,0.0994190545707201,0.13402757179618635,0.08026489610641117,0.05376267568977518
