setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,linear,classical,1000,0.9788640538638582,0.9999999999999957,0.9999999999999977,1.1292568446649525,0.9609998495678024,0.9999999999999973,0.9999999999999987,1.2168562763915662,0.9777991514014617,0.04745619735874456,0.9825686327724575,0.03515834742544078,0.9647493643096112,0.09928568254344171,0.9818646068391511,0.0560977820749523,0.11151642180893946,0.02672106708134583,0.08479535472759363
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,rbf_gscale,classical,1000,0.8933055086509438,0.9893042067790724,0.9998395934010353,1.6462872977570422,0.8495633823946851,0.973788051548278,0.9991517854095858,2.003717253449251,0.8859064163657815,0.13039614663314894,0.9028768434269568,0.10498738597669272,0.8561761022113699,0.1721073528574023,0.9482756241279489,0.07524799551882086,0.13261116276106183,0.047252147609891264,0.08535901515117056
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,poly2,classical,1000,0.9692662120305774,0.9990633130026035,0.9999999999999972,1.1894886335308648,0.9469983490160537,0.9965798229524937,0.9999999999999982,1.3202549636753649,0.967517173910603,0.060940649212535856,0.9740458159898242,0.04559042227475855,0.952023526042496,0.10734435942594014,0.977390909559065,0.061206695769995094,0.11833431260018573,0.0314171291517545,0.08691718344843123
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,poly3,classical,1000,0.9561282260008014,0.997971838475976,0.9999993419599724,1.2655374035480667,0.9286930904614937,0.9944111907663296,0.9999980042588112,1.4343666055158741,0.9532337847629151,0.07867870367360633,0.9621893053687471,0.059444144056563224,0.9341017593915572,0.12533386550315248,0.9708087111128035,0.06230128878300119,0.11842841061302142,0.036584209162333514,0.08184420145068791
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,laplacian_med,classical,1000,0.4076291139849481,0.6862147047501684,0.861403704327442,16.7649052508645,0.36106943952767395,0.6405654250920674,0.8192175214658112,21.522687231801033,0.3875651246547723,0.20882934720813603,0.41036963787940245,0.20833146256722926,0.3557639963746361,0.21122999026522077,0.8669354736209466,0.08514165872559494,0.12171983716678464,0.10477686534207545,0.01694297182470919
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,matern15_med,classical,1000,0.5225586885115927,0.8412351391198107,0.9577419989522774,6.9383769654778105,0.4615855631270675,0.7902732629380675,0.9279935991696026,9.398696963727195,0.49585835790551436,0.2521441862437754,0.524166989935971,0.24408865987756703,0.45528146506888245,0.26176929724162173,0.868580955707449,0.08729634403071618,0.1261959054868465,0.09346887768159094,0.03272702780525556
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,matern25_med,classical,1000,0.553124265454103,0.8755437158700521,0.9737387584622822,5.7001607438366015,0.48868994182436576,0.8253980307863896,0.9486382292533727,7.721611402595873,0.5247802885196121,0.261689932144712,0.5546853815009315,0.25124015151597323,0.481696875225462,0.27382494753157377,0.8684145847183339,0.08746558273333595,0.12700026590153496,0.09075043355481942,0.03624983234671554
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,6,linear,classical,1000,0.9808418093712787,0.9989707550129685,0.9999999999999979,1.1285886991665321,0.9633600473573375,0.9985780466243687,0.9999999999999984,1.222479308750645,0.9799676687894375,0.042291841734510324,0.983571049254953,0.030985430675601746,0.9655445883523088,0.11201268471999674,0.9816724364586584,0.05411563148509116,0.09005812431639486,0.021971344623287523,0.06808677969310734
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,6,rbf_gscale,classical,1000,0.8665090200423381,0.9763622905091437,0.9986672260174676,1.9125562322385783,0.8209562263603661,0.9509379645419399,0.9951547385607173,2.384055775991359,0.8585066127075065,0.13266458778330154,0.8754761697068296,0.1080674971494674,0.8270263468734089,0.17612957441892357,0.9446588902018371,0.06442313534981665,0.10681567237365053,0.05049344750693135,0.05632222486671918
m2_hist_byteent__ms123__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms123__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,6,poly2,classical,1000,0.971463147552341,0.9967132647122936,0.9999943846398534,1.1918158792264688,0.9507553874804856,0.9909177817217506,0.9999899935093486,1.3315895601285752,0.970033515253739,0.05412998011905253,0.9750843454673892,0.04006138804670487,0.9541773887835105,0.11418065592397703,0.9785588223407922,0.05760577544494724,0.09472620072027103,0.034340445227763576,0.06038575549250746
