setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,linear,classical,2000,0.9697262591186058,0.9999999999999944,0.9999999999999968,1.1715129894885394,0.9595338173668766,0.9999999999999953,0.999999999999998,1.2203857939318632,0.9685924811757791,0.051953888987818726,0.9690264916984466,0.04913811693035909,0.9620049369076212,0.07025989481759393,0.992754011524991,0.1084694322946147,0.11610656237351999,0.07663617928494888,0.03947038308857111
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,rbf_gscale,classical,2000,0.8422906579367944,0.9863365790297752,0.9997643356577866,1.898057342589458,0.8245403341063835,0.9720308607571019,0.9985508705219154,2.156995140646526,0.8348615529590782,0.1528696765157703,0.8364885580479421,0.1524915658098223,0.8143808799313546,0.1934198432999045,0.973570854133165,0.10987930002361714,0.12409745409144618,0.07960518136719405,0.04449227272425213
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,poly2,classical,2000,0.9552116197725055,0.9992157634802796,0.9999999999999957,1.2534357909113494,0.9413082299817003,0.9984754300415329,0.9999999999999971,1.3301869045585228,0.9535774099735153,0.06423183939843427,0.9541389676974692,0.061984610845180664,0.9439977541215,0.09055426957063363,0.9893713453497849,0.11011189103006754,0.11948544758765527,0.07784747027629153,0.04163797731136373
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,poly3,classical,2000,0.9354831948101284,0.9981094147988915,0.9999991476655334,1.3567854772700016,0.9190333085229585,0.9962254562256724,0.9999970997891844,1.4592502652999706,0.9329325303535712,0.08266064436006255,0.9336115662147025,0.0811573388073243,0.9207550619158066,0.1131242921873735,0.9862292791090601,0.1113224049161179,0.12188147589176587,0.08023138778619947,0.041650088105566405
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,laplacian_med,classical,2000,0.4090954417454987,0.7066087934819776,0.8729090402841496,15.871642841879012,0.40907878304333906,0.6885349547237721,0.8541977572019914,17.318543843750238,0.3916474205308762,0.21491992149746325,0.394303923796484,0.21453607521703744,0.36756030416165025,0.20822284683303588,0.9321751115805857,0.1079018759001685,0.12133037479093878,0.14785463855742687,-0.026524263766488088
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,matern15_med,classical,2000,0.5059376491926758,0.8462707387887507,0.9659356816669034,6.7345417447204845,0.5178054370465806,0.8173446550922798,0.9468197379445444,7.8047724740951905,0.4838410313823347,0.2603045246029694,0.48715893811053385,0.2604887486708245,0.465740557028383,0.25725224154630244,0.956034100153796,0.11590437164309432,0.13102483005359938,0.11477265798908379,0.016252172064515596
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,matern25_med,classical,2000,0.5347343030806138,0.8797671314564485,0.9797228076663828,5.569546945116729,0.5477592136270668,0.848215533005115,0.9632152672005484,6.477348539926072,0.511016781845641,0.27036511040894134,0.5145235240649799,0.27050264747758046,0.4934460102251153,0.26961218153087596,0.9590348879030015,0.1167292424674908,0.13179533216206962,0.10708004981488069,0.024715282347188935
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,linear,classical,2000,0.9682585004778896,0.9984710693145026,0.9999999999999969,1.1979184407028292,0.95516153621528,0.9980168622179869,0.9999999999999979,1.2672034748858783,0.9674687252228168,0.0430815532542943,0.9677442470726552,0.039609477668188176,0.9582261025849206,0.07218646108364764,0.99016460752257,0.09499111152768082,0.10100563074225805,0.07289036477172885,0.0281152659705292
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,rbf_gscale,classical,2000,0.8176376823132137,0.9706855040445421,0.9983071104634973,2.2267301452193364,0.7965322174536703,0.9452600291657656,0.9924739870544222,2.629236745538264,0.8102193735849453,0.14432917635848122,0.8101751420786656,0.14442678793584215,0.7842779278839613,0.1955951257082509,0.9680350422400522,0.09611081812037658,0.1065811648146444,0.07521374582760725,0.031367418987037154
m1_hist_byteent__ms123__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,poly2,classical,2000,0.953317947871791,0.996205404575156,0.9999913301987106,1.291299153499169,0.9358752912529469,0.9931804690436834,0.999987501201345,1.3983060676671948,0.9521228919532695,0.05418409618780723,0.9523796866439811,0.051208620688736266,0.9391167789091509,0.0931464418173036,0.9860739283703474,0.09583325973560493,0.1024464471942593,0.07392969591040477,0.02851675128385453
