setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,linear,classical,4000,0.9895891811954013,0.9999999999999923,0.9999999999999956,1.06695260190464,0.9810733226152254,0.9999999999999939,0.9999999999999966,1.1084724718660766,0.9892939622176186,0.025450556387823776,0.9894151047814583,0.023484308144615027,0.9841683928053755,0.033283600501235217,0.9946971579969545,0.06349070256542158,0.07205198839384581,0.12279828402265239,-0.05074629562880657
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,rbf_gscale,classical,4000,0.9153301671894856,0.9963280334520277,0.9999707229617371,1.4613860272063937,0.8757282755205152,0.9940239960233632,0.9999367081021232,1.6524521378850248,0.9127960771700899,0.09125961157800967,0.9134999171879218,0.0903914994218175,0.8855803498405705,0.11907356644025052,0.9694367051139998,0.06313131718654053,0.07376985526757647,0.10723854070718873,-0.03346868543961226
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly2,classical,4000,0.9826152971101082,0.9997669853246297,0.9999999999999941,1.1076520251751636,0.9696514657561293,0.9996082628710424,0.9999999999999961,1.1693785513557962,0.9821521328932534,0.032838451332935524,0.982311289674958,0.031150116409064267,0.9741451851814968,0.04461326450402796,0.9916868465431531,0.06419974507512038,0.07301541663917452,0.1223212510860905,-0.04930583444691598
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly3,classical,4000,0.9745176384759178,0.9994819504087108,0.9999999478066485,1.1511169940263484,0.9561728516471637,0.9991979589710174,0.9999998808409695,1.2357725041400704,0.9738082083334466,0.04178582927398663,0.9739917554348261,0.04049358901876309,0.9623159142569111,0.05709812411017784,0.988012381919288,0.06473492831153164,0.07374264746525404,0.12215423942426058,-0.048411591959006545
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,laplacian_med,classical,4000,0.4131965395940819,0.7251163879452126,0.8966392493985981,13.971069585961025,0.3824046945610328,0.7247179363369707,0.8903761392427735,15.146584849287658,0.39938263315974293,0.21518953951904488,0.4003777645840574,0.21409535996164297,0.3640251589146396,0.20736610545441161,0.909204234388032,0.09209661125313065,0.10461960424654458,0.13426280584601755,-0.029643201599472965
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern15_med,classical,4000,0.5221403716410454,0.8663716049849697,0.9756409941443296,6.064103520997585,0.4559591496322878,0.8509388127149963,0.9672363189465671,7.287732605413041,0.5011248369986468,0.25794931739971266,0.5027575728098072,0.25731284257813924,0.44490323087654043,0.26711516230560933,0.8849259661869818,0.08500842728168483,0.09799342938862732,0.11213451309581984,-0.014141083707192525
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern25_med,classical,4000,0.5516737074088082,0.8986602714612738,0.9867934256640607,5.063579516516247,0.48079296711278585,0.8810424747089164,0.9797462987361092,6.144112776264885,0.5291821185262091,0.2663205835415754,0.5309803664010153,0.2657112864213272,0.46973549404048476,0.27987832558837666,0.8846569925444734,0.08398990188394034,0.09704249792036418,0.10743856241013926,-0.010396064489775078
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,linear,classical,4000,0.9866462144277781,0.9995355420390806,0.999999999999996,1.092516244129885,0.9815922895919815,0.9994946618044288,0.9999999999999963,1.119003515435056,0.9863621541512008,0.024699697460848744,0.9864170940071805,0.022188436295917054,0.9831884721587114,0.03142083516059167,0.996726920216525,0.060006061912972926,0.07585989383860361,0.11185026856979745,-0.03599037473119383
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,rbf_gscale,classical,4000,0.8606025729711048,0.9844304292111693,0.9994459643349464,1.907582755833733,0.8333061322400072,0.9781931801211025,0.9986662519934018,2.075567685680744,0.8577557608318068,0.09795521773383846,0.8578537402388982,0.09705326137476168,0.8368917358915521,0.12019809611696929,0.9755645940979304,0.059709818135454465,0.07565837522772499,0.10849704660718276,-0.03283867137945777
m1_hist_byteent__ms123__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms123__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly2,classical,4000,0.9778897544220477,0.9986752452692084,0.9999989524444889,1.1481912310604203,0.9702576055369037,0.9981674529354525,0.9999984464570637,1.1883826350048257,0.9774886743292472,0.030272727990061418,0.9775167370253832,0.028270388169881044,0.9725525245290425,0.04009267276368781,0.9949216086964946,0.06045457424660526,0.07632956954287007,0.11401799641036134,-0.03768842686749127
