setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,linear,classical,4000,0.9770367932305789,0.9999999999999925,0.9999999999999959,1.1384883955554947,0.9770093852591993,0.9999999999999939,0.999999999999997,1.1383594951671379,0.9766265768809568,0.03204828361324736,0.9781365406901965,0.025982851858735383,0.9767316195696099,0.02719803886167064,0.9985636758651351,0.09723717556686994,0.09469874662816381,0.08838204040490402,0.006316706223259791
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,rbf_gscale,classical,4000,0.8440575992017264,0.9896696832540518,0.9998486708825691,1.892933086473686,0.8377480257215044,0.9887825839473526,0.9999192242929295,1.9188545374636687,0.8395843030091014,0.1277797671289455,0.8472735920345517,0.12026149565698317,0.8365738356615904,0.12722539247711787,0.9873715450669623,0.0803542964483575,0.08447941861623985,0.06997370916345427,0.014505709452785578
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly2,classical,4000,0.963114860147864,0.9995812218204283,0.9999999999999946,1.2165548944913216,0.9625707957333164,0.9996916636777292,0.9999999999999964,1.2172554309909485,0.9624539222891015,0.042704534090902795,0.9646908579871458,0.036190660167356614,0.9623324460226876,0.03820461214896735,0.9975552665966182,0.09404952822341885,0.09225985948675283,0.08379824863065284,0.00846161085609999
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly3,classical,4000,0.946059507969141,0.9989165949505245,0.9999993484486377,1.3076165634370898,0.9449725395191396,0.9991213209568812,0.9999995300477179,1.3096517514606683,0.9449693444074289,0.056813510319394224,0.9480382550871032,0.04954225648890196,0.9446243064570985,0.05252531194288065,0.9963989336804864,0.09425894385674964,0.09267780532652659,0.08409336749943219,0.008584437827094393
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,laplacian_med,classical,4000,0.42204378526352593,0.7456286623116984,0.9182890058780666,12.26135508311682,0.41054279800732146,0.7330158842286058,0.9064827963022271,13.180615532286751,0.4097605632819868,0.21286052994256602,0.4207907594183483,0.21296615507030867,0.4024048804260789,0.2104632303075247,0.9563063622934974,0.0956060208843592,0.09314866359612169,0.09373801103130756,-0.0005893474351858774
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern15_med,classical,4000,0.5127963862691929,0.8615680606485921,0.9832732973128243,6.050599921511156,0.5018473712571764,0.8584083708511383,0.980072918741774,6.310195336340881,0.4946164801850427,0.24487171303040495,0.5061666347487515,0.24287911699401496,0.4883989721837502,0.24426779594588957,0.9648976022020482,0.0916497808272659,0.0892036814088758,0.08527669219106723,0.003926989217808569
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern25_med,classical,4000,0.5416638566694919,0.891753229216244,0.9907496648841596,5.1697737884096,0.5301889039814299,0.8884710303189668,0.9894373671769469,5.358302325986717,0.5226440146467802,0.24999048290458972,0.5348407521634571,0.24697389871579872,0.5162191876339692,0.2501178587497017,0.9651829737091598,0.09075119781455866,0.08963265527854057,0.08343641755540526,0.006196237723135309
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,linear,classical,4000,0.9768659157808467,0.9989964509570378,0.999999999999996,1.1532017781208508,0.9765037072797645,0.9990450011369626,0.9999999999999974,1.1549045432717457,0.9766036284210984,0.025417356011696556,0.9779973332690091,0.020412976050758248,0.9764375906541345,0.02151508212543403,0.9984051668017734,0.07823799823817801,0.07632777658178144,0.06743511630536797,0.008892660276413472
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,rbf_gscale,classical,4000,0.794880030386579,0.9712952140731085,0.9987082233264247,2.446716147014881,0.7878726213711508,0.9700737162630265,0.9988592685028128,2.4883730948518266,0.7899854958923859,0.12816021929641774,0.7982203090914168,0.12170459009459116,0.7863045719181894,0.12658039491592127,0.985072119767548,0.07242250094819175,0.07426344306021787,0.06372525987530735,0.010538183184910524
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly2,classical,4000,0.9626914135750443,0.9975956346365022,0.9999967713764024,1.24167730022398,0.9618582503154354,0.9978767816142384,0.9999967878628229,1.244440575090002,0.9622207746314394,0.035248610342478,0.9643083774315347,0.029352452668426482,0.9618289793331722,0.03099348102079172,0.9974288327713522,0.07712999350714798,0.0758553836414997,0.0660367854050146,0.009818598236485093
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly3,classical,4000,0.9451839362895106,0.9960176753045944,0.9999789948990561,1.3484526722850867,0.9436955986781593,0.9964152454699466,0.9999865892803274,1.353533877326816,0.9443794781823417,0.04738076283842067,0.9472899306041255,0.04049273247983091,0.9436793617527691,0.042852798493215875,0.9961885282058749,0.077250593735392,0.07605828411246501,0.06640031674573063,0.009657967366734382
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,laplacian_med,classical,4000,0.4221611490002766,0.709254968152342,0.9195698006990083,13.213423268361293,0.4111933355820735,0.6927625697304375,0.9012560069753618,14.471489778995021,0.41001682143552404,0.19330625936427595,0.4196682388779857,0.19454085662461892,0.4030288830407036,0.19021171260245798,0.9603511671939514,0.08457436876858287,0.07861027811706482,0.08936947044648047,-0.010759192329415648
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,matern15_med,classical,4000,0.5187467160239344,0.8224912489677787,0.9789043133054909,6.969978629994177,0.5079571836864475,0.8142807256239136,0.9731454327998933,7.3013215879316125,0.5034380372428396,0.20765011625553148,0.5140310683889305,0.20589639077047822,0.49720604196756757,0.20661898692916716,0.967268463997525,0.08145693449564094,0.07637561626116934,0.0796212591643376,-0.0032456429031682554
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,matern25_med,classical,4000,0.5503715604483769,0.8551454058054442,0.9859548061491855,5.976573379152863,0.5389045455307366,0.8482769409134184,0.9828054833179339,6.213149320201458,0.5350052721997849,0.20891097761977093,0.5462346206335147,0.20620374419430357,0.5284995847548158,0.20836014419104715,0.9675322009832881,0.0802658558532564,0.0766481481124812,0.07684692070814102,-0.00019877259565981298
m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms999__h7a4e6b83\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,linear,classical,4000,0.9737400097637963,0.9976389364565371,0.9999999999999959,1.176344815460036,0.9736955265340482,0.9975053388164505,0.9999999999999974,1.1762148496138634,0.9734803737737501,0.025787689578831218,0.9743640444417924,0.022793803497046593,0.9734534402629547,0.0234217182062907,0.9990654374163002,0.06649313642329663,0.0624800487105729,0.05660108427605381,0.005878964434519095
