setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,linear,classical,2000,0.9713859871302469,0.9999999999999944,0.9999999999999973,1.1670652197774072,0.9677896734786139,0.999999999999996,0.999999999999998,1.184022480337991,0.9708010663286498,0.038977764247331154,0.9734145835412339,0.031017238851878137,0.9685086049254602,0.04788561095192175,0.9949600317287974,0.1116692943942704,0.15425037008080966,0.0897948048235761,0.06445556525723356
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,rbf_gscale,classical,2000,0.7939049550028531,0.9830244810064549,0.9995109884860909,2.243728164914766,0.7749772939783897,0.9763782059635503,0.9994447040554951,2.3947345581442905,0.7860832678886147,0.1648916947677183,0.8008199923351946,0.15061505322738344,0.7746398850116644,0.17419548549436917,0.9673083744485587,0.10092155819240992,0.14333860672678508,0.08116618274867035,0.06217242397811473
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,poly2,classical,2000,0.9546949076338916,0.9994608538697112,0.9999999999999961,1.2604652617374767,0.9493606806296303,0.9990627625413209,0.9999999999999972,1.2905340913206587,0.9537106543957968,0.052651527842300073,0.9576601337007012,0.04334524118925761,0.9504102504048421,0.06099634679898338,0.9924295864046848,0.11055125082791102,0.15246019947246833,0.08864149418846917,0.06381870528399916
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,poly3,classical,2000,0.9341597645693878,0.9986142770198012,0.9999987543672507,1.370210617844154,0.9270227313554128,0.9976835231783959,0.9999990417885014,1.411737141666722,0.9325224405108902,0.07010247450920859,0.9379304904597237,0.05913779961559652,0.9281372142932837,0.07827826907562992,0.9895586333251201,0.11077347896415804,0.1523698754802495,0.08883728801838317,0.06353258746186632
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,laplacian_med,classical,2000,0.4230076897204047,0.7308357687068354,0.8990111042188556,13.415773886935927,0.39966529547102286,0.7141980636438074,0.8854724458133234,14.941187545938462,0.4082561302555156,0.21240974180063715,0.4245904822753801,0.21280777627621741,0.3943301132881807,0.2108614720276788,0.9287304585231536,0.09488386186153047,0.12197782300687375,0.09370086794407331,0.028276955062800438
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,matern15_med,classical,2000,0.5240239076308146,0.8609686694138846,0.9750587707251164,6.221182311399288,0.5005613005603204,0.8503914333159287,0.9697311522040316,6.793287718234076,0.5049576356894958,0.24328037341390968,0.5220006726725416,0.23905963303444586,0.4913610506772659,0.244997302140449,0.9413034817782766,0.10140622462946153,0.1317979722141699,0.09516439563244405,0.036633576581725835
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,4,matern25_med,classical,2000,0.5541452583553951,0.8938307136899643,0.9855663851699263,5.205290261051285,0.5297629143596646,0.8836291007138445,0.982364372570805,5.666434124879834,0.5341625849657118,0.2500421713689557,0.5521338908293978,0.2441287386641119,0.5198943119399952,0.2528840778793691,0.9416091288274783,0.10233816200291004,0.13441357694092926,0.09427373923970116,0.0401398377012281
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,linear,classical,2000,0.9748583677570094,0.9991247231570666,0.9999999999999971,1.1618568798299416,0.9717185250847724,0.9986961650181171,0.9999999999999981,1.1803491064630465,0.974510969960893,0.029405959627798756,0.9766103610699541,0.02313573212091558,0.97267027922163,0.035043336933551605,0.9959655539144521,0.09995214487428375,0.133911750355503,0.08230836706419468,0.05160338329130833
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,rbf_gscale,classical,2000,0.7532246185409721,0.9629410898842867,0.9972000830440334,2.7749933404308424,0.7318866243338797,0.95307377711544,0.9959813573604045,3.0056493004065987,0.7448215148202557,0.16427945419370202,0.7599074420793259,0.1502893475806109,0.7318677829641976,0.1740410946814342,0.9631012179083236,0.09346875837434532,0.12837611340565705,0.07538282340221061,0.052993290003446436
m2_hist_byteent__ms42__q2000_id1000_ood1000__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q2000_id1000_ood1000_seed42,6,poly2,classical,2000,0.9599979530628128,0.9976848526988505,0.9999935177044439,1.2525769645283888,0.9552026216353022,0.9964918825035864,0.9999943676802275,1.282790387927427,0.9593229566885747,0.04192945597959841,0.9625689801108183,0.033698525965297155,0.9564767288274183,0.04886562329176539,0.9936708418728614,0.09933792722702668,0.13366471466409585,0.08073838787180178,0.05292632679229407
