setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,linear,classical,4000,0.9767016029787334,0.9999999999999933,0.999999999999996,1.1405256833237083,0.9656010924190065,0.9999999999999942,0.9999999999999969,1.1940027403498967,0.9762626771180335,0.033128375111216454,0.9749176333628685,0.03962734315587585,0.9696145418219623,0.05061177809454109,0.9945604722292141,0.11014990474473065,0.0961522718242293,0.11610579313539876,-0.019953521311169467
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,rbf_gscale,classical,4000,0.8375008091807259,0.986597194885201,0.9997529975576379,1.9623218708010477,0.800369083105345,0.9777918645076895,0.9986675882836555,2.27323233640013,0.8322898254046379,0.1330199442795576,0.8272662721901715,0.14123743551884618,0.8039997945528767,0.16639474175972374,0.9718754669210711,0.10201131309111167,0.08853732947268006,0.10341578875401558,-0.014878459281335521
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly2,classical,4000,0.9630196407082634,0.9995858534298884,0.9999999999999947,1.2187931911130072,0.9470101530535436,0.9988918840525745,0.9999999999999958,1.301801734243225,0.9622757326672834,0.04457308772529954,0.9604445828123778,0.05124253785739473,0.9525108820292745,0.06506813554037262,0.991739553822177,0.10994138522273518,0.09678001846073009,0.11532712362087137,-0.018547105160141283
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,poly3,classical,4000,0.9460091737363983,0.9989604963764119,0.9999992581368142,1.3111448796830194,0.9246950700601272,0.9973928283082215,0.9999982334117202,1.4253964809442354,0.9447744731586047,0.05911016462669336,0.9423636474392877,0.06663741956175663,0.931446937504581,0.08240379446922193,0.9884156079615645,0.11079137890995894,0.09749583525132656,0.11637680845241481,-0.018880973201088252
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,laplacian_med,classical,4000,0.4230374738960673,0.7262619194485955,0.8985213890291751,13.77068641764111,0.40238201808460944,0.7210373174161309,0.8802594110916876,15.51527191549761,0.4094314504876463,0.2090104250623003,0.40551832805530647,0.2102951908425435,0.3798833953261507,0.20069626986809763,0.9367847740641218,0.10600971990799599,0.09006074749427115,0.1348572264465559,-0.04479647895228475
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern15_med,classical,4000,0.537301503309661,0.8597466722478498,0.9773894451013349,5.989838863068011,0.5013175007545401,0.8453504259739026,0.962271192424258,7.158245843951961,0.5192869517823561,0.23765027153830326,0.5142776852363634,0.24066840912039522,0.4833838496105743,0.24043968371314364,0.9399277150989154,0.10965131313759424,0.0939231886224024,0.1196118463459316,-0.0256886577235292
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,4,matern25_med,classical,4000,0.5681553537022862,0.8908868910979781,0.9874957071680525,5.02061868653252,0.5304665772495024,0.8742405632649333,0.9756037232525887,6.008142458779017,0.549458044103955,0.24239687809624583,0.5440553890363935,0.24601420170831498,0.5123591371596755,0.2490790146008472,0.9417407629527262,0.11002249496266585,0.09415951266496699,0.11549752084327428,-0.02133800817830729
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,linear,classical,4000,0.9697071274429175,0.9983229386203084,0.9999999999999959,1.19660148777937,0.9608789834279609,0.9979293674330331,0.999999999999997,1.2430846946625758,0.9692868073343787,0.03224510363889893,0.9681279647150108,0.04097143605166137,0.9633148441806778,0.05284330799713755,0.995028425260136,0.0896940728739076,0.08702084733192615,0.11782979531825179,-0.030808947986325635
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,rbf_gscale,classical,4000,0.7558975025980321,0.9568552747013346,0.9973178779389177,2.866520550439488,0.730939642093424,0.9348143337955976,0.9905098595618642,3.2482028105686647,0.7491072579120457,0.14473248803976416,0.7449802383836429,0.15157511152551706,0.7232468213972969,0.18241266679450177,0.9708268543693183,0.08831668491287492,0.0859358813628409,0.10825992776749692,-0.022324046404656017
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly2,classical,4000,0.9527502233459207,0.9960888312330289,0.9999912519308444,1.3047027664619055,0.9396910185637161,0.9938840272569422,0.999987573623085,1.3811064020605157,0.9520944284890492,0.04191868629446833,0.9506266991040343,0.049590838439276926,0.9433605188231211,0.06409973222433869,0.9923564315122207,0.08994302594487202,0.08817502595744345,0.11708137851453244,-0.028906352557088996
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,poly3,classical,4000,0.930818863004731,0.9935498270108578,0.9999531587204025,1.442085614648815,0.9138765077030736,0.989878632784064,0.9998844430522769,1.547839464888337,0.9297402746946842,0.05551779676113717,0.927913109327222,0.06362333187091652,0.9180332020026135,0.0807899385785293,0.9893525511976311,0.09035325903334399,0.0886948318814943,0.11807350916434332,-0.029378677282849028
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,laplacian_med,classical,4000,0.411431296840602,0.6966852582234935,0.8982481060043924,15.269387012303385,0.4088634641084701,0.7030020000058355,0.8715321556357075,16.438203334505907,0.3981645723928518,0.19257424774812262,0.3954018246390711,0.19314649891911337,0.37913215847046117,0.1901432029826873,0.9588528298182207,0.09166494600549312,0.08548304447254351,0.13029665062993748,-0.044813606157393965
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,matern15_med,classical,4000,0.518595137727941,0.8189267971438889,0.9709459347577148,7.328201497447666,0.5107834770372408,0.8016946236897369,0.9468750781219321,8.165162815689902,0.5032148552311484,0.20495107173914623,0.49975590821586524,0.20703111011720024,0.48154964601642347,0.21574459295787551,0.9635696909228381,0.09359267386046576,0.08898222610525788,0.12306515041423974,-0.034082924308981855
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,6,matern25_med,classical,4000,0.5504184881853765,0.850871115973095,0.9805438008981866,6.225655644818999,0.5407942622071679,0.8293354470886051,0.9608458270902475,6.911450879631826,0.5349830842618577,0.2057633620625248,0.5312854108981876,0.20841245733446914,0.5121735264854328,0.221373039723082,0.9640270859678899,0.09363136454510407,0.08951427423543588,0.11937415797570251,-0.02985988374026663
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,linear,classical,4000,0.9723281313877635,0.9956316337726253,0.999999999999996,1.1904598661618901,0.9516448717843947,0.9947073523604553,0.999999999999997,1.3075342415584388,0.9720182401231139,0.02723879859337353,0.9697747932100632,0.039091851617934936,0.9580900010533959,0.07433493642038781,0.9879510250849176,0.0957224927195447,0.08454110470565368,0.08667002195018401,-0.0021289172445303345
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,rbf_gscale,classical,4000,0.7898813548751593,0.9483893465793305,0.9960799305247848,2.650279492929709,0.7484210022814349,0.9074499647574614,0.9797906624643665,3.4245032650407117,0.7785453282624462,0.1570954929710502,0.7710842364150423,0.16816179052180502,0.7377937221099299,0.2110696361942927,0.9568263586091604,0.09570492829334769,0.09054183866529436,0.09999886614237459,-0.00945702747708023
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,poly2,classical,4000,0.9569109990040436,0.9921053388852171,0.9999495294680869,1.2928208512303088,0.9297742122315282,0.9867678870643334,0.9998431740677935,1.4714151902305117,0.9562573471130256,0.03974787097125492,0.9531911251885847,0.053239255826333674,0.9372397737902284,0.09434935311420964,0.9832653169161636,0.09589868161496891,0.0870642128047003,0.08868536855426819,-0.001621155749567893
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,poly3,classical,4000,0.9369723237799733,0.9880275024398135,0.9998351412585608,1.4247845045059147,0.9036671702313734,0.9785629898609559,0.9992525998667011,1.669508589027057,0.9357432895624792,0.05484322090803799,0.9318002833025077,0.06967392929921075,0.9112741619639562,0.11596650324241993,0.9779715442178205,0.09645323892319034,0.0887328492460619,0.09191541986475753,-0.003182570618695632
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,laplacian_med,classical,4000,0.41204309211375345,0.6801306655597361,0.8787245143012115,17.229786483236484,0.40035452742043637,0.6684668044850548,0.8322416381189623,20.85561596682671,0.3945748357153974,0.19264438167847733,0.3895888532218425,0.19422104306200672,0.36576464429473493,0.19383509733571103,0.9388478167943336,0.09188482487957345,0.08455273839048218,0.1269467288432185,-0.04239399045273633
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,matern15_med,classical,4000,0.5220421520325418,0.805087639112254,0.9588438408889478,7.8975362989449325,0.5025820225701071,0.7599464626390543,0.9113004370179821,10.343372944438574,0.5007595276270499,0.21246591554310446,0.49425559389598195,0.21619584744200593,0.46633488578548343,0.22871285001887082,0.9435095759050235,0.09793165205486783,0.09219146447890232,0.12234021960753794,-0.030148755128635615
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,8,matern25_med,classical,4000,0.5545191757415346,0.8367870031817376,0.9705593712807808,6.6466715955710525,0.5327241604143514,0.7835786590230392,0.9278895693907376,8.701666345744,0.5325059989926284,0.21577753407478964,0.5255222779407359,0.22033072353204095,0.49609720839038496,0.23762966744716113,0.9440079502135411,0.09859290480005871,0.09327074517362759,0.1184520361297506,-0.02518129095612301
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,10,linear,classical,4000,0.9708110062443026,0.9918983178749687,0.9999999999999957,1.2074955202921485,0.9494899955774009,0.9914869429864822,0.9999999999999969,1.3335065670164448,0.9704900247106972,0.027339503521431007,0.9683231610340303,0.03797508433183599,0.9563689659332888,0.07120730529641915,0.9876547462853453,0.0899624855606596,0.07954503554072417,0.1088665682282424,-0.02932153268751822
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,10,rbf_gscale,classical,4000,0.770899369264082,0.9189399852819101,0.9932403771382341,2.9678070259127822,0.7101049125200554,0.8924256226221849,0.9725592284872898,4.009640706293149,0.7564762051765488,0.16962305573600125,0.7489718486551674,0.17957932782072322,0.7079346442228297,0.21277464209494823,0.9452086156428671,0.09244164479050185,0.08711716021771572,0.16132267880590537,-0.07420551858818965
m1_hist_byteent__ms999__q4000_id1800_ood1800__qs42,data\processed\ember\splits_sparsity__m1_hist_byteent__ms999__h76f4418d\qsplits\splits_sparsity_q4000_id1800_ood1800_seed42,10,poly2,classical,4000,0.9553597183310663,0.9865576465530868,0.9998899986293501,1.3143630103611827,0.9268617288576019,0.9833585614919184,0.9996413578938634,1.507676311580211,0.9546704725678884,0.04004403930139062,0.9517048484808002,0.05229372715402146,0.9351383813299721,0.09171251098726325,0.9825928519989438,0.09020772750170594,0.08189418062353536,0.1188681145186259,-0.036973933895090544
