setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,linear,classical,1000,0.9791360918524508,0.9999999999999952,0.9999999999999978,1.121595307562138,0.9736524673272687,0.9999999999999962,0.9999999999999983,1.1490550184048116,0.9785668088744733,0.03684626961738948,0.9812234850362324,0.02974423356868155,0.9754558864351991,0.04049041819589632,0.9941220336763339,0.05161907007478239,0.06929056781456827,0.031296396660483075,0.037994171154085196
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,rbf_gscale,classical,1000,0.825944516807223,0.9862681345005888,0.9997899362149927,1.9616673379704024,0.7973311659340571,0.9758916519537885,0.9995462648026278,2.202985562035951,0.8135484790045393,0.18610139595967365,0.8292259091927549,0.16873889026295344,0.7943175606735502,0.20452043183626448,0.9579024869674083,0.06534106831292055,0.10360880462001311,0.036810343806853524,0.06679846081315959
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,poly2,classical,1000,0.9673083088958413,0.9995708356267349,0.9999999999999974,1.1853053927963275,0.9589990557453564,0.9993612069223315,0.999999999999998,1.2286076397046328,0.9662283868090603,0.05181697930081505,0.9702179162158716,0.04266949834716752,0.9613989727182309,0.05846702190572688,0.990910347716483,0.05417769381133858,0.07685821212120561,0.03100151105835458,0.04585670106285103
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,poly3,classical,1000,0.9527726000488337,0.9989115646905886,0.9999997397423701,1.259155019033862,0.9413716873903946,0.9984477616605438,0.9999994163075886,1.320173993077969,0.9508695306840308,0.06982780058414476,0.9563949812796346,0.05854516752812963,0.9440459807212092,0.07950534437612565,0.9870879701377115,0.05426107472160727,0.07762658214086941,0.030623338099822286,0.047003244041047124
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,laplacian_med,classical,1000,0.4164523032184228,0.7124257620320013,0.8723104373636112,15.173391261295315,0.38672241133440505,0.6698350947460328,0.8458898744517033,18.115100932131867,0.39453170726724535,0.22215411328962115,0.4107002204398591,0.21959462067342558,0.37365231916037317,0.21967048812201792,0.9097933250685678,0.08862886401513263,0.12372996673084935,0.07978583368588459,0.043944133044964764
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,matern15_med,classical,1000,0.5295788721473703,0.8662534688833287,0.9696985591159406,6.075619666895525,0.49839513833680943,0.8294002144281667,0.954369651522594,7.36545133864909,0.4969547231193335,0.2777050773908539,0.5140556108426638,0.27119640115163973,0.4747584794602456,0.28069970498871477,0.9235547077912435,0.07826438221962523,0.11278076632103437,0.06464076687873983,0.04813999944229454
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,4,matern25_med,classical,1000,0.5583855304918116,0.8971573393819313,0.982964251140814,5.029489046342765,0.5263385261796298,0.8638072590335357,0.9718579456348769,6.046845106099276,0.5236589109392968,0.2888027133493621,0.5418473507099186,0.2808875461459228,0.5005717078865385,0.29354810170936,0.9238242232442374,0.0770435543696216,0.11190182558024236,0.061700271795112116,0.05020155378513025
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,6,linear,classical,1000,0.9742346365033641,0.9991548738621094,0.9999999999999978,1.1653870543706655,0.9674395534395087,0.9990547627133664,0.9999999999999984,1.203946832688786,0.9737648441526797,0.032907664070789724,0.9766560755805731,0.02599595733129408,0.9697747686817206,0.03904661060847137,0.9929542168723398,0.060929921402617875,0.06997628270808315,0.03580374444933176,0.03417253825875139
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,6,rbf_gscale,classical,1000,0.7501560946366647,0.9600821963339683,0.9970826509086214,2.8097578247880417,0.7052072065072286,0.9381716803657631,0.9939691394230069,3.381401326448127,0.7371345512091497,0.1848273146381281,0.754570254241945,0.165892075152884,0.7075307374343036,0.20403042626354062,0.9376605206166017,0.06119864192210899,0.08183899297608033,0.0394224949068399,0.04241649806924043
m2_hist_byteent__ms42__q1000_id500_ood500__qs42,data\processed\ember\splits_sparsity__m2_hist_byteent__ms42__h7a4e6b83\qsplits\splits_sparsity_q1000_id500_ood500_seed42,6,poly2,classical,1000,0.9600224773853253,0.9975819757384788,0.9999948818985441,1.252662454483725,0.9496637549199569,0.9965355959802218,0.9999915511456379,1.3155535992831442,0.9590818533756996,0.04709788412370912,0.9633806199311029,0.03766993478647917,0.952928610839135,0.05552095170254845,0.9891506961259867,0.06060046448160595,0.07239912612672546,0.03486930269839382,0.03752982342833164
