dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.3430957147813594,0.25597761794503376
4,rbf_gscale,classical_ext_plain,plain,7.206205904447434,0.2736591251656094
4,poly2,classical_ext_plain,plain,5.224605136496011,0.26946580387780256
4,poly3,classical_ext_plain,plain,6.3773542615932275,0.27676855399506023
4,laplacian_med,classical_ext_plain,plain,9.91008549983876,0.2664468930460293
4,matern15_med,classical_ext_plain,plain,4.724920712186421,0.26706525469481995
4,matern25_med,classical_ext_plain,plain,4.102148789097986,0.26099170999266247
6,linear,classical_ext_plain,plain,5.214882196456145,0.2364218355085285
6,rbf_gscale,classical_ext_plain,plain,12.617087494756612,0.24907224975702966
6,poly2,classical_ext_plain,plain,7.629625239044618,0.24596720077619136
6,poly3,classical_ext_plain,plain,10.409763767371459,0.2550280655414752
6,laplacian_med,classical_ext_plain,plain,15.103979137142222,0.2503111897318604
6,matern15_med,classical_ext_plain,plain,6.9195311518727545,0.24159702938289562
6,matern25_med,classical_ext_plain,plain,5.688412621636791,0.236496566724141
8,linear,classical_ext_plain,plain,6.659716925817099,0.21718740084033739
8,rbf_gscale,classical_ext_plain,plain,16.573995293701064,0.22282168364255447
8,poly2,classical_ext_plain,plain,9.06457294786914,0.2203823068944106
8,poly3,classical_ext_plain,plain,13.333866998105089,0.22852282201741325
8,laplacian_med,classical_ext_plain,plain,19.531348782302143,0.23356647412298795
8,matern15_med,classical_ext_plain,plain,8.822633287772526,0.21966110827220167
8,matern25_med,classical_ext_plain,plain,7.0332407908706625,0.21440503370847075
10,linear,classical_ext_plain,plain,7.9833521756681955,0.21286704960188954
10,rbf_gscale,classical_ext_plain,plain,19.326672736358457,0.20856269410800182
10,poly2,classical_ext_plain,plain,10.210865857585858,0.20871313295401392
10,poly3,classical_ext_plain,plain,15.615566635682852,0.21564667706953827
10,laplacian_med,classical_ext_plain,plain,22.308480689354578,0.22252954014465498
10,matern15_med,classical_ext_plain,plain,10.209659600688568,0.2068417578736628
10,matern25_med,classical_ext_plain,plain,8.083471159588504,0.2011635620243614
12,linear,classical_ext_plain,plain,9.185476595592727,0.19813346529410797
12,rbf_gscale,classical_ext_plain,plain,21.361929346976424,0.19812051357623342
12,poly2,classical_ext_plain,plain,11.170791260602062,0.1984445909192948
12,poly3,classical_ext_plain,plain,17.46256566152257,0.2057589313686304
12,laplacian_med,classical_ext_plain,plain,25.23078912038076,0.22660561986081856
12,matern15_med,classical_ext_plain,plain,11.447505609626953,0.1989269266851859
12,matern25_med,classical_ext_plain,plain,9.025782967450388,0.1931338003274434
