family,model,dim,cfg,kernel,split,svc_c,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc_C0.01__d4,linear,id_test,0.01,0.15203452110290527,0.7066666666666667,0.7063094209161624,0.7061965811965811,0.6944444444444444,0.8695542659587604,0.8882484186629167,,,,
classical_ext,svc,4,linear__svc_C0.01__d4,linear,ood_test,0.01,0.15203452110290527,0.6611111111111111,0.6549790367416823,0.6516921796329381,0.5944148936170213,0.6082103723901084,0.599925705813708,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,id_test,0.1,0.14231491088867188,0.7066666666666667,0.706297073712804,0.7061700577890286,0.694090382387022,0.8677404617854056,0.8882327135681678,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,ood_test,0.1,0.14231491088867188,0.6644444444444444,0.658167134510014,0.6547251711447805,0.5967957276368492,0.6736758631183976,0.6229055945061661,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,id_test,10.0,0.12600016593933105,0.8627777777777778,0.8632362020002469,0.8626400362585815,0.8669897684437264,0.889375231510063,0.8820688882547194,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,ood_test,10.0,0.12600016593933105,0.7311111111111112,0.7259361712393251,0.7251998546511629,0.6848958333333334,0.6830830402353526,0.6270757274986767,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,id_test,100.0,0.20801043510437012,0.8622222222222222,0.8626744042474379,0.8620887377412212,0.8663793103448276,0.8867181133473268,0.8796455861856657,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,ood_test,100.0,0.20801043510437012,0.7322222222222222,0.7269988704954355,0.7262438613120353,0.6857887874837028,0.6846368822210044,0.6282249006145642,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,id_test,0.01,0.1382906436920166,0.8822222222222222,0.8834794419064083,0.8809510439245724,0.8932527693856999,0.9309791332263242,0.9227962586893907,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,ood_test,0.01,0.1382906436920166,0.8766666666666667,0.8819896600228375,0.875937454594226,0.8854489164086687,0.8389633300714198,0.6878625480299243,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,id_test,0.1,0.06632113456726074,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.9462155821706384,0.9021170497065157,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,ood_test,0.1,0.06632113456726074,0.8861111111111111,0.8910226036997769,0.885594130761878,0.8932847475273296,0.8983532491503974,0.793929125434789,,,,
classical_ext,svc,4,rbf_gscale__svc_C10__d4,rbf_gscale,id_test,10.0,0.09177684783935547,0.8977777777777778,0.8988393628843068,0.8970240190231957,0.9058341862845445,0.9424348685022841,0.8847697365517535,,,,
classical_ext,svc,4,rbf_gscale__svc_C10__d4,rbf_gscale,ood_test,10.0,0.09177684783935547,0.9144444444444444,0.9178170994372271,0.9143555222150406,0.9171151776103337,0.949800759353671,0.9268513129727867,,,,
classical_ext,svc,4,rbf_gscale__svc_C100__d4,rbf_gscale,id_test,100.0,0.14382123947143555,0.8966666666666666,0.8977775033954809,0.8958228316026481,0.9051987767584098,0.9479923447339177,0.9047949078576429,,,,
classical_ext,svc,4,rbf_gscale__svc_C100__d4,rbf_gscale,ood_test,100.0,0.14382123947143555,0.9138888888888889,0.9173364723580666,0.9137898802915323,0.9167114454594304,0.9739459297628783,0.9662450158931088,,,,
classical_ext,svc,4,poly2__svc_C0.01__d4,poly2,id_test,0.01,0.15127921104431152,0.7538888888888889,0.7557291023583159,0.7476511205537117,0.7873259721555449,0.925206815656254,0.9331417543778042,,,,
classical_ext,svc,4,poly2__svc_C0.01__d4,poly2,ood_test,0.01,0.15127921104431152,0.6772222222222222,0.6727721357533349,0.6718172343964911,0.6297004461440407,0.837282063145862,0.7022638546218746,,,,
classical_ext,svc,4,poly2__svc_C0.1__d4,poly2,id_test,0.1,0.09786820411682129,0.8822222222222222,0.8834794419064083,0.8809510439245724,0.8932527693856999,0.9266378565254968,0.9105223800767528,,,,
classical_ext,svc,4,poly2__svc_C0.1__d4,poly2,ood_test,0.1,0.09786820411682129,0.8444444444444444,0.8479251384663729,0.8442221244145967,0.8501070663811563,0.8157954965799392,0.6567460709971151,,,,
classical_ext,svc,4,poly2__svc_C10__d4,poly2,id_test,10.0,0.09536933898925781,0.8838888888888888,0.8851277935547599,0.8826762172342462,0.8946041351487645,0.947872576861341,0.9062046826062737,,,,
classical_ext,svc,4,poly2__svc_C10__d4,poly2,ood_test,10.0,0.09536933898925781,0.9161111111111111,0.9196140385169717,0.916008221182059,0.918947933440687,0.9314812592553188,0.8872268306230364,,,,
classical_ext,svc,4,poly2__svc_C100__d4,poly2,id_test,100.0,0.12073206901550293,0.8927777777777778,0.8938943079392517,0.8918912526828802,0.9016811003565971,0.950767996048895,0.9021257987573086,,,,
classical_ext,svc,4,poly2__svc_C100__d4,poly2,ood_test,100.0,0.12073206901550293,0.9122222222222223,0.9154888107294273,0.9121431510581746,0.9147788565264293,0.9349699809110017,0.9012358199858241,,,,
classical_ext,svc,4,poly3__svc_C0.01__d4,poly3,id_test,0.01,0.13654756546020508,0.8711111111111111,0.8716631682923818,0.8709045584045584,0.8760683760683761,0.9386121743425114,0.9425810233661357,,,,
classical_ext,svc,4,poly3__svc_C0.01__d4,poly3,ood_test,0.01,0.13654756546020508,0.6944444444444444,0.6912221536299405,0.6912178617055253,0.6596534653465347,0.8393319964024103,0.6996771473168049,,,,
classical_ext,svc,4,poly3__svc_C0.1__d4,poly3,id_test,0.1,0.11062455177307129,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.9276923076923077,0.8796096408601422,,,,
classical_ext,svc,4,poly3__svc_C0.1__d4,poly3,ood_test,0.1,0.11062455177307129,0.8777777777777778,0.8829509141811587,0.877116939988382,0.8861283643892339,0.8418619381704501,0.6887668631827594,,,,
classical_ext,svc,4,poly3__svc_C10__d4,poly3,id_test,10.0,0.07669973373413086,0.8855555555555555,0.8867761452031115,0.8843995510662177,0.895959595959596,0.9513643659711075,0.9099094358950853,,,,
classical_ext,svc,4,poly3__svc_C10__d4,poly3,ood_test,10.0,0.07669973373413086,0.9155555555555556,0.9190319663400217,0.9154552499941289,0.9183673469387755,0.9313946597815962,0.8899322561205888,,,,
classical_ext,svc,4,poly3__svc_C100__d4,poly3,id_test,100.0,0.11738228797912598,0.8966666666666666,0.8977404617854057,0.8958846446643679,0.9049079754601227,0.9457315717989875,0.8895668495231884,,,,
classical_ext,svc,4,poly3__svc_C100__d4,poly3,ood_test,100.0,0.11738228797912598,0.9127777777777778,0.9160201603574827,0.912702092647607,0.9152725310307609,0.9295649366153709,0.8943244672111362,,,,
classical_ext,svc,4,laplacian_med__svc_C0.01__d4,laplacian_med,id_test,0.01,0.14237236976623535,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.9430040745771083,0.9232521434099672,,,,
classical_ext,svc,4,laplacian_med__svc_C0.01__d4,laplacian_med,ood_test,0.01,0.14237236976623535,0.8744444444444445,0.8798135389617218,0.8736802881629611,0.8835051546391752,0.8591471931254864,0.7102109247988052,,,,
classical_ext,svc,4,laplacian_med__svc_C0.1__d4,laplacian_med,id_test,0.1,0.08521437644958496,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.94561797752809,0.9065319485333827,,,,
classical_ext,svc,4,laplacian_med__svc_C0.1__d4,laplacian_med,ood_test,0.1,0.08521437644958496,0.9133333333333333,0.9170587354744847,0.9131944444444444,0.9166666666666666,0.9106986226972272,0.7905779208584389,,,,
classical_ext,svc,4,laplacian_med__svc_C10__d4,laplacian_med,id_test,10.0,0.07060813903808594,0.8955555555555555,0.8964193110260525,0.8950735415408314,0.9021852237252862,0.9596110630942092,0.9314592353119262,,,,
classical_ext,svc,4,laplacian_med__svc_C10__d4,laplacian_med,ood_test,10.0,0.07060813903808594,0.9216666666666666,0.924166696564104,0.9216538749690921,0.9226549643444871,0.958187299816038,0.9064617928689571,,,,
classical_ext,svc,4,laplacian_med__svc_C100__d4,laplacian_med,id_test,100.0,0.10465455055236816,0.9038888888888889,0.9042659587603408,0.9038340089761101,0.9061313076505697,0.9564674651191506,0.9265158708232628,,,,
classical_ext,svc,4,laplacian_med__svc_C100__d4,laplacian_med,ood_test,100.0,0.10465455055236816,0.9377777777777778,0.9384092171531289,0.9377258057341682,0.9359267734553776,0.9650892778717313,0.9392124508484246,,,,
classical_ext,svc,4,matern15_med__svc_C0.01__d4,matern15_med,id_test,0.01,0.1390981674194336,0.8816666666666667,0.8829299913569577,0.8803755720303486,0.8928032209360846,0.9258044202988023,0.9095932248833304,,,,
classical_ext,svc,4,matern15_med__svc_C0.01__d4,matern15_med,ood_test,0.01,0.1390981674194336,0.875,0.8802434434919877,0.8742928975487115,0.8837209302325582,0.8376086668753302,0.6826595295104607,,,,
classical_ext,svc,4,matern15_med__svc_C0.1__d4,matern15_med,id_test,0.1,0.07310056686401367,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.9450191381652056,0.9115567382379761,,,,
classical_ext,svc,4,matern15_med__svc_C0.1__d4,matern15_med,ood_test,0.1,0.07310056686401367,0.8766666666666667,0.8819896600228375,0.875937454594226,0.8854489164086687,0.8913758058390314,0.7699383778394921,,,,
classical_ext,svc,4,matern15_med__svc_C10__d4,matern15_med,id_test,10.0,0.06930398941040039,0.8961111111111111,0.897215705642672,0.8952732649073032,0.90464048954615,0.9506000740832201,0.9062851394079612,,,,
classical_ext,svc,4,matern15_med__svc_C10__d4,matern15_med,ood_test,10.0,0.06930398941040039,0.915,0.9185006167119665,0.9148957472904308,0.9178743961352657,0.9649531929844529,0.9521998731934851,,,,
classical_ext,svc,4,matern15_med__svc_C100__d4,matern15_med,id_test,100.0,0.0832207202911377,0.8938888888888888,0.8949314730213607,0.8931368560042448,0.902101486417222,0.9597444128904803,0.9292573514993208,,,,
classical_ext,svc,4,matern15_med__svc_C100__d4,matern15_med,ood_test,100.0,0.0832207202911377,0.9183333333333333,0.9217394370291927,0.9182454977091128,0.9209252286175363,0.9774445485012723,0.9669043215073803,,,,
classical_ext,svc,4,matern25_med__svc_C0.01__d4,matern25_med,id_test,0.01,0.11345577239990234,0.8816666666666667,0.8829299913569577,0.8803755720303486,0.8928032209360846,0.924469687615755,0.9032369291239837,,,,
classical_ext,svc,4,matern25_med__svc_C0.01__d4,matern25_med,ood_test,0.01,0.11345577239990234,0.865,0.8697661443068887,0.8644272049408752,0.8732394366197183,0.8368230859351321,0.683395144175976,,,,
classical_ext,svc,4,matern25_med__svc_C0.1__d4,matern25_med,id_test,0.1,0.09536075592041016,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.9422558340535868,0.9071213254373265,,,,
classical_ext,svc,4,matern25_med__svc_C0.1__d4,matern25_med,ood_test,0.1,0.09536075592041016,0.8783333333333333,0.8835837089070033,0.8776450869474126,0.8868217054263566,0.8837439179333901,0.7490367950686184,,,,
classical_ext,svc,4,matern25_med__svc_C10__d4,matern25_med,id_test,10.0,0.08669495582580566,0.8977777777777778,0.8988640572910236,0.8969840462128573,0.906026557711951,0.9482578096061242,0.8965451817107234,,,,
classical_ext,svc,4,matern25_med__svc_C10__d4,matern25_med,ood_test,10.0,0.08669495582580566,0.915,0.9183991716141771,0.9149085792482603,0.9176976869284562,0.9517888358432748,0.9295484608707208,,,,
classical_ext,svc,4,matern25_med__svc_C100__d4,matern25_med,id_test,100.0,0.10915327072143555,0.8966666666666666,0.8977775033954809,0.8958228316026481,0.9051987767584098,0.9578441782936165,0.9234331834793826,,,,
classical_ext,svc,4,matern25_med__svc_C100__d4,matern25_med,ood_test,100.0,0.10915327072143555,0.915,0.9185006167119665,0.9148957472904308,0.9178743961352657,0.9780111564864863,0.9725010404921741,,,,
classical_ext,svc,6,linear__svc_C0.01__d6,linear,id_test,0.01,0.2062664031982422,0.7055555555555556,0.7052352142239782,0.7051591584241035,0.6943483275663207,0.8718718360291394,0.8894617267508056,,,,
classical_ext,svc,6,linear__svc_C0.01__d6,linear,ood_test,0.01,0.2062664031982422,0.6611111111111111,0.6549790367416823,0.6516921796329381,0.5944148936170213,0.6186258148082626,0.584249836560375,,,,
classical_ext,svc,6,linear__svc_C0.1__d6,linear,id_test,0.1,0.13409733772277832,0.8605555555555555,0.8609396221755772,0.8604683482732263,0.8639566395663957,0.934351154463514,0.9212627123059478,,,,
classical_ext,svc,6,linear__svc_C0.1__d6,linear,ood_test,0.1,0.13409733772277832,0.6777777777777778,0.672390479501286,0.6704728525182944,0.6214099216710183,0.7348509684914,0.5901584138395191,,,,
classical_ext,svc,6,linear__svc_C10__d6,linear,id_test,10.0,0.15886306762695312,0.8622222222222222,0.8627978762810223,0.861976164916221,0.8678038379530917,0.9007951598962836,0.8162789577328233,,,,
classical_ext,svc,6,linear__svc_C10__d6,linear,ood_test,10.0,0.15886306762695312,0.7238888888888889,0.7200430770525004,0.7200419717982813,0.6872246696035242,0.8165353035125984,0.7012514462696149,,,,
classical_ext,svc,6,linear__svc_C100__d6,linear,id_test,100.0,0.29954957962036133,0.8622222222222222,0.8627731818743054,0.8620014245014245,0.8675213675213675,0.896282257068774,0.8093138658545508,,,,
classical_ext,svc,6,linear__svc_C100__d6,linear,ood_test,100.0,0.29954957962036133,0.745,0.7403865305652843,0.7402663543072496,0.7052023121387283,0.8208182660558517,0.7058739814092531,,,,
classical_ext,svc,6,rbf_gscale__svc_C0.01__d6,rbf_gscale,id_test,0.01,0.11755561828613281,0.8816666666666667,0.8829052969502408,0.8804307859851408,0.8925869894099848,0.935230275342635,0.9206816608814539,,,,
classical_ext,svc,6,rbf_gscale__svc_C0.01__d6,rbf_gscale,ood_test,0.01,0.11755561828613281,0.8761111111111111,0.8814075878458876,0.8753892533630776,0.8848735157459989,0.8303936935788965,0.670021216058999,,,,
classical_ext,svc,6,rbf_gscale__svc_C0.1__d6,rbf_gscale,id_test,0.1,0.07123255729675293,0.8827777777777778,0.8840288924558588,0.8815263079910474,0.8937027707808565,0.9367921965674776,0.8850304990197666,,,,
classical_ext,svc,6,rbf_gscale__svc_C0.1__d6,rbf_gscale,ood_test,0.1,0.07123255729675293,0.8911111111111111,0.895855472901169,0.8906725867089103,0.8975966562173459,0.8919127225761116,0.7853412933728307,,,,
