family,kernel,dim,kta_ood_full,kta_null_mean,kta_null_std,kta_null_exceed_frac,kta_ood_halfA,eff_rank_train,bacc_svc_halfB,bacc_gpc_halfB
classical_ext,linear,4,0.014532370216509122,0.0023458553573244313,0.0023373178220938945,0.0,0.016151354782934575,2.0969932556327366,0.6743486332501121,0.5361372511362908
classical_ext,rbf_gscale,4,0.2222160347141615,0.004087690739465905,0.0028392070069281706,0.0,0.21330075275731136,6.857538776685428,0.9147621791178542,0.8986300492926189
classical_ext,poly2,4,0.07559655825988464,0.0027310149236869953,0.00244459326107542,0.0,0.07457796782294397,2.629722133124929,0.8662377568657577,0.7126944497791434
classical_ext,poly3,4,0.08519128617328277,0.0028530007994881073,0.0024626963099686344,0.0,0.08243381492086865,3.290661274759439,0.8823698866909929,0.779751616413802
classical_ext,laplacian_med,4,0.26480925705775565,0.005226025295091896,0.00300076151047026,0.0,0.2521052962951792,10.234685189925225,0.9147621791178542,0.8744958709429613
classical_ext,matern15_med,4,0.2043722320114693,0.003915942147705307,0.0027796858107041987,0.0,0.1976044057443207,4.590783801951726,0.9186991869918699,0.8545547660201012
classical_ext,matern25_med,4,0.18778170109321607,0.0036721435515497626,0.002736405985741289,0.0,0.1825009943780263,3.969497969497546,0.8983739837398375,0.8427437423980539
quantum,zz_r1_full,4,0.3029876872665108,0.008334095155943593,0.0028624241577666102,0.0,0.2816521801484562,38.6833144357542,0.8992702131745727,0.8952051725241662
quantum,zz_r2_full,4,0.25318684429592414,0.009679812123900384,0.002827378935088085,0.0,0.2387474059619841,53.883966530126074,0.8793291082517125,0.8713270597272902
quantum,pauli_xz_r1_full,4,0.3021021499211152,0.005136928687271904,0.0032665505374795565,0.0,0.2836620129544905,11.27734426213582,0.9109532040202293,0.907272261698995
quantum,zmap_r2,4,0.3267251670679409,0.005297431626375016,0.0030708575818189877,0.0,0.32656948945408615,10.436719338200222,0.9070161961462134,0.9070161961462134
classical_ext,linear,6,0.12544899404092322,0.0035118908858683233,0.0030213420529574225,0.0,0.10090691845381214,2.074059538121417,0.6940016644260931,0.7018756801741246
classical_ext,rbf_gscale,6,0.228423654170098,0.004468444709183862,0.002937130060642576,0.0,0.19303066484767234,6.609724010674757,0.9287497599385443,0.872479354714807
classical_ext,poly2,6,0.14997124148742466,0.003752688537895289,0.002999644286148952,0.0,0.12452816696796921,2.5145189758629534,0.8728634530439793,0.7347801037065489
classical_ext,poly3,6,0.15731395213872257,0.0038270539236764083,0.003011848990384061,0.0,0.12979308527753927,3.186860791738917,0.9013187375968248,0.7794955508610204
classical_ext,laplacian_med,6,0.27633875639602556,0.005732995789372446,0.00295698657762331,0.0,0.24217795877667805,12.039918425091823,0.9287497599385443,0.9005505409384802
classical_ext,matern15_med,6,0.22809712810249347,0.004553150591933604,0.00294199218348684,0.0,0.19533128054435508,5.088199049364941,0.9328148005889507,0.8606683310927598
classical_ext,matern25_med,6,0.21300183172140846,0.004379712534190941,0.002930300938116121,0.0,0.18224378419297757,4.357979715731516,0.9170667690928878,0.8566032904423533
