family,kernel,dim,kta_ood_full,kta_null_mean,kta_null_std,kta_null_exceed_frac,kta_ood_halfA,eff_rank_train,bacc_svc_halfB,bacc_gpc_halfB
classical_ext,linear,4,0.09684496808303547,0.0028945334055425786,0.002845124857333121,0.0,0.0893189544947675,2.0934778427615695,0.6562960117790154,0.6562960117790154
classical_ext,rbf_gscale,4,0.13407103022775813,0.003709124611331479,0.002882767604055712,0.0,0.1251709539251952,5.220687301455296,0.6681070354010628,0.7290826451571603
classical_ext,poly2,4,0.10178213550115123,0.0030439054184317666,0.002888237580877227,0.0,0.09368671252978245,2.602073571653976,0.6561679790026247,0.6602330196530312
classical_ext,poly3,4,0.10513663376658097,0.0031572396464321474,0.002900766857602242,0.0,0.09696310717054459,3.186123088655496,0.6640419947506562,0.6602330196530312
classical_ext,laplacian_med,4,0.18118563255229092,0.004684691119314739,0.002856520279729026,0.0,0.17287364207538203,7.851905370066675,0.9444977914346073,0.9444977914346073
classical_ext,matern15_med,4,0.13406214838046004,0.0037080515654716612,0.0028915686267769066,0.0,0.12497162466764955,4.191508396610958,0.6640419947506562,0.6640419947506562
classical_ext,matern25_med,4,0.12419671995370386,0.0035145329895449186,0.002907872906627191,0.0,0.11486479847233762,3.719943557702147,0.6640419947506562,0.6640419947506562
quantum,zz_r1_full,4,0.29785022606165873,0.006578127075479045,0.0027751950637272794,0.0,0.28779082247874005,20.43324617426048,0.9444977914346073,0.9485628320850138
quantum,zz_r2_full,4,0.26264292763466923,0.006817139368468869,0.002909668803066089,0.0,0.25085924791747444,24.820490357271076,0.9444977914346073,0.928365661609372
quantum,pauli_xz_r1_full,4,0.21675719666277948,0.005090505527725065,0.0026925660952874684,0.0,0.21592807455515756,8.650275274825207,0.7872735420267588,0.9202355803085589
quantum,zmap_r2,4,0.26752423361654837,0.005533945405120632,0.0029977861232463716,0.0,0.26745264624732334,8.507470630730905,0.9160425068817617,0.9161705396581525
classical_ext,linear,6,0.1269938131059494,0.002895697074739022,0.002595170914412344,0.0,0.12409984093920659,2.420950451204935,0.805448717948718,0.8096153846153846
classical_ext,rbf_gscale,6,0.21461527443183967,0.003935563996195396,0.002499015305746801,0.0,0.19910497479944678,7.192070128202632,0.9416666666666667,0.9089743589743591
classical_ext,poly2,6,0.14589902759629841,0.003112540240938322,0.002549741382388855,0.0,0.13949595711040966,3.0826236261337736,0.8131410256410256,0.8096153846153846
classical_ext,poly3,6,0.16062802312802052,0.003256433132610948,0.002533055344414213,0.0,0.15219940774705565,4.007350767719832,0.8131410256410256,0.8096153846153846
classical_ext,laplacian_med,6,0.22810795652685473,0.004703706948843212,0.002455224953162503,0.0,0.21818094126608525,8.934162827442762,0.9416666666666667,0.9413461538461538
classical_ext,matern15_med,6,0.20300241418857745,0.003868860401775991,0.0024878651578373657,0.0,0.1901732599630805,4.99226867969275,0.9416666666666667,0.871474358974359
classical_ext,matern25_med,6,0.1876225946947345,0.0036570199172819406,0.002495693077658974,0.0,0.17518137864856445,4.370749820230104,0.8131410256410256,0.805448717948718
quantum,zz_r1_full,6,0.29686795027971863,0.00633894275145793,0.0024566517230298485,0.0,0.28795057656334483,30.634019649946126,0.9455128205128205,0.9378205128205128
quantum,zz_r2_full,6,0.28032421759519893,0.006811982509671105,0.0024824220479647595,0.0,0.27247333750911845,39.082386149801856,0.9493589743589743,0.9490384615384615
quantum,pauli_xz_r1_full,6,0.26686174194451795,0.005223146081967725,0.0025271484151754638,0.0,0.26157842128048897,12.968023027945225,0.9416666666666667,0.9416666666666667
quantum,zmap_r2,6,0.3063995844337534,0.005320473541563484,0.002537731159744459,0.0,0.29290012150799677,13.322508972228139,0.9378205128205128,0.9381410256410256
classical_ext,linear,8,0.13992557479613876,0.0033038728248215663,0.002919009043289179,0.0,0.12534409779084074,2.5122189701202253,0.8031904670382473,0.8031904670382473
classical_ext,rbf_gscale,8,0.2383634275990857,0.0044309002731932395,0.003098354994864063,0.0,0.21884950101263018,8.40036802430616,0.9057274649240823,0.8938432955346275
classical_ext,poly2,8,0.15921930981847757,0.003556032368284961,0.0029909857899805274,0.0,0.14401731732080006,3.1860229768786716,0.7990582356332885,0.8031904670382473
classical_ext,poly3,8,0.17638344554818317,0.0037163514051459724,0.0030286262196617003,0.0,0.1601942115912639,4.244274744757448,0.8106861426100327,0.8610417067076687
classical_ext,laplacian_med,8,0.25868292852980446,0.005262244225212608,0.0030110626276865925,0.0,0.23866195819607353,11.269011933581673,0.9447113844576847,0.9398103658145942
classical_ext,matern15_med,8,0.22307327797132803,0.004399555121986366,0.003086851690804077,0.0,0.20469660973357953,5.673897981215397,0.9057274649240823,0.8899673265423794
classical_ext,matern25_med,8,0.20772983422230762,0.004190018746702625,0.0030875485778230362,0.0,0.190075828514843,4.896629702335758,0.9015952335191235,0.8940995579473381
quantum,zz_r1_full,8,0.2776568763044629,0.007564275578253447,0.0028428911085655573,0.0,0.25662306211005725,52.67540116067744,0.9671984111730412,0.9434300723941316
quantum,zz_r2_full,8,0.26586338319292624,0.00833111872939878,0.002677911524830053,0.0,0.24833777002547053,71.04010539969983,0.971330642578,0.9591902107758344
quantum,pauli_xz_r1_full,8,0.30209571610281355,0.005893915408129749,0.0030321281499428635,0.0,0.28147917869068995,19.442776717861193,0.9408354154654366,0.9408354154654366
quantum,zmap_r2,8,0.29742562501238556,0.005959708617375018,0.0030441877576638113,0.0,0.2782538018342802,19.948214643593182,0.9408354154654366,0.9333397398936512
classical_ext,linear,10,0.1691904086549631,0.004365448148512555,0.003601788280783274,0.0,0.1664272632072293,2.284551210014971,0.8162557781201849,0.8289676425269645
classical_ext,rbf_gscale,10,0.2472593484255382,0.005179020788920099,0.0032811518725723706,0.0,0.24616713700026857,8.773779285392301,0.9415767847971238,0.8836029789419619
classical_ext,poly2,10,0.18130432909772137,0.004515118455259645,0.003544939845166105,0.0,0.17722641992197097,2.9229461420194913,0.8200436569080637,0.8200436569080637
classical_ext,poly3,10,0.19358409389693748,0.004622382958568472,0.0035067356507135663,0.0,0.18969277605539828,3.9109848021214604,0.8200436569080637,0.8539419619928095
