family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8930295097926851,0.008008956909179688,0.908,0.9088341037493579,0.9078806132748041,0.9045643153526971,0.9591679506933745,0.9409004091750153,,,,,128,-1.6538429014364735,26.134717884369454,17.46887422252549,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8930295097926851,0.008008956909179688,0.896,0.8988186954288649,0.896,0.896,0.9403569594247562,0.9228932809767565,,,,,128,-1.6538429014364735,26.134717884369454,17.46887422252549,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8930295097926851,0.008008956909179688,0.794,0.794,0.791834243469052,0.8130671506352087,0.847264,0.7944354266619972,,,,,128,-1.6538429014364735,26.134717884369454,17.46887422252549,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.8909571170806885,0.904,0.9041474062660504,0.9037783052152158,0.8991596638655462,0.9597457627118644,0.9345211909277765,0.27137057680015014,0.07757028080612173,0.08964665402590044,0.37830309189476685,128,-1.6538429014364735,26.134717884369454,17.46887422252549,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.8909571170806885,0.896,0.8961222393425783,0.8957598306498171,0.8907563025210085,0.9609013867488444,0.9481878977467629,0.26517263319444523,0.07663995235190409,0.08499474160221243,0.37329283482681036,128,-1.6538429014364735,26.134717884369454,17.46887422252549,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.8909571170806885,0.772,0.772,0.7717041285506016,0.7799227799227799,0.8386720000000001,0.738562537982085,0.46912665113792945,0.1532644358774162,0.10396179784743817,0.4675518065765948,128,-1.6538429014364735,26.134717884369454,17.46887422252549,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.085682815521537,12.388557896085866,7.994216944235065,68.37245179323412,0.13163087885457322
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8931306053213536,0.010575532913208008,0.9,0.9021571648690293,0.8999855979261013,0.8987854251012146,0.9537108371854135,0.9239480202274416,,,,,512,-0.8094588896506828,13.031622175057539,8.597426006381623,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8931306053213536,0.010575532913208008,0.904,0.9072932717000514,0.9039938556067588,0.9047619047619048,0.9640472521828455,0.957795385550059,,,,,512,-0.8094588896506828,13.031622175057539,8.597426006381623,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8931306053213536,0.010575532913208008,0.82,0.8200000000000001,0.8152709359605912,0.8448275862068966,0.867712,0.8299853245568328,,,,,512,-0.8094588896506828,13.031622175057539,8.597426006381623,,
