family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,10.0,0.8141314131413141,0.009006738662719727,0.796812749003984,0.7973015873015874,0.7938680536545306,0.7692307692307693,0.8424126984126984,0.829890171669136,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,10.0,0.8141314131413141,0.009006738662719727,0.8112449799196787,0.8115161290322581,0.8104623856182687,0.7982832618025751,0.8571612903225807,0.8566729116418548,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,10.0,0.8141314131413141,0.009006738662719727,0.688,0.6890040962621609,0.6834415584415585,0.6454545454545455,0.7529441884280594,0.6457772657954565,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,0.8733956813812256,0.7290836653386454,0.7295555555555555,0.7254182754182754,0.6936936936936937,0.7146666666666668,0.7889540836159238,0.5951298389149212,0.2030182039428741,0.24394645647333438,0.579656373295925
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,0.8733956813812256,0.7871485943775101,0.7875483870967741,0.7851526251526252,0.7644444444444445,0.7645806451612902,0.8222499792675121,0.5474784940528563,0.1823400993458719,0.19921857620987896,0.5705088531603576
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,0.8733956813812256,0.648,0.6496095750128008,0.6339373367277326,0.5621890547263682,0.6232718894009217,0.59599673570721,0.6656406253787299,0.2360815258063896,0.17986458480713072,0.625172405923291
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,10.0,0.8878487848784878,0.008513927459716797,0.8565737051792829,0.8567936507936509,0.8561879297173415,0.8487394957983193,0.9538412698412698,0.94160243757507,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,10.0,0.8878487848784878,0.008513927459716797,0.8594377510040161,0.8594838709677419,0.8594286820330016,0.8582995951417004,0.9365806451612904,0.9073151646949755,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,10.0,0.8878487848784878,0.008513927459716797,0.682,0.6829557091653866,0.6778128558749509,0.6410835214446953,0.8417818740399384,0.8002901184886888,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,1.0996627807617188,0.8685258964143426,0.8684761904761904,0.8684924982138604,0.8705882352941177,0.9398730158730159,0.9208031853603129,0.2904929626003303,0.08629107011898822,0.08202350444067708,0.3701266731087651
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,,1.0996627807617188,0.8473895582329317,0.8472580645161291,0.8471899224806201,0.8527131782945736,0.9276774193548387,0.8953236757689154,0.3282311231184382,0.10101683389659484,0.07490820995317299,0.3899784142541499
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,,1.0996627807617188,0.766,0.7650729646697388,0.7624645219446238,0.7914438502673797,0.8215565796210957,0.7467700163366606,0.48117246210880593,0.1632528111649257,0.15089358126076527,0.4807405881921974
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,100.0,0.8887788778877888,0.010514974594116211,0.8565737051792829,0.8567936507936509,0.8561879297173415,0.8487394957983193,0.9408888888888888,0.9130654990109401,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,100.0,0.8887788778877888,0.010514974594116211,0.8554216867469879,0.8554838709677419,0.8554006968641115,0.8536585365853658,0.9072258064516129,0.8385099820911737,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,100.0,0.8887788778877888,0.010514974594116211,0.682,0.6829557091653866,0.6778128558749509,0.6410835214446953,0.8181963645673322,0.7474927496602988,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_val,,,0.5865108966827393,0.8406374501992032,0.8406031746031746,0.8406146812293624,0.84251968503937,0.9272380952380952,0.9063352260097285,0.36260321220245695,0.10925414609498435,0.13302574903743042,0.4782230642040061
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,,,0.5865108966827393,0.8072289156626506,0.8069677419354839,0.8063261602281566,0.8195488721804511,0.915741935483871,0.8972054292367286,0.3957379389793611,0.122369445476909,0.12351258199809505,0.4894173061068041
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,,,0.5865108966827393,0.79,0.7883384536610343,0.7799212746959769,0.8270181219110379,0.8021153353814644,0.6933902488994098,0.495939084588686,0.16330218569078134,0.11387401839717563,0.5532582008731682
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,10.0,0.8898089808980899,0.007203340530395508,0.8565737051792829,0.8567936507936509,0.8561879297173415,0.8487394957983193,0.9412063492063492,0.9123133356676526,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,10.0,0.8898089808980899,0.007203340530395508,0.8554216867469879,0.8554838709677419,0.8554006968641115,0.8536585365853658,0.9058709677419355,0.8292101694296943,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,10.0,0.8898089808980899,0.007203340530395508,0.682,0.6829237071172555,0.6781050713634984,0.6426966292134831,0.8209325396825397,0.7288669035554087,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_val,,,0.5587620735168457,0.852589641434263,0.8524126984126985,0.8522519369362203,0.8593155893536122,0.9276825396825397,0.9084810364893394,0.34216986625552065,0.10217845888280973,0.11298957289326396,0.45595960055373724
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,,,0.5587620735168457,0.8152610441767069,0.8148709677419355,0.8133798227320125,0.8321167883211679,0.9158064516129032,0.8978294406640567,0.3776179692860055,0.11614579405088522,0.10703547869548793,0.4673390284833783
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,,,0.5587620735168457,0.754,0.7520481310803891,0.7376,0.8032,0.8211885560675883,0.7237579999246392,0.4893551299438203,0.161792142633801,0.09118633422600217,0.5413274875922728
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,100.0,0.8952195219521952,0.009000301361083984,0.8685258964143426,0.8685714285714285,0.8685175484546883,0.8674698795180723,0.9295873015873017,0.9220855240814676,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,100.0,0.8952195219521952,0.009000301361083984,0.8473895582329317,0.8472258064516129,0.8470911441499677,0.8538461538461538,0.8968387096774193,0.8625743784917319,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,100.0,0.8952195219521952,0.009000301361083984,0.768,0.7677611367127497,0.7676989378234191,0.7760617760617761,0.8227246543778801,0.7631430927419244,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_val,,,0.7106311321258545,0.852589641434263,0.8526349206349206,0.8525802816007111,0.8514056224899599,0.9474285714285714,0.9383670746034819,0.28676471275091076,0.08504473531070485,0.07386221482793662,0.3833962323649776
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,,,0.7106311321258545,0.8674698795180723,0.8673870967741936,0.8673928830791575,0.8705882352941177,0.9378709677419356,0.9313446526565812,0.32249520056381853,0.09911065806529565,0.0558062206518554,0.4004480659158427
