dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.361541488630334,0.23970895218563928
4,rbf_gscale,classical_ext_plain,plain,7.10232878971774,0.26164564789008593
4,poly2,classical_ext_plain,plain,5.221341757492642,0.25385534176893604
4,poly3,classical_ext_plain,plain,6.344809695956858,0.2631928154494528
4,laplacian_med,classical_ext_plain,plain,9.59789978149209,0.255102678326941
4,matern15_med,classical_ext_plain,plain,4.589214305278734,0.2532282348265482
4,matern25_med,classical_ext_plain,plain,3.9944456134650976,0.24622781660612708
6,linear,classical_ext_plain,plain,5.278300757970532,0.21039182436782475
6,rbf_gscale,classical_ext_plain,plain,12.723717428644855,0.2242709992530026
6,poly2,classical_ext_plain,plain,7.619264343489881,0.21862427224811057
6,poly3,classical_ext_plain,plain,10.36264099128238,0.2291147074890268
6,laplacian_med,classical_ext_plain,plain,14.53251875465953,0.2302357451492927
6,matern15_med,classical_ext_plain,plain,6.838677197794238,0.21849323235244733
6,matern25_med,classical_ext_plain,plain,5.615621862087974,0.21233012883524402
8,linear,classical_ext_plain,plain,6.662261669295306,0.2100644851266964
8,rbf_gscale,classical_ext_plain,plain,16.630507737206585,0.21473701591994357
8,poly2,classical_ext_plain,plain,9.091264062972913,0.21060505721406467
8,poly3,classical_ext_plain,plain,13.314643513762105,0.22021493842192552
8,laplacian_med,classical_ext_plain,plain,17.71155336561033,0.22542358016175806
8,matern15_med,classical_ext_plain,plain,8.420196819146595,0.2101594943109023
8,matern25_med,classical_ext_plain,plain,6.722584565873838,0.20395566620534722
10,linear,classical_ext_plain,plain,7.940275528167512,0.20686194597452276
10,rbf_gscale,classical_ext_plain,plain,19.719288371921348,0.2066655338424151
10,poly2,classical_ext_plain,plain,10.287363952655708,0.20414214250220966
10,poly3,classical_ext_plain,plain,15.803461448497485,0.21187304401294402
10,laplacian_med,classical_ext_plain,plain,21.065185905365823,0.22574042856355603
10,matern15_med,classical_ext_plain,plain,10.062560810548183,0.2055596100591886
10,matern25_med,classical_ext_plain,plain,7.939212406701379,0.19929939720888032
12,linear,classical_ext_plain,plain,9.664774447202388,0.1961113500446314
12,rbf_gscale,classical_ext_plain,plain,23.730855217942374,0.1881250429160597
12,poly2,classical_ext_plain,plain,11.90111832653649,0.19125570475817802
12,poly3,classical_ext_plain,plain,19.141051762732356,0.19847172463508328
12,laplacian_med,classical_ext_plain,plain,25.509601611717347,0.22299292543659996
12,matern15_med,classical_ext_plain,plain,12.001087234404777,0.18812316977357305
12,matern25_med,classical_ext_plain,plain,9.335163933969923,0.18241230159421568
