dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.0117922118314553,0.13654722570113378
4,rbf_gscale,classical_ext_plain,plain,7.344686961593001,0.13602388654609776
4,poly2,classical_ext_plain,plain,4.676389588190414,0.13665716741301825
4,poly3,classical_ext_plain,plain,6.5301690710372435,0.13394087931347942
4,laplacian_med,classical_ext_plain,plain,17.36994120797348,0.13481278133016844
4,matern15_med,classical_ext_plain,plain,7.0682255706859545,0.1366467547736343
4,matern25_med,classical_ext_plain,plain,5.796189494599,0.13713071175081218
6,linear,classical_ext_plain,plain,4.2826204934004,0.11219699874483814
6,rbf_gscale,classical_ext_plain,plain,10.531643705962896,0.11119766118516951
6,poly2,classical_ext_plain,plain,6.487138747125174,0.11137402348807302
6,poly3,classical_ext_plain,plain,9.514116653373176,0.10868691379098087
6,laplacian_med,classical_ext_plain,plain,17.144680801649752,0.10697325222715529
6,matern15_med,classical_ext_plain,plain,7.312193395050567,0.11192405337361304
6,matern25_med,classical_ext_plain,plain,6.0259241842069,0.11223183768491227
8,linear,classical_ext_plain,plain,5.598793990989044,0.11093665793677243
8,rbf_gscale,classical_ext_plain,plain,12.077465367169385,0.10979983139550532
8,poly2,classical_ext_plain,plain,7.740167957465571,0.11019099233243185
8,poly3,classical_ext_plain,plain,11.359638995382625,0.10944035341085002
8,laplacian_med,classical_ext_plain,plain,17.682897498009176,0.10594258552385938
8,matern15_med,classical_ext_plain,plain,8.423451510822174,0.10908027824966866
8,matern25_med,classical_ext_plain,plain,7.04399877994667,0.10959531350125858
10,linear,classical_ext_plain,plain,6.336989813949547,0.11304696543282172
10,rbf_gscale,classical_ext_plain,plain,11.708373444209096,0.1072185678466737
10,poly2,classical_ext_plain,plain,7.695868200962596,0.11071409655831445
10,poly3,classical_ext_plain,plain,11.43799594419509,0.10937520630334129
10,laplacian_med,classical_ext_plain,plain,19.972404895735142,0.1032831165378005
10,matern15_med,classical_ext_plain,plain,8.960444669499479,0.10738014904292834
10,matern25_med,classical_ext_plain,plain,7.440617319890337,0.10783208722239992
12,linear,classical_ext_plain,plain,7.327668283801574,0.11434950394264629
12,rbf_gscale,classical_ext_plain,plain,12.939043321503386,0.10008076765466786
12,poly2,classical_ext_plain,plain,8.299428601425026,0.10548933820372938
12,poly3,classical_ext_plain,plain,12.611545498969582,0.10459341581851936
12,laplacian_med,classical_ext_plain,plain,22.17532828271206,0.10035528039949623
12,matern15_med,classical_ext_plain,plain,9.882954986407018,0.10095502651589658
12,matern25_med,classical_ext_plain,plain,8.098488888709358,0.10033608772192168
