sel_gd_lam1e-4,sel_gd_lam1e-2,sel_kta_ood_q_minus_c,sel_kta_drop_q_minus_c,sel_eff_rank_q,sel_novelty_ratio_q_minus_c,fam_kta_ood_best_q_minus_best_c,fam_kta_id_best_q_minus_best_c,fam_kta_train_best_q_minus_best_c,fam_gd_median_lam1e-4,fam_eff_rank_max_q,fam_novelty_ratio_mean_q_minus_c,apriori_eff_rank_q_at_best_train_kta,apriori_gd1e-2_vs_rbf_at_best_train_kta,variant,master_seed,size_tag,qsplit_seed,delta_ood,winner
7.649329196023283,2.226804540262599,0.0875217514015888,-0.0885014431370924,18.01675324748497,-0.03812744660294776,0.048007250591262096,0.02234319859704892,0.021807282231027403,23.77996658924232,195.0653115618977,-0.11586498582080673,4.922719237832053,2.5699484491071845,m1_hist_byteent,42,size_q1000_id500_ood500,7,0.0362,quantum
8.744546838743922,2.283448384018416,0.0862593691068922,-0.0697265648196797,22.79575429951693,-0.13565379554885781,0.052156104551890195,0.026962183007762597,0.02100091429117161,21.99161875386113,238.17406597899372,-0.1406007191923775,3.250043882231946,1.8541241097988308,m1_hist_byteent,42,size_q1000_id500_ood500,42,0.0362,quantum
7.317331843500666,2.1353824282959533,0.0739010259010466,-0.059601713878715795,21.344554974492915,-0.12963648218972157,0.06647360853842929,0.026233203126891702,0.029503621593857693,23.414589392892985,213.6245245027951,-0.20281658873200759,4.858624150072192,2.2922264814672837,m1_hist_byteent,42,size_q1000_id500_ood500,123,0.0362,quantum
7.790049112293438,2.1554577853593497,0.09878364609182029,-0.0872354033192536,23.20939106902517,-0.13822182322386423,0.05590267494733479,0.029765150791596792,0.030174790296861403,23.36015336492535,194.9344529063421,-0.16772807772498277,4.757656337748236,2.1163863733514128,m1_hist_byteent,42,size_q1000_id500_ood500,999,0.0362,quantum
8.519924056087309,2.276189369816707,0.0842981477441553,-0.06182562450795331,15.62470810642531,-0.21062572627647824,0.04330919565464558,0.0298644181337619,0.024350411742607693,21.618834218950397,155.21941103695193,-0.2359240829637358,99.85946576206024,2.500853760346515,m1_hist_byteent,42,size_q1000_id500_ood500,2024,0.0362,quantum
18.51698356035242,2.348784634297449,0.11494358152441661,-0.1166812841398758,137.5023081427995,-0.35154798214753835,0.05336339310367741,0.00875196731446401,0.011920895017191194,21.717965258677122,225.2669683075136,-0.2667660499675032,13.333245453965848,2.417527415157184,m1_hist_byteent,42,size_q2000_id1000_ood1000,7,0.0525,quantum
17.440456796236138,2.2106700458841524,0.0866389475843367,-0.06514483069700709,113.05397733018016,-0.38147121587952415,0.002517832005498599,0.015603182415286812,0.013434896330853707,21.801707544176764,191.83334108177328,-0.17962793682816502,3.926630111202861,1.8227248642506173,m1_hist_byteent,42,size_q2000_id1000_ood1000,42,0.0525,quantum
17.27907046054181,2.2619152176382777,0.048302841698647986,-0.049799601171664994,96.83086261511072,-0.368802193965452,0.006294532872673703,-0.007181361296542302,-0.010779476496542414,23.468932192710856,160.35514058874062,-0.16462174453589762,5.279377795913904,1.960581196737838,m1_hist_byteent,42,size_q2000_id1000_ood1000,123,0.0525,quantum
15.044149908610002,2.490918255514404,0.08111012589854431,-0.0886515168152132,96.07293346035225,-0.32983495949760955,0.0677685709305109,0.0002550339397943968,-0.011947385198854993,23.702732047802364,162.98936090878183,-0.15117059677303912,4.922653318898736,1.9451487170618809,m1_hist_byteent,42,size_q2000_id1000_ood1000,999,0.0525,quantum
17.18386049518575,2.14491999253035,0.0666861751103562,-0.0575093294755606,141.59848349990207,-0.3781210283834744,0.04044895559596512,-0.008298362469077503,-0.010909672991247704,21.562571709480537,237.06047790162592,-0.1775379203880828,6.557071617270724,2.114458999498741,m1_hist_byteent,42,size_q2000_id1000_ood1000,2024,0.0525,quantum
19.668361822517312,2.5056477681987745,-0.0007279836400785888,0.027777924007103008,99.09895066163192,-0.3244749012091961,0.0032942868878376996,0.006467861000714101,0.009012709756708898,21.73141750256626,168.9133726842752,-0.21362441593076253,55.92520303688495,2.6703055524183545,m1_hist_byteent,42,size_q4000_id1800_ood1800,7,0.0078,quantum
16.27699987719279,2.417029015863553,-0.002392372562907391,-0.0078989180945499,86.08690294292164,-0.2876812558265325,0.003625972577584291,0.004306077951812301,-0.0015456855473620912,22.817766369585442,147.76916988181566,-0.13184615193575422,6.768830713540179,2.494942015291212,m1_hist_byteent,42,size_q4000_id1800_ood1800,42,0.0078,quantum
18.455924082790723,2.5333156441400204,0.049897167316694,-0.0456256942029649,97.51775370325583,-0.3306468410378829,0.04524796480209889,0.010713732726118405,0.013234654902206197,22.347918760825934,157.99264918436876,-0.20030270799692074,8.829536609986903,2.618125322986093,m1_hist_byteent,42,size_q4000_id1800_ood1800,123,0.0078,quantum
18.148808942241043,2.3050087233421657,-0.019906874887293896,0.0142840195729044,114.9710073965399,-0.32064740068674036,-0.0196248100124862,0.008249364337549595,0.0007659469888764009,21.48347910646848,196.2096262311367,-0.163564904996925,4.426683185815385,1.8487379893281592,m1_hist_byteent,42,size_q4000_id1800_ood1800,999,0.0078,quantum
19.1073817581291,2.4132611394350514,-0.003618082367752018,0.0322795385978383,116.88238540415982,-0.3116392868860337,-0.002642146929592193,0.011111638425186907,0.005754542427369697,22.048000880174456,207.29400115802775,-0.20775646733707132,3.657056033869107,1.7610920210087124,m1_hist_byteent,42,size_q4000_id1800_ood1800,2024,0.0078,quantum
