family,kernel,dim,kta_ood_full,kta_null_mean,kta_null_std,kta_null_exceed_frac,kta_ood_halfA,eff_rank_train,bacc_svc_halfB,bacc_gpc_halfB
classical_ext,linear,4,0.016371492952758103,0.0024390760854813044,0.0024205057150228377,0.0,0.010871585746394456,2.079362822998493,0.6766025641025641,0.5496794871794872
classical_ext,rbf_gscale,4,0.19804612697961427,0.004029696865665827,0.0027140444923565536,0.0,0.2144387198711825,6.316526215605735,0.9192307692307693,0.8730769230769231
classical_ext,poly2,4,0.07572998599290602,0.0028211223498011556,0.002421430373558938,0.0,0.07905985859552077,2.6178387067887314,0.8769230769230769,0.7698717948717948
classical_ext,poly3,4,0.08298679162185343,0.0029435755749548016,0.0024552480954807515,0.0,0.08670995438330352,3.260539002724044,0.8769230769230769,0.7907051282051282
classical_ext,laplacian_med,4,0.2429858630474887,0.004925027565318974,0.0027048492248798383,0.0,0.2592870052394234,9.220086767994017,0.9192307692307693,0.8769230769230769
classical_ext,matern15_med,4,0.191374203880773,0.0038920872899742796,0.0025983992337511577,0.0,0.2084797263259464,4.376178127805676,0.9153846153846155,0.8692307692307693
classical_ext,matern25_med,4,0.17607852830741721,0.003651654394700067,0.0025422540399783183,0.0,0.19265530051439628,3.8154142741430506,0.8769230769230769,0.860897435897436
quantum,zz_r1_full,4,0.3521353947459804,0.007756668444636906,0.0030344242862337494,0.0,0.3687400542557508,35.7638857017484,0.8990384615384615,0.8913461538461538
quantum,zz_r2_full,4,0.2609172733298706,0.008669098600583104,0.0025816382212871347,0.0,0.26572482707188416,50.658593552219415,0.8948717948717948,0.878525641025641
quantum,pauli_xz_r1_full,4,0.3139586683018863,0.004890076892116053,0.003132976638419714,0.0,0.32458390746841775,9.89880294942136,0.9192307692307693,0.9153846153846155
quantum,zmap_r2,4,0.29109409817316695,0.004752177503236027,0.0028096072599384067,0.0,0.3016852454104538,9.890412361015319,0.9153846153846155,0.9115384615384615
classical_ext,linear,6,0.04985041601528405,0.0032436187246489123,0.0028449758710821903,0.0,0.05386468585605873,1.9722173063636832,0.7014330698541225,0.6821219715956558
classical_ext,rbf_gscale,6,0.20363265587335092,0.004431076043277236,0.0028482175648030044,0.0,0.19156450479791753,8.017539419475119,0.9230769230769231,0.8846153846153846
classical_ext,poly2,6,0.09058008558021416,0.003453910208599149,0.002823108237812037,0.0,0.08702314597086999,2.4483813166034842,0.8888888888888888,0.7562817299659405
classical_ext,poly3,6,0.09631296281634821,0.003535145425970156,0.002837380236412829,0.0,0.09309501541944876,3.1240083729109873,0.8888888888888888,0.7713193239509029
classical_ext,laplacian_med,6,0.2495312995302231,0.005591544668062656,0.0027457088233327404,0.0,0.2426324870330391,12.445584782878452,0.9230769230769231,0.8936764989396568
classical_ext,matern15_med,6,0.1985142579723957,0.004383777186474126,0.002818151802971986,0.0,0.18536019196857326,5.352669196822213,0.9230769230769231,0.8776106934001671
classical_ext,matern25_med,6,0.18349357211056352,0.0041388300475232506,0.002821805180840753,0.0,0.16935749748516166,4.504377390227121,0.9102564102564102,0.8577854893644368
quantum,zz_r1_full,6,0.2803602579859765,0.010258057504880614,0.0026583688204819787,0.0,0.28591375414710307,120.47070811331078,0.8994923205449521,0.8774500353447722
quantum,zz_r2_full,6,0.2448843750503155,0.011919627386336552,0.002720943622969396,0.0,0.2480716372601336,188.2489487399138,0.8591671486408328,0.8215731636784268
quantum,pauli_xz_r1_full,6,0.31628778588149903,0.005459850399352295,0.0025573877333793004,0.0,0.31320594403263796,17.698030238731334,0.9230769230769231,0.9188034188034189
quantum,zmap_r2,6,0.2881175243132467,0.005742062013629706,0.0026050406924711207,0.0,0.2837496984932729,19.865967048631557,0.9150440203071781,0.9107705160336739
classical_ext,linear,8,0.13421913222132323,0.0037004250118103225,0.0030753446441098833,0.0,0.12254210461083626,2.022339507786052,0.7380257955797525,0.7191328018666148
classical_ext,rbf_gscale,8,0.22083945616363,0.004684602887469834,0.002810274109150521,0.0,0.20556564409127306,8.515090398484457,0.9388489208633093,0.8794801996240845
classical_ext,poly2,8,0.15952620983389107,0.003887484597517375,0.0029767102459456666,0.0,0.14397386528680753,2.478366734342851,0.8920863309352518,0.7605807246095015
classical_ext,poly3,8,0.16487183540061598,0.003985133841939801,0.002981814640742103,0.0,0.15006827196031264,3.2195047045667775,0.8920863309352518,0.7857929872318361
