variant,master_seed,size_tag,model,n_runs,ood_best_classical_orig_cfg,ood_best_classical_orig_bacc,ood_best_classical_orig_std,ood_best_classical_ext_cfg,ood_best_classical_ext_bacc,ood_best_classical_ext_std,ood_best_quantum_cfg,ood_best_quantum_bacc,ood_best_quantum_std,ood_delta_q_vs_orig,ood_effect_q_vs_orig,ood_delta_q_vs_ext,ood_effect_q_vs_ext,gpc_ece_id_classical_orig,gpc_ece_ood_classical_orig,gpc_entropy_id_classical_orig,gpc_entropy_ood_classical_orig,gpc_ece_id_classical_ext,gpc_ece_ood_classical_ext,gpc_entropy_id_classical_ext,gpc_entropy_ood_classical_ext,gpc_ece_id_quantum,gpc_ece_ood_quantum,gpc_entropy_id_quantum,gpc_entropy_ood_quantum,id_best_classical_orig_cfg,id_best_classical_orig_bacc,id_best_classical_orig_std,id_best_classical_ext_cfg,id_best_classical_ext_bacc,id_best_classical_ext_std,id_best_quantum_cfg,id_best_quantum_bacc,id_best_quantum_std,id_delta_q_vs_orig,id_effect_q_vs_orig,id_delta_q_vs_ext,id_effect_q_vs_ext
toniot_scanning__natural_cur,42,size_q1000_id500_ood500,gpc,15,rbf_gscale__gpc__d8,0.9294062056223159,0.03188965582816309,rbf_gscale_x10__gpc__d8,0.9881699851933013,0.0034582497663142343,zz_r1_full__gpc__d8,0.9898395317399103,0.0018875409175965142,0.060433326117594444,1.8917652142816703,0.001669546546609002,0.42376049277628436,0.08622129129283208,0.14825264109353703,0.29738169959049787,0.3925999269322877,0.08744783214743652,0.13485675427131366,0.30796692690272665,0.370259924780665,0.11105979365132154,0.20456431737713418,0.3469738445903702,0.4660530438180574,rbf_gscale__gpc__d12,0.9350304134804985,0.01286584862335904,rbf_gscale_x10__gpc__d8,0.9695619192234868,0.010085952434926144,zz_r1_full__as2__gpc__d10,0.9848882605003304,0.005281260123350072,0.04985784701983187,3.584931361459674,0.015326341276843625,1.3461876158047426
toniot_scanning__natural_cur,42,size_q1000_id500_ood500,svc,15,rbf_gscale__svc__d8,0.9431026548075929,0.010996180748665626,rbf_gscale_x10__svc__d8,0.9897840283727101,0.003436179461248216,zz_r1_full__as0.5__svc__d8,0.9895128762330095,0.002962613592478017,0.04641022142541662,4.075259368959065,-0.00027115213970052565,-0.059764575481263835,,,,,,,,,,,,,rbf_gscale__svc__d8,0.9365500252526119,0.004620285344365285,laplacian_med__svc__d12,0.9723015085868106,0.007565567700360794,zz_r1_full__as0.5__svc__d12,0.9850581471242515,0.0038768290171073702,0.048508121871639664,8.042701968656951,0.012756638537440912,1.500598058314936
toniot_scanning__natural_cur,42,size_q2000_id1000_ood1000,gpc,15,rbf_gscale__gpc__d8,0.9559183005866071,0.015416129351593132,rbf_gscale_x10__gpc__d8,0.9871106060260704,0.0029358218702929643,zz_r1_full__gpc__d10,0.990565280068564,0.0026472825153784577,0.03464697948195694,2.215028524594832,0.003454674042493666,0.8739108274290559,0.06943219104297689,0.12161163789561803,0.25692431555673695,0.35215278940610323,0.0637618597562616,0.09404457327841587,0.2557295720754571,0.2941645762852419,0.0896111853738364,0.16653504145124373,0.2951019260537719,0.4119298032648218,rbf_gscale__gpc__d12,0.9362576778257068,0.017760705503475895,rbf_gscale_x10__gpc__d6,0.9660685589752606,0.002101924709143176,zz_r1_full__as2__gpc__d8,0.9837874129659759,0.001234513302962882,0.04752973514026915,2.6696761804088474,0.017718853990715377,7.268842599878325
toniot_scanning__natural_cur,42,size_q2000_id1000_ood1000,svc,15,rbf_gscale__svc__d8,0.9542798272518477,0.004359325029167326,rbf_gscale_x10__svc__d8,0.9909414557906532,0.0037886599164843934,zz_r1_full__as2__svc__d12,0.9911562808874348,0.002163899437025587,0.036876453635587114,7.5770765966778475,0.00021482509678161232,0.04923710970011285,,,,,,,,,,,,,rbf_gscale__svc__d8,0.9316830135415285,0.009755178162332151,laplacian_med__svc__d12,0.9741513549035946,0.003368267135765723,zz_r1_full__as2__svc__d10,0.9852706376413494,0.0028667400487466977,0.053587624099820874,5.270388970814885,0.011119282737754754,2.5139368374397733
toniot_scanning__natural_cur,42,size_q4000_id1800_ood1800,gpc,15,rbf_gscale__gpc__d8,0.9578266541899615,0.01348153479809342,rbf_gscale_x10__gpc__d12,0.9884536402923303,0.003288360351448425,zz_r1_full__gpc__d12,0.991893470684932,0.0024121039154797247,0.034066816494970564,2.4874240672161303,0.0034398303926017615,0.8434717619108392,0.0638101876973892,0.10560749886011019,0.2257664689709182,0.3033416620787062,0.047534782792472696,0.08164846056816755,0.22034770884673985,0.26178244507790455,0.06059297459897315,0.13824671598022462,0.23609260229402815,0.3616895226287494,rbf_gscale__gpc__d12,0.9361939861887606,0.01429117414574408,laplacian_med__gpc__d4,0.9680176299303815,0.004987048030709034,zz_r1_full__as2__gpc__d8,0.9827577062567314,0.0014461906418576156,0.046563720067970826,3.241659540617362,0.014740076326349882,2.838721261191654
toniot_scanning__natural_cur,42,size_q4000_id1800_ood1800,svc,15,rbf_gscale__svc__d8,0.9495185099480948,0.00407011318688347,rbf_gscale_x10__svc__d12,0.9911030986136262,0.0038083428639641035,zmap_r2__svc__d12,0.9905499938925797,0.003393303916583919,0.04103148394448486,7.743121936147634,-0.0005531047210465267,-0.1084352588640237,,,,,,,,,,,,,rbf_gscale__svc__d8,0.9294494453405856,0.003107339423734637,laplacian_med__svc__d12,0.980004930068707,0.0011824160215554626,zz_r2_full__as2__svc__d12,0.9858747762417079,0.0008320260096977676,0.05642533090112234,17.54080678918403,0.005869846173000903,4.05989335909194
toniot_scanning__natural_cur,123,size_q1000_id500_ood500,gpc,15,rbf_gscale__gpc__d8,0.9477184885957144,0.013561371012450684,rbf_gscale_x10__gpc__d8,0.9821886095906623,0.013569188898052748,zz_r1_full__gpc__d8,0.9920373118982829,0.0027997660629451963,0.04431882330256853,3.2005243129345025,0.009848702307620583,0.7108399955306225,0.09268405118565257,0.14862799713791167,0.307062210496552,0.38068223705713944,0.09034838485574337,0.12968549261934142,0.3157351832253938,0.360281308173739,0.11293169678950184,0.19752272161807127,0.3493520985905556,0.45890783542981384,rbf_gscale__gpc__d10,0.9298770498945313,0.030206209309155883,rbf_gscale_x10__gpc__d10,0.9524413978154371,0.02171909943839105,zz_r1_full__as2__gpc__d12,0.9850311835089242,0.005255258474157081,0.05515413361439281,1.7988980788344096,0.03258978569348703,1.4584267491704948
toniot_scanning__natural_cur,123,size_q1000_id500_ood500,svc,15,rbf_gscale__svc__d8,0.958610701452672,0.006065444329128067,rbf_gscale_x10__svc__d10,0.9915799606428768,0.0032367529725891254,zz_r1_full__as0.5__svc__d10,0.9924488345320277,0.003457933329317503,0.03383813307935568,4.8465512936808635,0.0008688738891509118,0.18344446840331297,,,,,,,,,,,,,rbf_gscale__svc__d10,0.9262962500255209,0.024410319088375404,rbf_gscale_x10__svc__d10,0.9649421090757669,0.007203930351860676,zz_r1_full__as2__svc__d12,0.9858142552269052,0.004102898911182776,0.059518005201384394,2.4045030259695714,0.020872146151138304,2.517634589737536
toniot_scanning__natural_cur,123,size_q2000_id1000_ood1000,gpc,15,rbf_gscale__gpc__d8,0.943594614117283,0.027077911131648494,rbf_gscale_x10__gpc__d8,0.9852805939249347,0.003620547656709721,zz_r1_full__as2__gpc__d12,0.9927537999934032,0.002065086994492379,0.049159185876120226,1.8102151274674152,0.007473206068468463,1.7929582527040546,0.08172765032432104,0.14549334074331305,0.26269584030644694,0.36498012658658335,0.07218939630934497,0.0970817418884956,0.2607631293631779,0.2939242671317631,0.1107939636704251,0.20948142709465442,0.3391005349809328,0.46802201854204223,rbf_gscale__gpc__d12,0.9409885423466426,0.016036349425861435,rbf_gscale_x10__gpc__d8,0.9693994820786054,0.004867177505290462,zz_r2_full__as0.5__gpc__d12,0.9822588887848169,0.0049567407646163054,0.04127034643817429,2.4587742256691745,0.012859406706211551,1.8511138971254997
toniot_scanning__natural_cur,123,size_q2000_id1000_ood1000,svc,15,rbf_gscale__svc__d8,0.953173226276437,0.0037653515437370035,rbf_gscale_x10__svc__d12,0.9919350675019475,0.0020414433670246763,zz_r1_full__as0.5__svc__d10,0.9929478604483962,0.0019102893117952562,0.039774634171959256,9.420330020711924,0.0010127929464487373,0.3622505465242635,,,,,,,,,,,,,rbf_gscale__svc__d12,0.9367688711318217,0.0025763323701692526,laplacian_med__svc__d10,0.9770301325889494,0.008363885869175577,zz_r1_full__as2__svc__d10,0.9827831594670295,0.004702424691158528,0.04601428833520782,8.581666271417154,0.005753026878080103,0.5995749770421417
toniot_scanning__natural_cur,123,size_q4000_id1800_ood1800,gpc,15,rbf_gscale__gpc__d8,0.9431067564921772,0.01418155750439686,rbf_gscale_x10__gpc__d12,0.9887636898482258,0.003615068201631445,zz_r1_full__as2__gpc__d12,0.9921098124064606,0.0013534312226105678,0.04900305591428333,3.4397779051396706,0.003346122558234743,0.8668451182723407,0.06504150910007835,0.11563640983623881,0.23319086925363966,0.3175119418889189,0.05162987415723384,0.08499522241519587,0.2195648578855127,0.26561194222490003,0.07350690991577317,0.1696312941112512,0.2624179026807459,0.4040347601882518,rbf_gscale__gpc__d12,0.930343573116508,0.00751457211551705,laplacian_med__gpc__d4,0.9744989466486217,0.006990096987299656,zz_r1_full__gpc__d8,0.9857643880749646,0.002973168454072266,0.05542081495845663,6.857849831411162,0.011265441426342893,1.4830501661599427
toniot_scanning__natural_cur,123,size_q4000_id1800_ood1800,svc,15,rbf_gscale__svc__d8,0.951924413102488,0.00820786452929218,rbf_gscale_x10__svc__d12,0.9916026414820454,0.00296972997368911,pauli_xz_r1_full__as2__svc__d10,0.9917609881929156,0.001862185340611207,0.039836575090427595,4.733175467556762,0.00015834671087022745,0.045173691441793035,,,,,,,,,,,,,rbf_gscale__svc__d8,0.9341772151812233,0.009404953805684518,laplacian_med__svc__d12,0.9842163397199075,0.0034626681509027993,zz_r2_full__as2__svc__d12,0.9874533480736052,0.0028399692941633455,0.05327613289238187,5.422845456775136,0.003237008353697668,0.7228149278459282
toniot_scanning__natural_cur,999,size_q1000_id500_ood500,gpc,15,rbf_gscale__gpc__d10,0.9309798349596771,0.0437889390727616,rbf_gscale_x10__gpc__d8,0.9792235853341249,0.005388648479573189,zz_r1_full__as0.5__gpc__d10,0.9809246437756352,0.012947953895379456,0.049944808815958086,1.0937668476258624,0.0017010584415102503,0.12129177717853237,0.09062857298433528,0.1749285695261661,0.31136349216078885,0.4218634950097097,0.09149694460911159,0.1520599299574214,0.3160156731765672,0.39974636753045417,0.10624376864250777,0.19526023159390446,0.34725021861549676,0.4608898039979637,rbf_gscale__gpc__d12,0.9404672956378615,0.01295678357942013,rbf_gscale_x10__gpc__d12,0.9620412121576638,0.00840444383138289,zz_r1_full__gpc__d10,0.9766962879774295,0.007857121059107604,0.036228992339568,2.3908834415015563,0.014655075819765662,1.273781334617137
