family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,1.0,0.793620115475723,0.008001089096069336,0.832,0.8254538456604016,0.826629680998613,0.7961165048543689,0.871960998139714,0.9095703398751568,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,1.0,0.793620115475723,0.008001089096069336,0.852,0.8456924754634678,0.8474880875830572,0.821256038647343,0.9117967797806145,0.9298033300730207,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,1.0,0.793620115475723,0.008001089096069336,0.642,0.6409370199692781,0.6350498901072016,0.5846867749419954,0.576212877624168,0.5283332095504167,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,0.4283182621002197,0.756,0.7537045352492142,0.7542661016129812,0.7336244541484717,0.8212200910898709,0.8700065300942648,0.5060221283396206,0.1647343541653628,0.20040307759120574,0.5871430120986629
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,0.4283182621002197,0.764,0.7624927833728912,0.7629036665541464,0.7467811158798283,0.8498941561357367,0.8857879794815046,0.4867989049276359,0.15628423338646918,0.19302396927255863,0.5913249444592787
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,0.4283182621002197,0.638,0.6369687660010241,0.6313810786482073,0.581986143187067,0.57538082437276,0.5706984471683113,0.7238441299527187,0.2567977304234866,0.25274231464778135,0.5570746496755807
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,1.0,0.896128238170764,0.006999969482421875,0.888,0.8923599974340881,0.8877413560844185,0.8931297709923665,0.9533004041311179,0.904532253564315,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,1.0,0.896128238170764,0.006999969482421875,0.864,0.8694592340753096,0.8632913021101389,0.8731343283582089,0.9346333953428699,0.8757478346826443,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,1.0,0.896128238170764,0.006999969482421875,0.912,0.9126984126984127,0.9114331723027376,0.9185185185185185,0.9776145673323092,0.977996930311221,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,0.5949299335479736,0.892,0.8961767913272178,0.8917905064204299,0.896551724137931,0.9584322278529733,0.9541866552472538,0.26351719633430654,0.07851077493084259,0.044589892080020545,0.3350089826735386
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,,0.5949299335479736,0.864,0.8690743472961704,0.863440652914337,0.8721804511278195,0.956636089550324,0.9536564899100174,0.280273383180358,0.08633314650072621,0.07633437086424105,0.34990478839155537
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,,0.5949299335479736,0.896,0.8967933947772657,0.895112229913992,0.9047619047619048,0.8742799539170507,0.7338472593012317,0.3312477923537152,0.09662368191217839,0.12770635790626014,0.3659092919976237
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,100.0,0.895477877204869,0.011707067489624023,0.896,0.8996086984412086,0.8958933948363124,0.8992248062015504,0.9534286997241646,0.9146798899487635,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,100.0,0.895477877204869,0.011707067489624023,0.868,0.8725062544101609,0.8676421042498917,0.8745247148288974,0.9420103919430367,0.9036663358032178,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,100.0,0.895477877204869,0.011707067489624023,0.908,0.9085701484895033,0.907621618147934,0.9135338345864662,0.9693100358422939,0.9651654955608187,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_val,,,0.4923439025878906,0.872,0.8747835011867342,0.871967223609244,0.8740157480314961,0.9545833600615818,0.9514739180507252,0.3188716731524257,0.09118612116842692,0.1207280788543395,0.4645655868674956
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,,,0.4923439025878906,0.86,0.8644877798447623,0.85962041359837,0.8669201520912547,0.9552248380268138,0.9528424460037762,0.3310837851203772,0.09660182304762573,0.13263314111494776,0.468242400515099
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,,,0.4923439025878906,0.692,0.6917242703533026,0.6915064102564104,0.6791666666666667,0.7983710957501281,0.6629888724614871,0.5059024932365945,0.1673459612542083,0.2085834988818153,0.4984521958580624
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,100.0,0.898151349034644,0.011998414993286133,0.896,0.8984540381037911,0.8959933435739887,0.8968253968253969,0.9536852909102573,0.9145943905614533,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,100.0,0.898151349034644,0.011998414993286133,0.864,0.868304573737892,0.8636859323882224,0.8702290076335878,0.945153633972673,0.8976597236078198,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,100.0,0.898151349034644,0.011998414993286133,0.9,0.90047363031234,0.8997288668559785,0.9049429657794676,0.9758064516129032,0.9763673118505198,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_val,,,0.5214624404907227,0.888,0.8923599974340881,0.8877413560844185,0.8931297709923665,0.9549040990441979,0.9519080775924693,0.29627848729226536,0.08457894287877096,0.0941747220902027,0.43225768454316643
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,,,0.5214624404907227,0.864,0.8694592340753096,0.8632913021101389,0.8731343283582089,0.9565077939572776,0.9542237302590486,0.3108514534330023,0.09134118231173184,0.11854101057685168,0.43821044001909404
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,,,0.5214624404907227,0.836,0.8368855606758833,0.8342067805383022,0.8514492753623188,0.8099558371735791,0.6755063022495278,0.4540773926610968,0.14558166789947588,0.19839219057843016,0.46971944394324194
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,10.0,0.897181878754982,0.00900578498840332,0.896,0.8957598306498171,0.8957598306498171,0.8907563025210085,0.9541984732824428,0.910717854341361,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,10.0,0.897181878754982,0.00900578498840332,0.88,0.8808775418564372,0.8799308401639344,0.8770491803278688,0.9268073641670408,0.8405283189612649,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,10.0,0.897181878754982,0.00900578498840332,0.904,0.9046658986175116,0.9034422826244388,0.9107806691449815,0.9607654889912953,0.9311901240788294,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_val,,,0.735527515411377,0.888,0.8923599974340881,0.8877413560844185,0.8931297709923665,0.9622169478478415,0.9591158403591465,0.2674548730827203,0.07845951699352238,0.05535222607343849,0.35896957810186375
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,,,0.735527515411377,0.864,0.8694592340753096,0.8632913021101389,0.8731343283582089,0.9627301302200271,0.9594646313225765,0.28114199539885015,0.0848998442574468,0.060292985104907174,0.3684197377453518
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,ood_test,,,0.735527515411377,0.888,0.8888568868407578,0.8868686868686868,0.8981818181818182,0.8789042498719919,0.7417932080448388,0.32967350817275504,0.09755823961245749,0.09302595394952881,0.38302077459485145
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,10.0,0.8946285150224945,0.007999658584594727,0.904,0.907242286227468,0.9039446721311475,0.90625,0.9517608570145615,0.9138899216857534,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,10.0,0.8946285150224945,0.007999658584594727,0.864,0.8686894605170312,0.8635721623009759,0.8712121212121212,0.9473346590544615,0.905681462940933,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,10.0,0.8946285150224945,0.007999658584594727,0.908,0.9085701484895033,0.907621618147934,0.9135338345864662,0.9817108294930875,0.9820960814012607,,,,
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_val,,,0.7358231544494629,0.888,0.8923599974340881,0.8877413560844185,0.8931297709923665,0.9579190454807878,0.9539010142899638,0.27063711028995235,0.079415598748128,0.05601355824352151,0.3648423660005826
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_test,,,0.7358231544494629,0.864,0.8694592340753096,0.8632913021101389,0.8731343283582089,0.9556738726024762,0.9524730976227482,0.2868271064281605,0.08697255474384163,0.08459233522135276,0.376923943726822
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,ood_test,,,0.7358231544494629,0.862,0.863063236047107,0.8597737683462653,0.8774422735346359,0.8723758320532514,0.7334814851918867,0.35380305395208095,0.10552727874070728,0.1262505294875363,0.39973742216289854
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,10.0,0.8964100061850537,0.008999824523925781,0.896,0.8996086984412086,0.8958933948363124,0.8992248062015504,0.9533645519276414,0.9132480929854287,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,10.0,0.8964100061850537,0.008999824523925781,0.86,0.8648726666239015,0.8594941790445605,0.8679245283018868,0.9476553980370774,0.9110367861127204,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,10.0,0.8964100061850537,0.008999824523925781,0.912,0.9126024065540195,0.9115911976981563,0.9176029962546817,0.9797747055811571,0.9804468825479531,,,,
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,id_val,,,0.7711410522460938,0.888,0.8923599974340881,0.8877413560844185,0.8931297709923665,0.9562512027711848,0.9523228307785032,0.274987838163609,0.08037455728651371,0.0660153471200678,0.37628943940779747
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,id_test,,,0.7711410522460938,0.864,0.8694592340753096,0.8632913021101389,0.8731343283582089,0.9552248380268138,0.9521496497830801,0.29128126585113784,0.08794533709462019,0.09119778695445122,0.3877416677913045
