family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,100.0,0.8163667717205403,0.08681297302246094,0.856,0.8561896990351845,0.8557206752272399,0.8620689655172413,0.9157426518824301,0.9328684652515759,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,100.0,0.8163667717205403,0.08681297302246094,0.88,0.880062080993296,0.8799827175113216,0.8814229249011858,0.9104305668890702,0.9275171794574547,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,100.0,0.8163667717205403,0.08681297302246094,0.659,0.6567627050820328,0.6535873015873016,0.6102857142857143,0.5245658263305323,0.5246481581070686,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,3.372833013534546,0.84,0.839437430998896,0.8366119861446963,0.8130841121495327,0.9002704043264692,0.9225948919145759,0.4505966195964534,0.1386740073752361,0.196392264234176,0.5749792894222612
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,3.372833013534546,0.818,0.8173490775852414,0.8128426932553443,0.7817745803357314,0.889390230243684,0.9100973513410184,0.4599958349568909,0.14286935437289486,0.22915114143799864,0.5710691846696844
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,3.372833013534546,0.673,0.670328131252501,0.6657777923141157,0.6166471277842908,0.5021528611444578,0.5039830147421672,0.7666168206497079,0.2662545972031837,0.2576444231836952,0.5277262447260949
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,100.0,0.8887727794092555,0.047240495681762695,0.874,0.8744859917758684,0.8722208024533606,0.8872987477638641,0.9548632778124451,0.9507758378734008,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,100.0,0.8887727794092555,0.047240495681762695,0.916,0.9163186610985776,0.9155119972963839,0.9219330855018587,0.9672154754476071,0.9627827897750584,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,100.0,0.8887727794092555,0.047240495681762695,0.917,0.9183473389355743,0.9168002373699251,0.9208770257387988,0.9696158463385354,0.9448418126584417,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,4.638247728347778,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.9631354101665627,0.9636423157190623,0.2588974384002452,0.08308142272539007,0.07603108985813217,0.3175975713440204
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,,4.638247728347778,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.9662554600873613,0.9631692901451012,0.2238943938728491,0.06742998883204336,0.03794984930323001,0.3072220711839945
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,,4.638247728347778,0.914,0.9155662264905963,0.9136892814130871,0.9188679245283019,0.9212805122048818,0.8411152495574299,0.2794722629058131,0.0802138086943793,0.07760797869124306,0.35899937380406244
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,10.0,0.8823729812689848,0.03156852722167969,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.8792140674250788,0.7625189895644575,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,10.0,0.8823729812689848,0.03156852722167969,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.9321749147986367,0.8603813522368239,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,10.0,0.8823729812689848,0.03156852722167969,0.924,0.9254101640656263,0.9237939388105437,0.9277566539923955,0.9771788715486194,0.9749782420748478,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_val,,,4.02055811882019,0.856,0.8565097041552665,0.8537512796763028,0.8718861209964412,0.9562392998287973,0.9577228575648569,0.3090813686493625,0.0937349986484031,0.1034206946102572,0.418431937050537
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,,,4.02055811882019,0.886,0.8863101809628954,0.8853722987077235,0.8938547486033519,0.9596153538456614,0.956735772087594,0.27310107517502447,0.07797156785480362,0.08288349740863767,0.4071368473091752
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,,,4.02055811882019,0.738,0.7377350940376151,0.7377944308337736,0.7304526748971193,0.837046818727491,0.7374777210809736,0.44818160813372115,0.14787388249861505,0.19601508371271742,0.4620857555245373
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,1.0,0.8823729812689848,0.03056049346923828,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.883406134498152,0.7718073228096598,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,1.0,0.8823729812689848,0.03056049346923828,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.9309588953423255,0.8615173541013019,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,1.0,0.8823729812689848,0.03056049346923828,0.918,0.9194877951180472,0.917742039034412,0.9223484848484849,0.9597118847539016,0.9484163894193829,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_val,,,3.9710984230041504,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.9565113041808669,0.9584060391917687,0.29017070455042415,0.08872160729634962,0.09381214782501984,0.3911586291952343
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,,,3.9710984230041504,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.961695387126194,0.9592160252031205,0.2555865185997009,0.07346797186423523,0.06736905912220348,0.3799088931450904
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,,,3.9710984230041504,0.823,0.8244697879151661,0.8224230524975646,0.8325449385052034,0.8579591836734695,0.7528394742846082,0.39856797992331655,0.12597199373138326,0.13173256073921072,0.4420174568316031
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,100.0,0.8863947019915731,0.04841470718383789,0.896,0.8962223395574329,0.8957180215302177,0.9011406844106464,0.9501592025472407,0.9368531850553315,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,100.0,0.8863947019915731,0.04841470718383789,0.91,0.9101025616409862,0.9099564189067508,0.9119373776908023,0.9614393830301285,0.9521986373315351,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,100.0,0.8863947019915731,0.04841470718383789,0.913,0.913625450180072,0.912985294514773,0.914116485686081,0.9553101240496198,0.9363881491858975,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_val,,,4.108767509460449,0.864,0.8645418326693227,0.8615883147970234,0.8798586572438163,0.9640634250148002,0.964017336398428,0.26081784199051444,0.08187711050622701,0.0817166312017151,0.33777954960106715
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,,,4.108767509460449,0.904,0.9043664698635179,0.903250773993808,0.9117647058823529,0.9684954959279348,0.9642312982245846,0.22542892803584905,0.06622453715576875,0.05388258838673486,0.32535303021357914
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,ood_test,,,4.108767509460449,0.911,0.9125050020008003,0.9107098964535776,0.9157994323557237,0.9134173669467787,0.8300661349917073,0.2906672510705688,0.08423075632012979,0.08050609433180926,0.37400766006260866
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,100.0,0.8893316243386037,0.03644371032714844,0.878,0.8784700555208883,0.8763936113734088,0.8904847396768402,0.9582073313173011,0.9549953929000978,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,100.0,0.8893316243386037,0.03644371032714844,0.916,0.9163186610985776,0.9155119972963839,0.9219330855018587,0.9723035568569096,0.9679929435639846,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,100.0,0.8893316243386037,0.03644371032714844,0.912,0.9133253301320527,0.9117967797806146,0.916030534351145,0.9708243297318928,0.9619292841425839,,,,
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_val,,,4.114287614822388,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.9607513720219524,0.9614284636816135,0.26839262222138754,0.0847357594683558,0.08006601541443897,0.3416181282265082
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_test,,,4.114287614822388,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.963535416566665,0.9606519213325028,0.2333786586394563,0.0691797394317716,0.04548252017495824,0.3303497593633031
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,ood_test,,,4.114287614822388,0.912,0.9135254101640656,0.9117029687869995,0.9168241965973535,0.9136734693877551,0.8377351781842108,0.30646149848283494,0.09006559457415685,0.09621671916646338,0.3866136488094167
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,100.0,0.8846383848790488,0.040915489196777344,0.872,0.8725099601593626,0.8700011374900469,0.8861209964412812,0.9571033136530185,0.953293459754047,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,100.0,0.8846383848790488,0.040915489196777344,0.916,0.9163186610985776,0.9155119972963839,0.9219330855018587,0.9682234915758652,0.9634310082610287,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,100.0,0.8846383848790488,0.040915489196777344,0.915,0.9164665866346539,0.9147420948368815,0.919431279620853,0.9720328131252501,0.9634248632652875,,,,
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,id_val,,,3.9996516704559326,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.9584313349013585,0.9594868300499113,0.27432555980381007,0.08625913871311085,0.08524577155974306,0.3508927017045785
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,id_test,,,3.9996516704559326,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.96070337125394,0.958380025434034,0.23895477921825908,0.07059767296071502,0.053689513659864754,0.3395905949085537
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,ood_test,,,3.9996516704559326,0.909,0.9104641856742697,0.9087238897665437,0.9137440758293839,0.9042096838735493,0.8200654419027795,0.3226512642791322,0.0966661192180144,0.10280596399301455,0.3958265649143898
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_val,10.0,0.8818875443757808,0.03239846229553223,0.862,0.8625498007968128,0.8594767647885431,0.8783068783068783,0.8951343221491543,0.8139226024091472,,,,
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_test,10.0,0.8818875443757808,0.03239846229553223,0.904,0.9043824701195219,0.903180519920608,0.9120879120879121,0.9298708779340469,0.864421369440414,,,,
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,ood_test,10.0,0.8818875443757808,0.03239846229553223,0.923,0.9243897559023609,0.9227992007210755,0.9267364414843007,0.9839735894357743,0.9839710060148941,,,,
