setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01,gd_vs_laplacian_med_lam1e-06,gd_vs_laplacian_med_lam0.0001,gd_vs_laplacian_med_lam0.01,gd_vs_matern15_med_lam1e-06,gd_vs_matern15_med_lam0.0001,gd_vs_matern15_med_lam0.01
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,linear,classical,1000,0.8081359672469992,0.9999999999999959,0.9999999999999978,1.921748765165471,0.8439899663032829,0.9999999999999973,0.9999999999999986,1.7140415853013649,0.8049972219309677,0.15306002838904378,0.8071482722977752,0.15373574073707327,0.8208490472388866,0.1499955611005693,1.016974297550199,0.15170156322114398,0.1672505216665034,0.2506966181464386,-0.08344609647993523,,,,,,,,,,,,
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,rbf_gscale,classical,1000,0.3880514197249786,0.9002260186935392,0.9968082040433592,6.12660580168104,0.47547518803556954,0.9397478482402396,0.9976020592680972,4.7921565918250435,0.3474646029031263,0.333702764636895,0.35056750844393425,0.33415625603523336,0.36702758945776226,0.3408069863793491,1.0469526713610438,0.24505262468708172,0.2632638675176039,0.26217226192817183,0.0010916055894320542,,,,,,,,,,,,
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,laplacian_med,classical,1000,0.4623401784454676,0.8220099061395237,0.9393997409014118,8.99124477821737,0.522886689935131,0.8668945171848882,0.9462054512791851,6.8743245609998205,0.4526546954085808,0.22444310334328327,0.45384796402015487,0.22486274789515423,0.46470693859713585,0.22838137260002989,1.023926458721535,0.2577039537475418,0.27717173393701106,0.30277320610067576,-0.025601472163664707,,,,,,,,,,,,
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,matern15_med,classical,1000,0.5808181014015223,0.9371482408609126,0.9952107782551378,4.336754601263368,0.6286146858640015,0.9595384257486423,0.9961985131108703,3.5841961886569504,0.5691575542886849,0.23036218730646768,0.5710434319498782,0.23112985638201783,0.5829838462141687,0.23391772432300328,1.0209098180562535,0.23734980429277952,0.2548751951890775,0.25867990872379915,-0.003804713534721671,,,,,,,,,,,,
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,zz_r1_full,quantum,1000,0.15975970531144396,0.4914574804533856,0.795696376821545,31.83723702921178,0.29543095630457145,0.5697749876587057,0.8315523898407667,21.882273241530413,0.14101082323045047,0.20350931763232846,0.14109068609963193,0.20210963251283723,0.1469493806747806,0.2102749097205787,1.041524318416111,0.2643049135735532,0.27232948100612614,0.31694645345144173,-0.044616972445315595,309.5792542170281,30.960390960762613,3.1180195611422623,137.8082918383575,16.39803183755742,1.9408665817952706,16.156063322418976,7.31967188898629,1.6108758314150455,41.83603002519817,11.630407286826138,2.051890944045424
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,zz_r2_full,quantum,1000,0.14791719773987208,0.40116170000509543,0.7259695593250535,43.326592240180005,0.22857325243030654,0.5085090511749366,0.7738157181049958,30.518662090239193,0.12791496373818748,0.17757393871765217,0.1289391745566344,0.17704814070357636,0.12943357943071848,0.18279517213834115,1.003834403902337,0.20069955396525013,0.2049858293334568,0.24824323006158797,-0.04325740072813117,290.6864339989726,29.072523681573692,2.9401989863552416,185.45318306253284,21.02632270662948,2.308455770209957,19.07848757221345,8.12163334867546,2.041939624576335,57.25358540696414,15.605523116433126,2.3473956626714485
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,pauli_xz_r1_full,quantum,1000,0.24456336968023262,0.8037172213652044,0.9898188688406714,9.264909546588813,0.4022103902377844,0.8621447550199461,0.991345702787128,6.86715727576997,0.21836198711684487,0.31935179138027076,0.21810460867677273,0.31931970857301994,0.23362707283889736,0.32440090827806256,1.0711698127623184,0.3088592865145307,0.3213100454424193,0.3192696027252961,0.0020404427171232253,384.05849185485545,38.409782728565524,3.8772625823491986,7.292336286265647,3.678018625312076,1.613778327771629,3.0218481560199315,2.6388846360446494,1.5990149745914592,4.410899739215682,3.7357711799522098,1.926905978622747
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,4,zmap_r2,quantum,1000,0.293793312987449,0.7954733872108011,0.9788421376085851,9.51097854988194,0.424795706029609,0.8548024418307323,0.9827945290228695,7.1340446294254445,0.28041345752393704,0.28852142416161614,0.2825175270008791,0.28737969156385573,0.2948584886705046,0.28633860883044854,1.0436821099229965,0.21450021432793598,0.2536865644188836,0.30412794340308197,-0.05044137898419837,371.3201838648211,37.1400340736641,3.7826188571806503,30.13393553090355,7.484976439072146,1.8949893027344318,3.2303896367531304,2.756602364802682,1.612683004253617,7.404310886202719,5.274852157818428,2.0040354789827908
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,6,linear,classical,1000,0.838795966981157,0.9914303500152419,0.9999999999999979,1.919687650893029,0.8693832457480128,0.9966901246990019,0.9999999999999984,1.7011901053361764,0.8359430260956067,0.11612373207952532,0.8398297662791396,0.11423903743060684,0.850135035952206,0.11109009268443515,1.0122706649452589,0.17820951060163076,0.18938398774728146,0.23210509109408303,-0.04272110334680157,,,,,,,,,,,,
unsw_dos__natural_cur__ms123__q1000_id500_ood500__qs7__s42,data\processed\netflow\unsw_dos\splits_natural_cur__ms123\qsplits\splits_sparsity_q1000_id500_ood500_seed7,6,rbf_gscale,classical,1000,0.4452475470621648,0.8869048889880083,0.9948630563634073,5.999528374542979,0.5178693696745793,0.9341412495377268,0.9949522961950937,4.6353679229292375,0.41591314864247025,0.2965291472359578,0.4212851576713912,0.29692986492641943,0.4343005008534053,0.3007140460758547,1.0308943786530602,0.23576086457129983,0.2533642929420077,0.2698602524561115,-0.01649595951410382,,,,,,,,,,,,
