setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01,gd_vs_laplacian_med_lam1e-06,gd_vs_laplacian_med_lam0.0001,gd_vs_laplacian_med_lam0.01,gd_vs_matern15_med_lam1e-06,gd_vs_matern15_med_lam0.0001,gd_vs_matern15_med_lam0.01
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,linear,classical,1000,0.7680923246685654,0.9999999999999964,0.9999999999999982,2.1061302306437093,0.8001494957569374,0.9999999999999972,0.9999999999999984,1.9124464016249232,0.7566198272418553,0.20832023807484326,0.7439900353932064,0.21297630099640757,0.7619940589792336,0.2048615467261002,1.024199280540783,0.26396142195212036,0.28575756732715024,0.31042492846325803,-0.02466736113610779,,,,,,,,,,,,
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,rbf_gscale,classical,1000,0.4690007035781167,0.9443154472954424,0.9992772994600941,4.9462078944466725,0.5650166624110285,0.960562291045895,0.9995802558304312,3.874248321422708,0.39739297246536043,0.35825509625438995,0.38256400742202934,0.35618607063819996,0.3877774528460979,0.3317180649327531,1.0136276422322115,0.2808864978749332,0.3063198832360474,0.38123710682470185,-0.07491722358865444,,,,,,,,,,,,
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,laplacian_med,classical,1000,0.4644395278465835,0.844971760763303,0.9679670250552638,7.50282558634121,0.5499469120911306,0.8792131169540909,0.9733919687716127,5.733649846826371,0.43442302110215075,0.2674115367626348,0.42037012730155854,0.2667992950297068,0.42465248251365034,0.2416068871929398,1.010187106394979,0.2961905554263472,0.3199207932181114,0.4329606707270515,-0.11303987750894012,,,,,,,,,,,,
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,matern15_med,classical,1000,0.5996615972014818,0.9595252596864148,0.998231327108522,3.8494213411551534,0.6620510820529729,0.9692100979233844,0.9989190461842378,3.133280765997133,0.5782853897163799,0.25727313652358086,0.5645116289882265,0.2603496489686747,0.5728506498583228,0.24072078614087736,1.0147720975829007,0.29097240000100666,0.31283618976750033,0.3834071895938389,-0.07057099982633858,,,,,,,,,,,,
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,zz_r1_full,quantum,1000,0.17399426476185562,0.5648741047213106,0.9277258373722829,18.678875525846575,0.34193325465349456,0.6810635072483283,0.9452091581350965,12.791168683503821,0.15665623895755154,0.23896919852347845,0.1515458766938039,0.23206798263380612,0.1252505620814713,0.19465437382159737,0.826486109777425,0.24434432257356617,0.26096863145281946,0.5397259133325357,-0.27875728187971627,305.61952887006913,30.564458506250034,3.079462675228329,122.49259962037591,21.735801487139916,2.447859226371962,6.962048020065289,5.164609876584705,2.029528739755092,36.35022354840456,16.472517738233954,2.452193982848999
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,zz_r2_full,quantum,1000,0.13296201355808449,0.5043792897554256,0.899265386641174,22.372017538081145,0.3254478558285752,0.6372789371160096,0.9205645736941722,15.104317189692468,0.12185602591853369,0.22851921053230295,0.11860911177514083,0.22111802343213863,0.09944144064676526,0.18263177360086674,0.838396301586731,0.2652621217734255,0.2760253005522269,0.5224192379439169,-0.24639393739168997,281.9395367668119,28.197687697065703,2.8555076097015264,124.90569362846061,22.926271688661444,2.6347140639554056,6.737365002172026,5.194353378835239,2.1269828289363244,38.3020179898641,16.929869460149916,2.6225457547926014
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,pauli_xz_r1_full,quantum,1000,0.32866021056434347,0.8129224879799208,0.9941056394725194,8.003305133277404,0.4730799245481476,0.8720120756209486,0.9962103009712627,5.85449079164089,0.2439749363364761,0.3547622229728856,0.23103447618000636,0.3456417977885564,0.22429505442733866,0.32739139171375375,0.9708293677026073,0.25396919694182946,0.2987134768415564,0.31128770429566854,-0.01257422745411213,327.5288746153787,32.77820469772123,3.5243288079394004,11.913553262523996,5.944753403700872,2.006943533519642,2.769933033525765,2.4831103343723373,1.6022681312558256,5.041847718721589,4.090788895491948,2.085907988491405
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,4,zmap_r2,quantum,1000,0.4108900482166628,0.8220845378581498,0.9912900565756269,7.455476506870964,0.5038858864355765,0.8734226830701391,0.9932476492136075,5.649488467837644,0.36795098070724064,0.29750537159085616,0.3524718381938699,0.29265580707711014,0.3325199090701416,0.2861185663209008,0.9433942603018567,0.2472442031463779,0.2830905633281447,0.41448212557331654,-0.13139156224517184,342.7759634072143,34.297827244543804,3.594354760290559,26.89199632550325,8.066550345674772,2.321673928285672,2.74941231023302,2.594418836805179,1.7806295578105253,7.948220098407456,5.729126320949052,2.396227716551757
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,6,linear,classical,1000,0.7650429418412705,0.9868277751650227,0.9999999999999978,2.3495113548944833,0.8085026176951439,0.9929447424450883,0.9999999999999984,2.022815313226022,0.7591237330369529,0.165537009868036,0.7519880432426685,0.16994100049067476,0.771063756293721,0.16466777066351343,1.0253670430300934,0.2774814831600023,0.2908980845617571,0.2995937609331714,-0.00869567637141433,,,,,,,,,,,,
toniot_scanning__natural_cur__ms999__q1000_id500_ood500__qs123__s42,data\processed\netflow\toniot_scanning\splits_natural_cur__ms999\qsplits\splits_sparsity_q1000_id500_ood500_seed123,6,rbf_gscale,classical,1000,0.37732276390069097,0.862537688866654,0.9979860956206896,6.616910112071146,0.5423787549507546,0.9168931257076687,0.9988833183487004,4.610874286666163,0.34602370461027204,0.3033877639240639,0.3401231518998543,0.3036746960498548,0.35787071590748315,0.29527619926727167,1.0521798175410724,0.3412235491278874,0.33378848624562096,0.4161487814853439,-0.08236029523972294,,,,,,,,,,,,
