setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01,gd_vs_laplacian_med_lam1e-06,gd_vs_laplacian_med_lam0.0001,gd_vs_laplacian_med_lam0.01,gd_vs_matern15_med_lam1e-06,gd_vs_matern15_med_lam0.0001,gd_vs_matern15_med_lam0.01
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,linear,classical,2000,0.798119312485072,0.9999999999999951,0.9999999999999973,1.9572952592621822,0.811254177222109,0.9999999999999964,0.999999999999998,1.88332054751174,0.7956969205963719,0.1581672010922169,0.7921442380003767,0.16117430718200065,0.8014675304810868,0.155186944292151,1.0117696904597135,0.18135559671123924,0.21698176242983983,0.008074989420921969,0.20890677300891786,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,rbf_gscale,classical,2000,0.3876300980387261,0.8908507405281528,0.997522597605999,6.175978235013122,0.42132889891277314,0.9134968482133498,0.9977745357295916,5.542063062217731,0.3489803125343539,0.330043418158629,0.3478191277541986,0.32932275192410193,0.36049484503835055,0.32786265827659666,1.0364434163411214,0.2707359257864821,0.3291879385563739,0.17932817821277794,0.14985976034359597,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,laplacian_med,classical,2000,0.4527195083713399,0.8036765097141675,0.9380038295141259,9.61518877222892,0.4845433740034418,0.8398597634885208,0.9471560251833184,8.03265413937347,0.44356598753494253,0.220421203878366,0.4432906227557639,0.22082186500333786,0.45017783129663,0.2159586448769792,1.015536553645216,0.2780767389608157,0.3369344893260193,0.24735982468777457,0.08957466463824476,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,matern15_med,classical,2000,0.5768351512194015,0.9313459083109132,0.9957030389284041,4.392746738782692,0.6027265181934197,0.9418958682338918,0.996476612875753,3.9929506054449124,0.5658519145655659,0.23017552936674432,0.565547909122671,0.2292820817213986,0.574122235858293,0.22923821390400576,1.0151610970482117,0.2627925333682021,0.3242920518278343,0.17255734121434516,0.15173471061348917,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,zz_r1_full,quantum,2000,0.14672633551949488,0.4708103823024273,0.7893743728404565,32.737595784597275,0.2058671086942633,0.5560782555260544,0.8556559866124177,23.255044284570793,0.12805518835090846,0.20310424835719046,0.12894488207028543,0.2071155952104116,0.12774779145801865,0.18924260646013136,0.9907162611416073,0.25577773287759037,0.31826320894317667,0.34952442771287767,-0.031261218769701005,315.2408524216151,31.5282001316545,3.187407554415465,125.81261959936063,15.881421221946516,2.0774344760666046,18.956993137633045,7.421736519121466,1.6366575122719786,39.766838075490874,11.365068989542676,2.149526279914133
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,zz_r2_full,quantum,2000,0.1297995759996091,0.3778758864429067,0.7031385647791298,46.40690444891141,0.17405755782116783,0.5106388721590154,0.797829009547607,30.109687573544615,0.11516356692228093,0.17115757784746416,0.11573737969941163,0.17505372277395875,0.1129035990907856,0.15882289346813608,0.9755154245241614,0.20642247956714693,0.26414977666440953,0.30933943271884384,-0.04518965605443431,292.39857622994515,29.242093133313375,2.9431462532171415,189.51591494313155,21.389147585229622,2.311809328103798,26.516438766223352,8.077675191959694,1.9580594685146198,59.18312989679811,14.978795260965267,2.345252592940167
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,pauli_xz_r1_full,quantum,2000,0.24060712782265004,0.785496950812222,0.9894579571924784,9.659373945330023,0.2829584670643683,0.8240956470434582,0.9904141036169702,8.373484264632248,0.20622074063116572,0.3166870018414801,0.20564126063317553,0.3178720036270441,0.20645118161205372,0.3115837813269007,1.003938513975184,0.3146107312756749,0.37072877971084467,0.2962168487164339,0.07451193099441078,375.95022826641843,37.59647968293694,3.773942177373222,7.496295323476856,3.896639849472977,1.527684494015296,3.1703040074807523,2.5711065200435756,1.5823329631977534,3.933444371102921,3.269029768960607,1.8581267525136682
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,zmap_r2,quantum,2000,0.30026116244035256,0.7921506640309763,0.981013192491995,9.477253288891026,0.3382945193967273,0.82447969887207,0.9831921580263192,8.331772000887684,0.28860283104708484,0.2828702995159225,0.2866225840951606,0.2868901975644671,0.2859380948310205,0.27499308556973695,0.9976118795163996,0.2368430629443146,0.2815627522512361,0.32997926703760233,-0.048416514786366216,342.56627894518044,34.26558654915807,3.508316896511997,32.18767582595858,7.445883192810504,1.8881190102359477,3.148734972636635,2.593666101051514,1.5821220565750347,6.77668401173754,4.990606529043659,2.031857463997481
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,linear,classical,2000,0.8014426534301249,0.9905160901514354,0.9999999999999973,2.096925460199667,0.7875368849910785,0.9957302238436475,0.999999999999998,2.1732772592941805,0.7982015805626383,0.1431797212257324,0.7999176347732803,0.14204547486696867,0.787009379368251,0.1509491987249822,0.9838630193361247,0.20727883075069423,0.23783868256459792,0.08152716726342726,0.15631151530117066,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,rbf_gscale,classical,2000,0.41712044875173143,0.8678340258117456,0.9948389737431196,6.478210540944332,0.42455853743264943,0.9039395874941794,0.9952655936505815,5.954800092167056,0.38741582724838725,0.2989754483643497,0.3933656373133344,0.2961476033534105,0.3735754673802072,0.3027484331285003,0.9496901405311023,0.2656273714869789,0.31739475740090006,0.19990153440054584,0.11749322300035422,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,laplacian_med,classical,2000,0.4437253674798047,0.7646212995649868,0.9191979636725224,11.683574858294087,0.45278844965787984,0.8093368176419667,0.9307494074989217,9.821194025460333,0.434858187865626,0.2018804218592751,0.43955759295667485,0.2011779651705166,0.4247210485931532,0.20014465234851722,0.9662466429854528,0.26987887737389243,0.3228654037874375,0.2656888248035893,0.0571765789838482,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,matern15_med,classical,2000,0.5667803333981852,0.8941921614723523,0.9912659172925736,5.034708049812773,0.5619528865196981,0.9219190043367955,0.992417272966897,4.7629617048827395,0.5554465643269724,0.21700527711725376,0.5609641637561938,0.21375213145564972,0.5416116221921136,0.22371086551217545,0.9655012872221704,0.2628197393294632,0.31867528106814347,0.20215314022168646,0.11652214084645701,,,,,,,,,,,,
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms42\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,zz_r1_full,quantum,2000,0.08917590201711569,0.2988707714198108,0.5686707287470573,97.52570039683293,0.12467541194033285,0.3938590009675141,0.6533816736230549,59.77488058235386,0.06039342575854055,0.14842614506937815,0.06270406883144022,0.15448896152132977,0.05213463063048085,0.1233487767239181,0.8314393563618349,0.2074587646565254,0.2645569163105957,0.2947512229373205,-0.030194306626724787,223.04104910532132,22.311174405127925,2.3100301421647926,141.42066272322938,16.415665627174118,1.848388957710107,16.833646708612633,5.540795592866999,1.4555500028987494,41.9923196121612,11.285231756989317,1.8013523063664072
