setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01,gd_vs_laplacian_med_lam1e-06,gd_vs_laplacian_med_lam0.0001,gd_vs_laplacian_med_lam0.01,gd_vs_matern15_med_lam1e-06,gd_vs_matern15_med_lam0.0001,gd_vs_matern15_med_lam0.01
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,linear,classical,2000,0.7627059303591391,0.9999999999999951,0.9999999999999973,2.133171965648101,0.7223375416751677,0.9999999999999961,0.999999999999998,2.2692741625685198,0.7523088934371348,0.20707675777445944,0.7657305258931012,0.2004518189457702,0.7283676811814513,0.2175573479361198,0.9512062749907063,0.2991921239279404,0.42890635419327794,0.08757930586551567,0.3413270483277623,,,,,,,,,,,,
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,rbf_gscale,classical,2000,0.4569541290370177,0.9363370769189403,0.9988601504217284,5.206837904755021,0.4225806813501061,0.9386727600648147,0.9994416261770565,5.1968010861495815,0.3819537960673804,0.35878596361029647,0.3927136311492284,0.36026768975990686,0.36674524281202525,0.35190979565549124,0.9338744920536375,0.2931641764742477,0.3524455059967067,0.1416656411714606,0.2107798648252461,,,,,,,,,,,,
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,laplacian_med,classical,2000,0.46789074469756053,0.8472417476363864,0.9681472615435679,7.4260181439372515,0.44139635420919127,0.8715377964741857,0.9786862575975152,6.877058061920148,0.43866223297833806,0.26649134815793335,0.4475633233858142,0.2668598149864521,0.41904003710255655,0.25831820521956794,0.9362698308979405,0.2992917478805094,0.37296034508306714,0.1735301019362042,0.19943024314686295,,,,,,,,,,,,
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,matern15_med,classical,2000,0.5830931136535998,0.9535428816785614,0.9978923175514726,4.066073979227124,0.5642361277629371,0.95375204529836,0.9989533854582767,4.043878076368522,0.5601991884782684,0.2626477561558906,0.5688644923433752,0.26281834846570035,0.5482381416872423,0.25834593272356277,0.9637411880443356,0.3042448341461938,0.3791109270726489,0.13492877412189683,0.24418215295075205,,,,,,,,,,,,
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,zz_r1_full,quantum,2000,0.20096077773246845,0.6217968289515579,0.933064906485712,17.04621792082283,0.23058793223973875,0.6965394455116984,0.9619570590998828,12.998020619520215,0.17734012786469264,0.25112959571845694,0.1795563633280442,0.257255231559735,0.15988458830618113,0.2184583404541861,0.8904423399023552,0.22158573835297252,0.2602272379145423,0.2697547853279502,-0.009527547413407944,317.78615865986353,31.781694965286874,3.210446937914519,115.99652311735679,16.96936439861652,2.839168171821567,6.138023927333175,4.582362536148723,2.132674642856294,30.634634102183533,12.964908960393664,2.835856336324886
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,zz_r2_full,quantum,2000,0.1685754891213078,0.5639136093614533,0.9117076943091573,20.202646868988943,0.19426991432049534,0.6758338307073003,0.9425707866038652,14.509584147687642,0.15247288706532997,0.2360762585830161,0.15695865798331218,0.24200068442196818,0.128869538227814,0.2045243468571854,0.8210412849064712,0.22555834505537467,0.2620398939191314,0.25876033968764706,0.0032795542314843495,322.96425294855203,32.29697693168115,3.235067678001764,157.48749426523764,19.32485267305701,2.8670213852048168,6.981818021200891,5.056089793789849,2.135652706363445,39.135062131685224,16.538838636881408,2.8609734761234606
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,pauli_xz_r1_full,quantum,2000,0.33292407028068804,0.8172298578137768,0.9927046164926521,7.855333450019706,0.29089358117278946,0.8147907079461025,0.9964009625045408,8.246309802677008,0.2394318203874205,0.3675208837134036,0.2513227317018881,0.3748118502896025,0.2015389460225799,0.33465056394759213,0.801912921516545,0.21101576668377914,0.24594048531194912,0.18743951694329,0.05850096836865912,321.42832897477507,32.18013968037092,3.556260759424442,11.104302124569008,5.230695562560663,1.8733153908891356,2.9208229358553925,2.5670906567322573,1.6646959234183238,4.72402410680641,3.8059052252907097,1.985829460471001
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,4,zmap_r2,quantum,2000,0.41648906770441746,0.8319775015629806,0.9897752379532765,7.368923388542969,0.38096845235550825,0.8531195506068242,0.9947676022985158,7.203682418832014,0.3643323692700577,0.3056881099513515,0.37313142235248864,0.3105745405810964,0.3341681959027379,0.28337524948586157,0.8955777398641515,0.23121582179874012,0.2876709748163949,0.2699797538688149,0.017691220947580022,345.5792017065629,34.56660491765114,3.5346031234851365,25.147388645005417,7.075030844176743,2.3547889412983536,2.823643941725446,2.6256134357824275,1.8056352564152451,7.637267359143961,5.125770322417828,2.42947591341735
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,6,linear,classical,2000,0.7454373011793871,0.9864791897024966,0.9999999999999974,2.4652230038963734,0.7169603747202417,0.9930182037771534,0.9999999999999982,2.5737971035498646,0.7397375023238885,0.173803799277018,0.748018965821608,0.16926797360516901,0.7194693053491139,0.18036502645357258,0.9618329724552696,0.3426255964734848,0.47149956101644436,0.175447213151258,0.29605234786518636,,,,,,,,,,,,
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000__qs999__s42,data\processed\netflow\toniot_scanning\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed999,6,rbf_gscale,classical,2000,0.3816286928252961,0.8470079505314236,0.9967863988167821,6.8981041453981105,0.34981746652305384,0.8769399856836376,0.99868278851323,6.436988752806394,0.347503197692411,0.30020317013559356,0.3514252211278952,0.30266833607361615,0.3312198890105157,0.28755697292073745,0.9425046043863023,0.34080530658918884,0.4114411834411163,0.2510330901699393,0.160408093271177,,,,,,,,,,,,
