setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01,gd_vs_laplacian_med_lam1e-06,gd_vs_laplacian_med_lam0.0001,gd_vs_laplacian_med_lam0.01,gd_vs_matern15_med_lam1e-06,gd_vs_matern15_med_lam0.0001,gd_vs_matern15_med_lam0.01
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,linear,classical,2000,0.8196525614232247,0.9999999999999948,0.9999999999999974,1.8148801925441498,0.8335953605070049,0.9999999999999959,0.9999999999999981,1.7438962356447247,0.8175929232983065,0.15316948795452381,0.8165623176606317,0.1528299914679353,0.8242670886198624,0.14866584318053425,1.0094356190490201,0.21204103641458352,0.2963783104476121,0.02583358667834317,0.2705447237692689,,,,,,,,,,,,
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,rbf_gscale,classical,2000,0.35356136336165295,0.9245957527281661,0.997804397184876,5.757120806365942,0.40695052818967475,0.9302724040754504,0.9985446299301544,4.989889180581093,0.34616658548899776,0.3338184334131596,0.3428329098451033,0.3346855974141031,0.3626726857841483,0.3307508704447832,1.0578701033923754,0.300206296436214,0.3403951957125626,0.22345330368224245,0.11694189203032015,,,,,,,,,,,,
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,laplacian_med,classical,2000,0.45229414474607804,0.8308879005759842,0.9373363706594391,9.242252853460055,0.48822543447117867,0.8582116922705961,0.9492943472714064,7.430903549301049,0.44914326181680514,0.2167894671035111,0.44733767193423446,0.21841366153266606,0.4571865325738692,0.2123254535218708,1.0220166135283206,0.2955579703106635,0.33481900176625806,0.2696395652468129,0.06517943651944519,,,,,,,,,,,,
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,matern15_med,classical,2000,0.5684741773721659,0.9507119940195216,0.9958219348894612,4.138563018547197,0.6039952857812761,0.9543755774897584,0.9969942224578973,3.658918396047907,0.5654107757179395,0.2330129210053912,0.5629481377229815,0.23343517698293578,0.5776578165399169,0.2313876335712851,1.026129722848775,0.28517812494510053,0.33502900045358774,0.1985241073826896,0.13650489307089814,,,,,,,,,,,,
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,zz_r1_full,quantum,2000,0.13102367188244773,0.4869639832260494,0.796836980715004,31.839610118117015,0.1903078181756888,0.5890164885370044,0.8755665003376981,21.174900708924234,0.1230899823806264,0.20525333348527255,0.12450816753660274,0.2122770458217352,0.12182230121850438,0.1855898771629903,0.9784281917304037,0.240343509753179,0.2371200691719056,0.37547613225957827,-0.13835606308767268,312.9262047604004,31.292874465297004,3.1317338808170527,113.72383802146997,14.843162259469885,1.812682393720622,20.308795669294554,8.645352925533984,1.5397415391226292,43.19811657228046,11.05513760768837,1.9022504710478385
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,zz_r2_full,quantum,2000,0.12905267405014811,0.39062873545101096,0.7073639754182176,46.546654507282426,0.15034115874503656,0.5021734995757355,0.809348986826977,30.285123612487038,0.11352856727630561,0.17461899129769254,0.11820581771438947,0.1830379738655006,0.10016813043039877,0.15018158198343443,0.8474044033300153,0.19368328483139716,0.20520282454989278,0.3250923181856723,-0.11988949363577953,269.25152576598055,26.930256164157342,2.742256135649056,142.66522925639788,16.657445714271407,1.9403809195345774,23.577086710019675,8.63839064973153,1.6542831207381112,52.512781787752765,11.947234459243818,1.96167127061363
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,pauli_xz_r1_full,quantum,2000,0.22408959505375328,0.8090250755671388,0.9903716223458308,8.911517690495547,0.27469836512385476,0.8680917192695423,0.9925760123550893,7.333846901614147,0.2129595155093678,0.32423748795326,0.21239024773845624,0.3260021016597536,0.21683073946003664,0.3186942102801021,1.020907229822758,0.33026631120024724,0.3549809480749593,0.32486858941323393,0.030112358661725347,402.2960439970519,40.23511841636491,4.073139669007808,6.598527548565754,3.4560488358289607,1.4572476161356605,2.707823668648117,2.289632813378042,1.5039692723340796,3.423862109189478,2.7627775107193884,1.8060506254814914
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,4,zmap_r2,quantum,2000,0.29227281741315986,0.7969661400712992,0.9814822152072156,9.432360853889577,0.3223955652973688,0.8549871489525465,0.986375953177654,7.8735300411646385,0.27725553667083713,0.2869748633548412,0.27809737418883235,0.2896593029098993,0.2738100326309728,0.27781741815415534,0.9845833080216415,0.19537355737948636,0.1796408443998028,0.35932362689272895,-0.17968278249292616,376.3965002298385,37.64627342377323,3.824738917583316,25.82186240768594,6.431472056161791,1.7983418212129907,3.323775362899926,2.6229618974523037,1.5346197459082076,5.86381343623954,4.219762018637768,2.0180324790342525
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,linear,classical,2000,0.8228900110775739,0.9914605627757157,0.9999999999999971,1.9166787825440266,0.810238492558783,0.9965505798650717,0.9999999999999979,1.9735711723377565,0.8203641124254145,0.13979669037159947,0.8232195582292853,0.1369716997083325,0.8099892662224617,0.14777656323955052,0.9839285985438909,0.22603738682602423,0.2985094451656768,0.10570148780963048,0.1928079573560463,,,,,,,,,,,,
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000__qs123__s42,data\processed\netflow\unsw_recon\splits_m2_centroid__ms999\qsplits\splits_sparsity_q2000_id1000_ood1000_seed123,6,rbf_gscale,classical,2000,0.40903712731235736,0.8946653481228211,0.9949177118353554,5.985487671564005,0.4276254974302535,0.9186970595730164,0.9965712892895499,5.326911332961365,0.3956303961379947,0.3075976914196075,0.39928029131939013,0.307240398735263,0.3832668628603558,0.31388103323570543,0.9598942677432957,0.28696312011629327,0.3291278508562528,0.21604184707859275,0.11308600377766004,,,,,,,,,,,,
