setting_label,splits_dir,dim,kernel,family,n_train,spec_train_top1_share,spec_train_top5_share,spec_train_top20_share,spec_train_eff_rank,spec_ood_top1_share,spec_ood_top5_share,spec_ood_top20_share,spec_ood_eff_rank,k_train_mean,k_train_std,k_id2train_mean,k_id2train_std,k_ood2train_mean,k_ood2train_std,ood_novelty_ratio,kta_train,kta_id,kta_ood,kta_drop_id_to_ood,gd_vs_linear_lam1e-06,gd_vs_linear_lam0.0001,gd_vs_linear_lam0.01,gd_vs_rbf_gscale_lam1e-06,gd_vs_rbf_gscale_lam0.0001,gd_vs_rbf_gscale_lam0.01,gd_vs_laplacian_med_lam1e-06,gd_vs_laplacian_med_lam0.0001,gd_vs_laplacian_med_lam0.01,gd_vs_matern15_med_lam1e-06,gd_vs_matern15_med_lam0.0001,gd_vs_matern15_med_lam0.01
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,linear,classical,4000,0.8365313379299105,0.9999999999999925,0.9999999999999959,1.7582726283442234,0.8455470396841773,0.9999999999999944,0.9999999999999972,1.7037046029192888,0.8346813982202497,0.13760503612316746,0.831520550211601,0.13951848605568865,0.839154492324461,0.13514331367789253,1.009180701680695,0.15464147533950134,0.2599231027651832,0.018738768775566125,0.24118433398961708,,,,,,,,,,,,
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,rbf_gscale,classical,4000,0.3557766801002947,0.923216546982168,0.9972686853137132,5.832718470555843,0.4172489939811647,0.9265365381893651,0.9979662763296046,5.05469748247973,0.34946903596820056,0.3292650445558364,0.34443974205700423,0.3310395758575897,0.367789254895625,0.3228965737136809,1.067789833714242,0.2569190399567702,0.3258200593711754,0.20604795828215752,0.1197721010890179,,,,,,,,,,,,
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,laplacian_med,classical,4000,0.4482039027145789,0.824440593578489,0.9343448513428622,9.690234936447201,0.48728707516941566,0.8438791313291111,0.9449769116884239,7.880684677642321,0.4452993162460999,0.21305316605374394,0.4424696228629114,0.2153415973027916,0.45311787249630914,0.20454994047941183,1.0240654930489925,0.25943111588386236,0.3232018775727299,0.2664833637006735,0.0567185138720564,,,,,,,,,,,,
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,matern15_med,classical,4000,0.5624974823723641,0.9471587836795861,0.9951531033453489,4.270499590287509,0.6035796986382755,0.949075763574218,0.9960526631448593,3.758415634983607,0.5595420197014007,0.23216623522005977,0.5555784642435305,0.23331616140714057,0.5733481069089764,0.22817874001890465,1.031984037915582,0.2405707006460797,0.31488663785483534,0.18643155633927236,0.12845508151556298,,,,,,,,,,,,
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,zz_r1_full,quantum,4000,0.13740580803955363,0.4826461593466899,0.8122523484314992,30.782561816258653,0.1815084512783232,0.5811842924586843,0.8721844593984617,22.169706307893176,0.12752025769960892,0.20471090544776946,0.12886320677472768,0.20823707841138528,0.1173781448047517,0.17867945792728232,0.9108740015289732,0.22944888998844837,0.24121250973695357,0.38213989483370536,-0.1409273850967518,311.2714182246765,31.127683759570974,3.117705656299877,115.34286071261808,14.959641831869382,1.843147670067459,20.73616941836601,8.025367931949928,1.5084267340650717,38.85438079645931,10.636699349188692,1.8395075076924414
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,zz_r2_full,quantum,4000,0.12173473344093315,0.370813496571111,0.719152849048063,45.83319227282296,0.15247348039768324,0.48326702583378767,0.7991647987579651,32.216885353083,0.10933753600320557,0.17189086736410597,0.11068075349260849,0.17522218394975755,0.10014368113028187,0.14470468243779797,0.9047976090709365,0.18191767111418053,0.1917543287694202,0.3214874063667943,-0.1297330775973741,265.42336202249885,26.544056649194875,2.6705599428895597,158.38033601485984,18.692095954539106,1.9686243022398098,25.386963214087086,8.037808719686272,1.7382371112157924,50.353752426104585,12.756096091176016,1.9790144002537584
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,pauli_xz_r1_full,quantum,4000,0.24384832631314202,0.8176001490382317,0.9894479061969079,8.785405854142908,0.27404253868730777,0.8592004826029394,0.9910630731673564,7.524492677583556,0.22174063030819158,0.32575633472371435,0.2199654044691879,0.3286233236953748,0.22066802231673055,0.31304500590653184,1.003194219787599,0.2929466951166524,0.34321398166503675,0.30184343293467386,0.04137054873036289,412.9134135004308,41.29809923090191,4.188645095048629,6.764434022546496,3.4059441014475436,1.477384745392698,2.732211779914599,2.2243816627215707,1.5165023768181356,3.3676475042102165,2.7009897048401297,1.8155470637075506
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,4,zmap_r2,quantum,4000,0.2847455323646316,0.7930665006200092,0.980908188963576,9.511133813498656,0.321102057825904,0.8403016798146504,0.9840185828917852,8.152149781099876,0.2748395174456859,0.28679107588376734,0.2781303734053466,0.2896352241735091,0.27018750614360215,0.27062903887314804,0.9714419278826174,0.19249776579499323,0.20096964071255913,0.3516992890770447,-0.15072964836448555,391.4508354625077,39.152503155595674,3.9780180948774317,28.894668119596403,6.701456739248892,1.6993251737212163,3.302509153885876,2.4703693261923307,1.4986468695115025,5.562112690195579,4.0493147955658495,1.9019090693075495
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,6,linear,classical,4000,0.8617221008167145,0.9920530406273897,0.9999999999999957,1.759503507517219,0.846388369036638,0.9969040647811965,0.9999999999999973,1.8146402022445436,0.8598964826516327,0.10526676206099833,0.8615269977571596,0.10194607426863511,0.8486334073036326,0.11966633411173491,0.9850340262265799,0.17299729447824744,0.2713482110522851,0.08625903516209642,0.1850891758901887,,,,,,,,,,,,
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800__qs999__s42,data\processed\netflow\unsw_dos\splits_m2_centroid__ms42\qsplits\splits_sparsity_q4000_id1800_ood1800_seed999,6,rbf_gscale,classical,4000,0.44681252224976864,0.8851955458557427,0.995634522479607,5.732574309228958,0.46085310511760597,0.9196331231945757,0.9964008949210938,5.196932663833919,0.43365372402495145,0.2862836244508326,0.4364213334689607,0.2846570204454854,0.4190820970740925,0.29380142826500316,0.9602695031953532,0.2322178204661769,0.30296829246040985,0.2100168787536538,0.09295141370675605,,,,,,,,,,,,
