family,model,dim,cfg,kernel,split,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_test,0.025391578674316406,0.684,0.6851940028569257,0.6830758491761978,0.7001897533206831,0.7418163484969129,0.7266497895601236,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,0.025391578674316406,0.678,0.6796528478327009,0.6774839743589743,0.6903846153846154,0.7231509503450706,0.6718308206648963,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,1.2468764781951904,0.686,0.6871586393991653,0.6851486419277727,0.7015209125475285,0.7529639603231447,0.7369691161286073,0.6063129038232787,0.20869619696835195,0.05765117630572837,0.6347941625499186
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,1.2468764781951904,0.677,0.6786800851867865,0.6764561227423298,0.6897214217098944,0.7279787353284974,0.6933216953523986,0.6183590003252657,0.2143997317589617,0.09870284542958337,0.6301942106029107
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,0.02946758270263672,0.683,0.6838155562402218,0.6826544106532013,0.6931268151016456,0.7418523601646934,0.7216264591008897,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,0.02946758270263672,0.683,0.6842924853084817,0.6827687384103012,0.691333982473223,0.7382627980336584,0.6888261540026803,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,1.2504792213439941,0.677,0.6778496232779421,0.6766038397036369,0.6879227053140097,0.7519796414038148,0.7471263606474872,0.6035975951632855,0.2077092260591583,0.08328701176888395,0.6149671329963815
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,1.2504792213439941,0.672,0.6731437446958415,0.6718411711268254,0.6790606653620352,0.7365134265263967,0.6920928287615504,0.6116555743363494,0.2116194251311468,0.047358837573719524,0.6196748899949189
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,0.028179645538330078,0.683,0.6841756729180255,0.6821070386716286,0.6989553656220323,0.7408520360596833,0.7244418234315686,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,0.028179645538330078,0.678,0.6796528478327009,0.6774839743589743,0.6903846153846154,0.7204848601303423,0.6681878904645594,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,1.3008294105529785,0.686,0.6871586393991653,0.6851486419277727,0.7015209125475285,0.7489306535317443,0.7302568834844294,0.604683098841682,0.20808793513303692,0.07395332163667011,0.6284569698153044
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,1.3008294105529785,0.677,0.6786800851867865,0.6764561227423298,0.6897214217098944,0.719484075515204,0.6777877830814263,0.6186260764846554,0.21446010415030972,0.10083434925773134,0.6262957208234825
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,0.027359962463378906,0.682,0.6831573429791252,0.6811377966020118,0.6977186311787072,0.7406799803136217,0.7242954558599242,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,0.027359962463378906,0.675,0.6765103841411666,0.674601386698706,0.6859903381642513,0.7186754415461722,0.667202516279046,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,1.278890609741211,0.686,0.6871586393991653,0.6851486419277727,0.7015209125475285,0.7485305238897403,0.7300848251886215,0.6038170436501493,0.20776735493420356,0.040973176172061226,0.6236869317217575
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,1.278890609741211,0.678,0.6796528478327009,0.6774839743589743,0.6903846153846154,0.7185233222846713,0.6751408131511947,0.6181024931151489,0.21425043718879364,0.10579633966751839,0.623119869234575
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,0.02305436134338379,0.749,0.7492247488186172,0.7489997489997491,0.7487487487487487,0.8422688951220195,0.8186496941662742,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,0.02305436134338379,0.765,0.7664689116267154,0.764773947763801,0.7720659553831232,0.840663079854606,0.8086571209396833,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,1.5602397918701172,0.758,0.7580656132586958,0.757975797579758,0.7555555555555555,0.8223704480251601,0.8083862706428357,0.5263687041635275,0.17461457426311744,0.06567447241376159,0.5810381463742696
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,ood_test,1.5602397918701172,0.766,0.767609806087973,0.765696342459828,0.7741312741312741,0.8342460489023393,0.8203274572617123,0.521744215209636,0.17162567256745456,0.08298019830350595,0.5897369366405141
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,0.02399730682373047,0.71,0.7106622545704808,0.7098328637295082,0.716796875,0.7739187496748947,0.7590653043343125,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,0.02399730682373047,0.728,0.729748122528062,0.727519344123033,0.7389635316698656,0.8085178780163649,0.7496346276481518,,,,
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_test,1.5438642501831055,0.7,0.7000828268358948,0.6999807987711213,0.6975806451612904,0.7784402146295399,0.7672052003009098,0.5680394896385399,0.19270971224692965,0.056060633198987124,0.5983488733452955
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,ood_test,1.5438642501831055,0.73,0.7311892523738611,0.7298692567202526,0.735812133072407,0.7928135658356151,0.7511334980990809,0.5594836700447066,0.18794710288462102,0.06102611601474985,0.6058778280324852
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,0.023794174194335938,0.683,0.6838155562402218,0.6826544106532013,0.6931268151016456,0.760082266654396,0.7523061153873798,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,0.023794174194335938,0.716,0.7178507950232983,0.7153977817060901,0.7284894837476099,0.7827696914380874,0.7268625799725771,,,,
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,id_test,1.5619642734527588,0.696,0.6963696237580976,0.6959805427547363,0.6984126984126984,0.7650238677331455,0.7568259348359541,0.5810858395312962,0.1983925513610037,0.07436095787322436,0.6030965451730604
classical_ext,gpc,4,matern25_med__gpc__d4,matern25_med,ood_test,1.5619642734527588,0.736,0.7370258282493475,0.7359323986940657,0.7401574803149606,0.7778057997470017,0.7385925622450031,0.5742366154550193,0.1947076981349366,0.05476454655939527,0.610851886263554
quantum,svc,4,zz_r1_full__svc__d4,zz_r1_full,id_test,0.025998830795288086,0.69,0.6910519008158644,0.68934264904538,0.7036328871892925,0.779348508916889,0.722681564538112,,,,
quantum,svc,4,zz_r1_full__svc__d4,zz_r1_full,ood_test,0.025998830795288086,0.721,0.7234992233911386,0.719665326620038,0.7390084190832554,0.803770155802149,0.7434811396656469,,,,
quantum,gpc,4,zz_r1_full__gpc__d4,zz_r1_full,id_test,1.5713191032409668,0.728,0.727947855105054,0.7279303501696435,0.7235772357723578,0.7934810878724707,0.775807424319324,0.5544220969718469,0.1877971472624378,0.0605432842719928,0.5850247285637468
quantum,gpc,4,zz_r1_full__gpc__d4,zz_r1_full,ood_test,1.5713191032409668,0.732,0.7336952170501674,0.7315705128205128,0.7423076923076923,0.7963283214039809,0.7438664239543606,0.5589603623557716,0.18686323676952363,0.07049244713121887,0.5898631641565665
quantum,svc,4,zz_r2_full__svc__d4,zz_r2_full,id_test,0.028417110443115234,0.737,0.7368967545484737,0.7369050227131995,0.7319062181447502,0.7901840196223575,0.7545175572302449,,,,
quantum,svc,4,zz_r2_full__svc__d4,zz_r2_full,ood_test,0.028417110443115234,0.732,0.7333589534194809,0.7317897231429441,0.7392996108949417,0.8139421306304142,0.7810677704536468,,,,
quantum,gpc,4,zz_r2_full__gpc__d4,zz_r2_full,id_test,1.6653249263763428,0.735,0.7350401530095751,0.7349679311196655,0.7320525783619818,0.8003273060471594,0.7806752317779535,0.5452578380121691,0.1832951872299537,0.05204008858486733,0.582337922278489
quantum,gpc,4,zz_r2_full__gpc__d4,zz_r2_full,ood_test,1.6653249263763428,0.745,0.7466213511392932,0.7446504264337879,0.7540983606557377,0.8112760404156858,0.7734319874875271,0.5393427543631087,0.17964478990345129,0.07546170463012193,0.5815838070082152
quantum,svc,4,pauli_xz_r1_full__svc__d4,pauli_xz_r1_full,id_test,0.025558948516845703,0.689,0.6901055942125249,0.6882514918318884,0.7035271687321258,0.7255870902172303,0.6960302962465734,,,,
quantum,svc,4,pauli_xz_r1_full__svc__d4,pauli_xz_r1_full,ood_test,0.025558948516845703,0.682,0.6833757666010152,0.6817135421879692,0.6912621359223301,0.764975740980929,0.7155001155160718,,,,
quantum,gpc,4,pauli_xz_r1_full__gpc__d4,pauli_xz_r1_full,id_test,1.237717628479004,0.674,0.6748666567968022,0.673576955734632,0.6853281853281853,0.7526678643880618,0.7470051157378332,0.6024727209956233,0.20732634433398428,0.08184460801303417,0.6088654660619472
