family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.008000612258911133,0.816,0.8194239527872218,0.815811390864245,0.8099173553719008,0.86926679068574,0.9130574245641769,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.008000612258911133,0.836,0.839662582590288,0.8357871801855205,0.8298755186721992,0.8841490794791198,0.9243709054584466,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.008000612258911133,0.666,0.66390556222489,0.6612837144398607,0.6213151927437641,0.5406642657062826,0.5239958736190523,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_val,train_cv,1.0,0.7744257907346704,0.006927490234375,0.816,0.8194239527872218,0.815811390864245,0.8099173553719008,0.86926679068574,0.9130574245641769,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,train_cv,1.0,0.7744257907346704,0.006927490234375,0.836,0.839662582590288,0.8357871801855205,0.8298755186721992,0.8841490794791198,0.9243709054584466,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,train_cv,1.0,0.7744257907346704,0.006927490234375,0.666,0.66390556222489,0.6612837144398607,0.6213151927437641,0.5406642657062826,0.5239958736190523,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.007063388824462891,0.892,0.8869395086278786,0.8895813907837267,0.9059233449477352,0.9534928475206876,0.9339568344285286,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.007063388824462891,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.911925075373661,0.8698249684499044,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.007063388824462891,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9338455382152862,0.8763270327943442,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,train_cv,1.0,0.874751051456515,0.008512258529663086,0.892,0.8869395086278786,0.8895813907837267,0.9059233449477352,0.9534928475206876,0.9339568344285286,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,train_cv,1.0,0.874751051456515,0.008512258529663086,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.911925075373661,0.8698249684499044,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,train_cv,1.0,0.874751051456515,0.008512258529663086,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9338455382152862,0.8763270327943442,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,fixed_c1,1.0,,0.006004810333251953,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.918724741805119,0.8658321611980807,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,fixed_c1,1.0,,0.006004810333251953,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9375841939829367,0.9021885458136693,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,fixed_c1,1.0,,0.006004810333251953,0.88,0.8823529411764706,0.8787878787878788,0.8909090909090909,0.8783513405362144,0.7701183785384205,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,train_cv,100.0,0.8748511215115613,0.014199972152709961,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9404066970299569,0.8851206576932632,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,train_cv,100.0,0.8748511215115613,0.014199972152709961,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9171851946885624,0.8766443691919773,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,train_cv,100.0,0.8748511215115613,0.014199972152709961,0.92,0.9214885954381753,0.9197483307652798,0.9242424242424242,0.9486674669867947,0.9258071343295947,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,fixed_c1,1.0,,0.00599980354309082,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9461799987170441,0.9031595587927528,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,fixed_c1,1.0,,0.00599980354309082,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9348258387324395,0.9105847204748637,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,fixed_c1,1.0,,0.00599980354309082,0.884,0.8862745098039215,0.8829209999354046,0.8941605839416058,0.8962144857943177,0.8091452048234037,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,train_cv,10.0,0.874751051456515,0.010601043701171875,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9386105587273077,0.8850239929970591,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,train_cv,10.0,0.874751051456515,0.010601043701171875,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9118609275771377,0.8617057433884486,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,train_cv,10.0,0.874751051456515,0.010601043701171875,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9338935574229692,0.9050777612852228,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,fixed_c1,1.0,,0.008019447326660156,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9594585925973442,0.9503800218320964,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,fixed_c1,1.0,,0.008019447326660156,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9452819295657194,0.9207553957808802,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,fixed_c1,1.0,,0.008019447326660156,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9249939975990397,0.8560396339419275,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,train_cv,1.0,0.874751051456515,0.007568359375,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9594585925973442,0.9503800218320964,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,train_cv,1.0,0.874751051456515,0.007568359375,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9452819295657194,0.9207553957808802,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,train_cv,1.0,0.874751051456515,0.007568359375,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9249939975990397,0.8560396339419275,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,fixed_c1,1.0,,0.0064697265625,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9486817627814484,0.9177107803709821,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,fixed_c1,1.0,,0.0064697265625,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9119892231701842,0.8712030277082496,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,fixed_c1,1.0,,0.0064697265625,0.912,0.9137254901960784,0.9115911976981563,0.9176029962546817,0.9074829931972789,0.82851962254761,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,train_cv,1.0,0.8675450762829403,0.005999565124511719,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9486817627814484,0.9177107803709821,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,train_cv,1.0,0.8675450762829403,0.005999565124511719,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9119892231701842,0.8712030277082496,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,train_cv,1.0,0.8675450762829403,0.005999565124511719,0.912,0.9137254901960784,0.9115911976981563,0.9176029962546817,0.9074829931972789,0.82851962254761,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,fixed_c1,1.0,,0.006999015808105469,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9477195458336005,0.908137107468312,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,fixed_c1,1.0,,0.006999015808105469,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9043556353839246,0.8523849393722003,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,fixed_c1,1.0,,0.006999015808105469,0.88,0.8823529411764706,0.8787878787878788,0.8909090909090909,0.9025690276110444,0.8300026609631852,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_val,train_cv,10.0,0.8748111055051588,0.007983207702636719,0.892,0.8869395086278786,0.8895813907837267,0.9059233449477352,0.9601000705625762,0.9557237799252519,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,train_cv,10.0,0.8748111055051588,0.007983207702636719,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9345050997498237,0.9174204654381083,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,train_cv,10.0,0.8748111055051588,0.007983207702636719,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9453701480592237,0.8896378662044441,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_val,fixed_c1,1.0,,0.008930206298828125,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9067291038552826,0.8784326620267915,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_test,fixed_c1,1.0,,0.008930206298828125,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.912630701135416,0.8648197452829415,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,ood_test,fixed_c1,1.0,,0.008930206298828125,0.88,0.8823529411764706,0.8787878787878788,0.8909090909090909,0.8456502601040417,0.7458925689842548,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_val,train_cv,100.0,0.873840231718751,0.011278629302978516,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9400859580473411,0.8829911415212013,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,id_test,train_cv,100.0,0.873840231718751,0.011278629302978516,0.892,0.8865546218487395,0.8893061545778055,0.9065743944636678,0.9170568990955161,0.8774455276003199,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.1__svc__d4,rbf_gscale_x0.1,ood_test,train_cv,100.0,0.873840231718751,0.011278629302978516,0.922,0.9235294117647059,0.9217367223339313,0.9262759924385633,0.9504121648659464,0.9242514800056265,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale_x0.3__svc__d4,rbf_gscale_x0.3,id_val,fixed_c1,1.0,,0.006999492645263672,0.888,0.8827378279556097,0.8853511530398324,0.9027777777777778,0.9481044326127398,0.914366803213513,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
