family,model,dim,cfg,kernel,split,svc_c,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,id_test,1.0,0.2929530143737793,0.8,0.8007035618901095,0.7995424122472161,0.809119830328738,0.8654996610604794,0.8285342814622323,,,,
classical_ext,svc,4,laplacian_med_x0.1__svc__d4,laplacian_med_x0.1,ood_test,1.0,0.2929530143737793,0.795,0.7960526722512442,0.7949968996444698,0.7941996653653095,0.8765985595499366,0.8362236031684422,,,,
classical_ext,gpc,4,laplacian_med_x0.1__gpc__d4,laplacian_med_x0.1,id_test,,29.64887571334839,0.8022222222222222,0.8029804452270031,0.8016813755043074,0.8120380147835269,0.8699978638784313,0.8527432739264749,0.4573905505604634,0.14584073311915757,0.05984723201128916,0.5200583618011119
classical_ext,gpc,4,laplacian_med_x0.1__gpc__d4,laplacian_med_x0.1,ood_test,,29.64887571334839,0.79,0.7912831133504374,0.7899989629578417,0.7904656319290465,0.8769806188371302,0.8787352763378484,0.46447937163303266,0.1505959224859063,0.08519053567902789,0.5332876163270127
classical_ext,svc,4,laplacian_med_x0.3__svc__d4,laplacian_med_x0.3,id_test,1.0,0.31163954734802246,0.7961111111111111,0.7968480476713188,0.7955886634945675,0.8059227921734532,0.8653811248346975,0.8342817505291295,,,,
classical_ext,svc,4,laplacian_med_x0.3__svc__d4,laplacian_med_x0.3,ood_test,1.0,0.31163954734802246,0.7861111111111111,0.787539797842416,0.7861031229870005,0.7874102705687466,0.8650749590429971,0.82213753115733,,,,
classical_ext,gpc,4,laplacian_med_x0.3__gpc__d4,laplacian_med_x0.3,id_test,,30.252582788467407,0.7894444444444444,0.7903297900056675,0.7886113513411342,0.8018818609513853,0.8596259441225171,0.8398967899911259,0.4762501787724221,0.15296992170166251,0.05942770983893659,0.5417389514616023
classical_ext,gpc,4,laplacian_med_x0.3__gpc__d4,laplacian_med_x0.3,ood_test,,30.252582788467407,0.7922222222222223,0.7936385274025533,0.7922158091299114,0.7933701657458564,0.8699650706315107,0.8649155159378049,0.4747364818386993,0.15300167371187962,0.0830310503465072,0.5459667701517043
classical_ext,svc,4,laplacian_med_x3__svc__d4,laplacian_med_x3,id_test,1.0,0.3460104465484619,0.725,0.7253595907536805,0.7248837548952011,0.7305389221556886,0.8129276101738654,0.7671480587520412,,,,
classical_ext,svc,4,laplacian_med_x3__svc__d4,laplacian_med_x3,ood_test,1.0,0.3460104465484619,0.7705555555555555,0.7719606812772403,0.7705469864769641,0.7719491993373827,0.8225674631386974,0.7526905717639211,,,,
classical_ext,gpc,4,laplacian_med_x3__gpc__d4,laplacian_med_x3,id_test,,25.844021558761597,0.7144444444444444,0.7145919328689841,0.7144412715696842,0.7153931339977851,0.8021704476841602,0.7728373189121862,0.5536510954257157,0.1857515544348962,0.0798525073495059,0.601600938105625
classical_ext,gpc,4,laplacian_med_x3__gpc__d4,laplacian_med_x3,ood_test,,25.844021558761597,0.7666666666666667,0.7681740904454267,0.7666482289958713,0.7687224669603524,0.8203690766900559,0.7947591123289615,0.5414207239762538,0.17950312967619406,0.09644640014576968,0.6044007366349818
classical_ext,svc,4,laplacian_med_x10__svc__d4,laplacian_med_x10,id_test,1.0,0.3453700542449951,0.7005555555555556,0.7005176081859141,0.700514792291173,0.6970207982012366,0.7802647062091992,0.7383744788924865,,,,
classical_ext,svc,4,laplacian_med_x10__svc__d4,laplacian_med_x10,ood_test,1.0,0.3453700542449951,0.7122222222222222,0.7118296188680412,0.7118109301670038,0.7009237875288684,0.7910457172884918,0.7265034930521628,,,,
classical_ext,gpc,4,laplacian_med_x10__gpc__d4,laplacian_med_x10,id_test,,23.27592921257019,0.7005555555555556,0.7006670132204935,0.7005554631344022,0.7007218212104387,0.7679974415931269,0.7319412769796575,0.5852667939653646,0.19946794864519063,0.05482371470058853,0.6217821532590067
classical_ext,gpc,4,laplacian_med_x10__gpc__d4,laplacian_med_x10,ood_test,,23.27592921257019,0.7038888888888889,0.7038082284937097,0.703631945103023,0.6949055523755009,0.7794602948904207,0.7418823010286768,0.5792916347606143,0.19625569764504983,0.09805124823155104,0.6280089677558345
classical_ext,svc,4,matern15_med_x0.1__svc__d4,matern15_med_x0.1,id_test,1.0,0.40906429290771484,0.7961111111111111,0.7968073008437063,0.7956554353457943,0.8053050397877984,0.8582146221843017,0.8374006693239975,,,,
classical_ext,svc,4,matern15_med_x0.1__svc__d4,matern15_med_x0.1,ood_test,1.0,0.40906429290771484,0.7861111111111111,0.7870637692807023,0.7861031229870005,0.7847959754052544,0.8534462613211339,0.8389280729235662,,,,
classical_ext,gpc,4,matern15_med_x0.1__gpc__d4,matern15_med_x0.1,id_test,,29.08944058418274,0.7994444444444444,0.8002769549525299,0.7987596683157968,0.810498687664042,0.8621102658545288,0.842170352929864,0.4677561572913305,0.14998597320178245,0.052525464105253765,0.5203117672577454
classical_ext,gpc,4,matern15_med_x0.1__gpc__d4,matern15_med_x0.1,ood_test,,29.08944058418274,0.78,0.7813545176346945,0.7799956542351454,0.7809734513274337,0.861601805199221,0.8570472236457313,0.4841579600567126,0.15775788897250417,0.07771955482684982,0.5392022895137307
classical_ext,svc,4,matern15_med_x0.3__svc__d4,matern15_med_x0.3,id_test,1.0,0.34764790534973145,0.7694444444444445,0.7701909791462676,0.7688273418765093,0.780771262546223,0.8458127695618727,0.8191295840097459,,,,
classical_ext,svc,4,matern15_med_x0.3__svc__d4,matern15_med_x0.3,ood_test,1.0,0.34764790534973145,0.7783333333333333,0.780009891502581,0.7782971355508352,0.7811300054854635,0.8413984111773979,0.7724214686635396,,,,
classical_ext,gpc,4,matern15_med_x0.3__gpc__d4,matern15_med_x0.3,id_test,,30.138193130493164,0.7683333333333333,0.7692019425123999,0.7674489935337436,0.7817896389324961,0.8412157865557695,0.8177838178422705,0.5025479029673907,0.16398871597253004,0.06315518250320896,0.5590649219387516
classical_ext,gpc,4,matern15_med_x0.3__gpc__d4,matern15_med_x0.3,ood_test,,30.138193130493164,0.7872222222222223,0.7890853451207073,0.7871590925580088,0.7908246859639542,0.8437031312787858,0.8103306587173588,0.5068686929325966,0.16537016071016175,0.08701897716112614,0.5637919041437535
classical_ext,svc,4,matern15_med_x3__svc__d4,matern15_med_x3,id_test,1.0,0.31488823890686035,0.6816666666666666,0.6823729223748238,0.6808865129843671,0.6966649020645844,0.7434011747433877,0.6931256923400287,,,,
classical_ext,svc,4,matern15_med_x3__svc__d4,matern15_med_x3,ood_test,1.0,0.31488823890686035,0.6788888888888889,0.6807826651417267,0.6787302371541502,0.6858695652173913,0.7748817656332107,0.7339700801000135,,,,
classical_ext,gpc,4,matern15_med_x3__gpc__d4,matern15_med_x3,id_test,,26.15988254547119,0.6716666666666666,0.6722491878416406,0.6711550285490481,0.6841261357562801,0.7382967085206555,0.7026588570186629,0.6082655220494572,0.2099243302261189,0.07575762178995721,0.6241380611920787
classical_ext,gpc,4,matern15_med_x3__gpc__d4,matern15_med_x3,ood_test,,26.15988254547119,0.6783333333333333,0.6807239343451517,0.6779388083735909,0.6892109500805152,0.7642422181694537,0.7058943717840593,0.5907769386862858,0.20202348319095853,0.08897600003182572,0.6241534650574647
classical_ext,svc,4,matern15_med_x10__svc__d4,matern15_med_x10,id_test,1.0,0.3611602783203125,0.6811111111111111,0.6818240749544068,0.6803118908382066,0.6962962962962963,0.7150685472768155,0.6526937875014973,,,,
classical_ext,svc,4,matern15_med_x10__svc__d4,matern15_med_x10,ood_test,1.0,0.3611602783203125,0.6733333333333333,0.6756514481777998,0.6729699666295884,0.6838709677419355,0.7294513307162066,0.6715983304875212,,,,
classical_ext,gpc,4,matern15_med_x10__gpc__d4,matern15_med_x10,id_test,,24.341851711273193,0.68,0.6806992155618308,0.6792333280532235,0.6949152542372882,0.7150920075715015,0.6684523700288245,0.620732739465673,0.21515643026150308,0.04832075256193219,0.6519640856445919
classical_ext,gpc,4,matern15_med_x10__gpc__d4,matern15_med_x10,ood_test,,24.341851711273193,0.6761111111111111,0.6780655930264907,0.675926168977296,0.6836679327183939,0.732225897190195,0.6679721002177056,0.6223270711204908,0.21589711815935447,0.12322334151863704,0.6513653122028344
classical_ext,svc,4,matern25_med_x0.1__svc__d4,matern25_med_x0.1,id_test,1.0,0.40515732765197754,0.7916666666666666,0.7924029392044984,0.7911328305462202,0.8016922263352724,0.8527533125318721,0.8319240768275353,,,,
classical_ext,svc,4,matern25_med_x0.1__svc__d4,matern25_med_x0.1,ood_test,1.0,0.40515732765197754,0.7727777777777778,0.7740997187103953,0.7727743413403474,0.7736579966795795,0.849338814874347,0.8313974339700264,,,,
classical_ext,gpc,4,matern25_med_x0.1__gpc__d4,matern25_med_x0.1,id_test,,29.996315479278564,0.7961111111111111,0.7969567058782856,0.7953880858626672,0.8075511274252754,0.8600420556651055,0.8396130334368463,0.4714990856543558,0.15149404009467496,0.04729176490727958,0.5231718386001131
