case,run,group,quantum_kernel,quantum_stratum,tier,shots,projection_condition,n_replicates,median_self_disagreement_from_exact,q025_self_disagreement_from_exact,q975_self_disagreement_from_exact,median_exact_accuracy_upper,q025_exact_accuracy_upper,q975_exact_accuracy_upper,median_shot_accuracy_upper,q025_shot_accuracy_upper,q975_shot_accuracy_upper,median_accuracy_upper_change,q025_accuracy_upper_change,q975_accuracy_upper_change,median_realized_accuracy_advantage_change,q025_realized_accuracy_advantage_change,q975_realized_accuracy_advantage_change,median_realized_bacc_advantage_change,q025_realized_bacc_advantage_change,q975_realized_bacc_advantage_change,median_shot_quantum_ood_bacc,q025_shot_quantum_ood_bacc,q975_shot_quantum_ood_bacc,witness_identity_stability
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,customary_30,2048,independent_square_psd,30,0.004,0.0,0.022549999999999997,0.004,0.004,0.004,0.008,0.004,0.023099999999999992,0.004,0.0,0.019099999999999992,0.0,-0.016550000000000016,0.0,0.0,-0.016638259394404976,6.401638819542033e-05,0.9641188144164906,0.9474805550220856,0.964182830804686,0.9666666666666667
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,customary_30,2048,nystrom_psd,30,0.002,0.0,0.012,0.004,0.004,0.004,0.006,0.004,0.013099999999999995,0.002,0.0,0.009099999999999995,0.0,-0.0036500000000000026,0.0005499999999999976,0.0,-0.0036629377120542947,0.0006053549708725819,0.9641188144164906,0.9604558767044363,0.9647241693873632,1.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,customary_30,2048,pre_psd,30,0.003,0.0,0.006,0.004,0.004,0.004,0.006,0.0034500000000000004,0.01,0.002,-0.0005499999999999998,0.006,-0.0010000000000000009,-0.006000000000000005,0.0020000000000000018,-0.0009522437744062251,-0.005969528199219032,0.002032520325203291,0.9631665706420844,0.9581492862172716,0.9661513347416939,1.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,customary_30,8192,independent_square_psd,30,0.0,0.0,0.004549999999999998,0.004,0.004,0.004,0.004,0.004,0.008549999999999997,0.0,0.0,0.004549999999999998,0.0,-0.0020000000000000018,0.0,0.0,-0.001986108443761611,1.7604506753740498e-05,0.9641188144164906,0.962132705972729,0.9641364189232443,1.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,customary_30,8192,nystrom_psd,30,0.0,0.0,0.004549999999999998,0.004,0.004,0.004,0.004,0.004,0.008549999999999997,0.0,0.0,0.004549999999999998,0.0,-0.0020000000000000018,0.0,0.0,-0.0019685039370078705,1.7604506753740498e-05,0.9641188144164906,0.9621503104794827,0.9641364189232443,1.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,customary_30,8192,pre_psd,30,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.004,0.008,0.0,0.0,0.004,0.0,-0.0040000000000000036,0.0,0.0,-0.003972216887523192,1.7604506753740498e-05,0.9641188144164906,0.9601465975289675,0.9641364189232443,1.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,128,independent_square_psd,30,0.006,0.002,0.008,0.002,0.002,0.002,0.006,0.0034500000000000004,0.01,0.004,0.0014500000000000003,0.008,-0.0010000000000000009,-0.0040000000000000036,0.0025499999999999993,-0.0009202355803085149,-0.0038905959925740613,0.0026378752960757616,0.9631985788361821,0.9602282184239166,0.9667566897125663,0.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,128,nystrom_psd,30,0.004,0.002,0.008,0.002,0.002,0.002,0.006,0.004,0.01,0.004,0.002,0.008,0.0,-0.0040000000000000036,0.0020000000000000018,6.401638819542033e-05,-0.0038729914858203207,0.0020965367133986,0.964182830804686,0.9602458229306703,0.9662153511298892,0.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,128,pre_psd,30,0.004,0.002,0.008,0.002,0.002,0.002,0.006,0.002,0.01,0.004,0.0,0.008,0.0,-0.0040000000000000036,0.0025499999999999993,6.401638819542033e-05,-0.0038905959925740613,0.0026378752960757616,0.964182830804686,0.9602282184239166,0.9667566897125663,0.0
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,512,independent_square_psd,30,0.006,0.002,0.015099999999999994,0.002,0.002,0.002,0.008,0.004,0.013099999999999995,0.006,0.002,0.011099999999999995,-0.0020000000000000018,-0.008200000000000006,0.0020000000000000018,-0.0019044875488124502,-0.008216503424876738,0.0020501248319570006,0.9622143268676782,0.9559023109916138,0.9661689392484476,0.1
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,512,nystrom_psd,30,0.004,0.002,0.007099999999999994,0.002,0.002,0.002,0.006,0.0034500000000000004,0.009099999999999995,0.004,0.0014500000000000003,0.007099999999999994,0.0,-0.006000000000000005,0.0020000000000000018,6.401638819542033e-05,-0.005969528199219032,0.0020501248319570006,0.964182830804686,0.9581492862172716,0.9661689392484476,0.1
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,512,pre_psd,30,0.005,0.002,0.007099999999999994,0.002,0.002,0.002,0.006,0.004,0.009099999999999995,0.004,0.002,0.007099999999999994,0.0,-0.004200000000000003,0.0020000000000000018,6.401638819542033e-05,-0.004140259906536039,0.0020501248319570006,0.964182830804686,0.9599785545099546,0.9661689392484476,0.03333333333333333
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,2048,independent_square_psd,30,0.004,0.0,0.022549999999999997,0.002,0.002,0.002,0.006,0.002,0.021099999999999994,0.004,0.0,0.019099999999999995,0.0,-0.016550000000000016,0.0,0.0,-0.016638259394404976,6.401638819542033e-05,0.9641188144164906,0.9474805550220856,0.964182830804686,0.5666666666666667
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,2048,nystrom_psd,30,0.002,0.0,0.012,0.002,0.002,0.002,0.004,0.002,0.012549999999999997,0.002,0.0,0.010549999999999997,0.0,-0.0036500000000000026,0.0005499999999999976,0.0,-0.0036629377120542947,0.0006053549708725819,0.9641188144164906,0.9604558767044363,0.9647241693873632,0.6
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,2048,pre_psd,30,0.003,0.0,0.006,0.002,0.002,0.002,0.004,0.002,0.008,0.002,0.0,0.006,-0.0010000000000000009,-0.006000000000000005,0.0020000000000000018,-0.0009522437744062251,-0.005969528199219032,0.002032520325203291,0.9631665706420844,0.9581492862172716,0.9661513347416939,0.5
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,8192,independent_square_psd,30,0.0,0.0,0.004549999999999998,0.002,0.002,0.002,0.002,0.002,0.006549999999999998,0.0,0.0,0.004549999999999998,0.0,-0.0020000000000000018,0.0,0.0,-0.001986108443761611,1.7604506753740498e-05,0.9641188144164906,0.962132705972729,0.9641364189232443,0.9333333333333333
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,8192,nystrom_psd,30,0.0,0.0,0.004549999999999998,0.002,0.002,0.002,0.002,0.002,0.006549999999999998,0.0,0.0,0.004549999999999998,0.0,-0.0020000000000000018,0.0,0.0,-0.0019685039370078705,1.7604506753740498e-05,0.9641188144164906,0.9621503104794827,0.9641364189232443,0.9333333333333333
02_toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,zz_r2_full__as2,entangling_zz,full_115,8192,pre_psd,30,0.0,0.0,0.004,0.002,0.002,0.002,0.002,0.002,0.006,0.0,0.0,0.004,0.0,-0.0040000000000000036,0.0,0.0,-0.003972216887523192,1.7604506753740498e-05,0.9641188144164906,0.9601465975289675,0.9641364189232443,0.9666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,128,independent_square_psd,30,0.012,0.004,0.022,0.012,0.012,0.012,0.018,0.00945,0.024,0.005999999999999998,-0.0025499999999999997,0.012,0.0,-0.009100000000000007,0.006000000000000005,-0.0001441868661785639,-0.00946506672647748,0.005831157179704915,0.976113042503084,0.966792162642785,0.9820883865489675,0.6333333333333333
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,128,nystrom_psd,30,0.007,0.0014500000000000003,0.013099999999999995,0.012,0.012,0.012,0.012,0.00945,0.018,0.0,-0.0025499999999999997,0.005999999999999998,0.0,-0.0040000000000000036,0.008000000000000007,0.0,-0.004005190727182417,0.007866194588186382,0.9762572293692625,0.9722520386420801,0.9841234239574489,0.6333333333333333
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,128,pre_psd,30,0.014,0.008,0.021649999999999992,0.012,0.012,0.012,0.009000000000000001,0.0029000000000000007,0.014549999999999997,-0.003,-0.0091,0.002549999999999997,0.007000000000000006,-0.0005500000000000004,0.012550000000000009,0.006756756756756799,-0.0007543776734647732,0.012178783703680052,0.9830139861260193,0.9755028516957978,0.9884360130729426,0.06666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,512,independent_square_psd,30,0.004,0.002,0.01,0.012,0.012,0.012,0.012,0.006,0.016549999999999995,0.0,-0.006,0.004549999999999997,0.0020000000000000018,-0.004550000000000004,0.006000000000000005,0.0019305019305019266,-0.004431543280090988,0.005935692657684455,0.9781877312997644,0.9718256860891715,0.982192922026947,0.9666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,512,nystrom_psd,30,0.002,0.0,0.007099999999999994,0.012,0.012,0.012,0.012,0.00745,0.016,0.0,-0.00455,0.004,0.0020000000000000018,-0.004550000000000004,0.006000000000000005,0.0019305019305019266,-0.004391891891891883,0.005831157179704915,0.9781877312997644,0.9718653374773706,0.9820883865489675,0.9333333333333333
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,512,pre_psd,30,0.006,0.002,0.012,0.012,0.012,0.012,0.01,0.0034500000000000004,0.016,-0.002,-0.00855,0.004,0.0040000000000000036,-0.0040000000000000036,0.01200000000000001,0.0038610038610039643,-0.0038610038610038533,0.01176684983738934,0.9801182332302665,0.9723962255082587,0.9880240792066518,0.6
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,2048,independent_square_psd,30,0.0,0.0,0.006,0.012,0.012,0.012,0.012,0.01145,0.016,0.0,-0.0005499999999999998,0.004,0.0,-0.002550000000000002,0.0020000000000000018,0.0,-0.0024613899613899564,0.001970153318701062,0.9762572293692625,0.9737958394078725,0.9782273826879636,1.0
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,2048,nystrom_psd,30,0.0,0.0,0.004,0.012,0.012,0.012,0.012,0.01,0.014549999999999997,0.0,-0.002,0.002549999999999997,0.0,-0.002550000000000002,0.0020000000000000018,0.0,-0.0024613899613899564,0.0019305019305019266,0.9762572293692625,0.9737958394078725,0.9781877312997644,1.0
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,2048,pre_psd,30,0.002,0.0,0.006,0.012,0.012,0.012,0.012,0.008,0.015099999999999994,0.0,-0.004,0.003099999999999994,0.0,-0.0020000000000000018,0.0040000000000000036,0.0,-0.0018259664525223872,0.004005190727182528,0.9762572293692625,0.9744312629167401,0.980262420096445,0.9333333333333333
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,8192,independent_square_psd,30,0.0,0.0,0.010549999999999997,0.012,0.012,0.012,0.012,0.008,0.015099999999999994,0.0,-0.004,0.003099999999999994,0.0,-0.0031000000000000025,0.0040000000000000036,0.0,-0.003096813470257445,0.004005190727182528,0.9762572293692625,0.973160415899005,0.980262420096445,1.0
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,8192,nystrom_psd,30,0.0,0.0,0.012549999999999997,0.012,0.012,0.012,0.012,0.01,0.01564999999999999,0.0,-0.002,0.003649999999999992,0.0,-0.0036500000000000026,0.0020000000000000018,0.0,-0.0034835146349669107,0.0020746887966806016,0.9762572293692625,0.9727737147342956,0.9783319181659431,0.9666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,customary_30,8192,pre_psd,30,0.0,0.0,0.002,0.012,0.012,0.012,0.012,0.01,0.014,0.0,-0.002,0.002,0.0,-0.0020000000000000018,0.0020000000000000018,0.0,-0.0019305019305019266,0.0019305019305019266,0.9762572293692625,0.9743267274387606,0.9781877312997644,1.0
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,128,independent_square_psd,30,0.012,0.004,0.022,0.002,0.002,0.002,0.012,0.00545,0.02,0.01,0.0034500000000000004,0.018000000000000002,0.0,-0.009100000000000007,0.006000000000000005,-0.0001441868661785639,-0.00946506672647748,0.005831157179704915,0.976113042503084,0.966792162642785,0.9820883865489675,0.36666666666666664
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,128,nystrom_psd,30,0.007,0.0014500000000000003,0.013099999999999995,0.002,0.002,0.002,0.006,0.0034500000000000004,0.010549999999999997,0.004,0.0014500000000000003,0.008549999999999997,0.0,-0.0040000000000000036,0.008000000000000007,0.0,-0.004005190727182417,0.007866194588186382,0.9762572293692625,0.9722520386420801,0.9841234239574489,0.5666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,128,pre_psd,30,0.014,0.008,0.021649999999999992,0.002,0.002,0.002,0.008,0.0029000000000000007,0.012,0.006,0.0009000000000000004,0.01,0.007000000000000006,-0.0005500000000000004,0.012550000000000009,0.006756756756756799,-0.0007543776734647732,0.012178783703680052,0.9830139861260193,0.9755028516957978,0.9884360130729426,0.0
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,512,independent_square_psd,30,0.004,0.002,0.01,0.002,0.002,0.002,0.004,0.002,0.008,0.002,0.0,0.006,0.0020000000000000018,-0.004550000000000004,0.006000000000000005,0.0019305019305019266,-0.004431543280090988,0.005935692657684455,0.9781877312997644,0.9718256860891715,0.982192922026947,0.5666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,512,nystrom_psd,30,0.002,0.0,0.007099999999999994,0.002,0.002,0.002,0.004,0.0,0.008,0.002,-0.002,0.006,0.0020000000000000018,-0.004550000000000004,0.006000000000000005,0.0019305019305019266,-0.004391891891891883,0.005831157179704915,0.9781877312997644,0.9718653374773706,0.9820883865489675,0.6333333333333333
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,512,pre_psd,30,0.006,0.002,0.012,0.002,0.002,0.002,0.005,0.0014500000000000003,0.008,0.003,-0.0005499999999999998,0.006,0.0040000000000000036,-0.0040000000000000036,0.01200000000000001,0.0038610038610039643,-0.0038610038610038533,0.01176684983738934,0.9801182332302665,0.9723962255082587,0.9880240792066518,0.23333333333333334
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,2048,independent_square_psd,30,0.0,0.0,0.006,0.002,0.002,0.002,0.002,0.0,0.006,0.0,-0.002,0.004,0.0,-0.002550000000000002,0.0020000000000000018,0.0,-0.0024613899613899564,0.001970153318701062,0.9762572293692625,0.9737958394078725,0.9782273826879636,0.9666666666666667
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,2048,nystrom_psd,30,0.0,0.0,0.004,0.002,0.002,0.002,0.002,0.0,0.004549999999999998,0.0,-0.002,0.002549999999999997,0.0,-0.002550000000000002,0.0020000000000000018,0.0,-0.0024613899613899564,0.0019305019305019266,0.9762572293692625,0.9737958394078725,0.9781877312997644,0.9333333333333333
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,2048,pre_psd,30,0.002,0.0,0.006,0.002,0.002,0.002,0.002,0.002,0.006549999999999998,0.0,0.0,0.004549999999999998,0.0,-0.0020000000000000018,0.0040000000000000036,0.0,-0.0018259664525223872,0.004005190727182528,0.9762572293692625,0.9744312629167401,0.980262420096445,0.8
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,8192,independent_square_psd,30,0.0,0.0,0.010549999999999997,0.002,0.002,0.002,0.002,0.0,0.008,0.0,-0.002,0.006,0.0,-0.0031000000000000025,0.0040000000000000036,0.0,-0.003096813470257445,0.004005190727182528,0.9762572293692625,0.973160415899005,0.980262420096445,0.8
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,8192,nystrom_psd,30,0.0,0.0,0.012549999999999997,0.002,0.002,0.002,0.002,0.0,0.010549999999999997,0.0,-0.002,0.008549999999999997,0.0,-0.0036500000000000026,0.0020000000000000018,0.0,-0.0034835146349669107,0.0020746887966806016,0.9762572293692625,0.9727737147342956,0.9783319181659431,0.9
03_toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,pauli_xz_r1_full__as2,product_map,full_115,8192,pre_psd,30,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.0,0.002549999999999997,0.0,-0.002,0.0005499999999999972,0.0,-0.0020000000000000018,0.0020000000000000018,0.0,-0.0019305019305019266,0.0019305019305019266,0.9762572293692625,0.9743267274387606,0.9781877312997644,0.8333333333333334
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,128,independent_square_psd,30,0.052,0.046,0.0962999999999998,0.01,0.01,0.01,0.028,0.018,0.08084999999999981,0.018000000000000002,0.007999999999999998,0.0708499999999998,0.0030000000000000027,-0.041299999999999996,0.008550000000000006,0.0030241935483870663,-0.04152825780849975,0.008569348438300073,0.9034658218125959,0.8589133704557091,0.909010976702509,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,128,nystrom_psd,30,0.054,0.048,0.08304999999999992,0.01,0.01,0.01,0.026,0.01945,0.0517999999999999,0.016,0.00945,0.0417999999999999,-0.0020000000000000018,-0.020800000000000016,0.0071,-0.001952124935995947,-0.020858134920634923,0.007098854326676901,0.898489503328213,0.879583493343574,0.9075404825908858,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,128,pre_psd,30,0.064,0.052,0.10055,0.01,0.01,0.01,0.03,0.0209,0.03654999999999999,0.019999999999999997,0.010899999999999998,0.026549999999999994,-0.009000000000000008,-0.04455000000000004,0.004550000000000001,-0.008864567332309226,-0.04390841013824892,0.004569092421914977,0.8915770609318997,0.8565332181259601,0.9050107206861239,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,512,independent_square_psd,30,0.048,0.04345,0.15554999999999994,0.01,0.01,0.01,0.023,0.018,0.15024999999999994,0.013,0.007999999999999998,0.14024999999999993,0.0040000000000000036,-0.09184999999999997,0.012550000000000009,0.004064260112647211,-0.09250032002048132,0.012569604454685088,0.9045058883768562,0.8079413082437276,0.9130112327188941,0.03333333333333333
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,512,nystrom_psd,30,0.052,0.04545,0.08494999999999997,0.01,0.01,0.01,0.026,0.016,0.074,0.016,0.006,0.064,0.0,-0.02350000000000002,0.008000000000000007,6.40040962621713e-05,-0.023651113671275044,0.00803251408090122,0.9005056323604711,0.8767905145929339,0.9084741423451101,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,512,pre_psd,30,0.054,0.05,0.08404999999999997,0.01,0.01,0.01,0.026,0.018,0.041349999999999956,0.016,0.007999999999999998,0.03134999999999995,-0.0020000000000000018,-0.02515000000000002,0.0071,-0.0018881208397337201,-0.025103206605222826,0.007116455453148998,0.8985535074244753,0.8753384216589861,0.9075580837173579,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,independent_square_psd,30,0.048,0.0418,0.07329999999999999,0.01,0.01,0.01,0.024,0.01745,0.06474999999999999,0.014,0.007449999999999999,0.05474999999999998,0.0040000000000000036,-0.02420000000000002,0.008000000000000007,0.004064260112647267,-0.024453565028161806,0.008064516129032251,0.9045058883768562,0.8759880632360472,0.9085061443932412,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,nystrom_psd,30,0.048,0.028,0.054549999999999994,0.01,0.01,0.01,0.024,0.01545,0.031099999999999996,0.014,0.00545,0.021099999999999994,0.0040000000000000036,-0.01200000000000001,0.00965,0.004064260112647267,-0.012050371223758332,0.009675019201228869,0.9045058883768562,0.8883912570404506,0.9101166474654377,0.03333333333333333
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,pre_psd,30,0.05,0.040350000000000004,0.056549999999999996,0.01,0.01,0.01,0.026,0.0169,0.047099999999999996,0.016,0.006899999999999999,0.037099999999999994,0.0020000000000000018,-0.01110000000000001,0.008550000000000006,0.0020801331285202895,-0.011166314644137226,0.008578149001536136,0.9025217613927292,0.8892753136200717,0.909019777265745,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,8192,independent_square_psd,30,0.048,0.0249,0.05,0.01,0.01,0.01,0.024,0.01745,0.026,0.014,0.007449999999999999,0.016,0.006000000000000005,0.0,0.009100000000000002,0.0060003840245775875,-2.6401689708160915e-05,0.009111783154121856,0.9064420122887865,0.9004152265745008,0.9095534114183308,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,8192,nystrom_psd,30,0.048,0.0229,0.052,0.01,0.01,0.01,0.022,0.01235,0.028,0.011999999999999999,0.0023500000000000005,0.018000000000000002,0.0040000000000000036,0.0014500000000000014,0.012550000000000009,0.004080261136712782,0.0013512864823348905,0.012528801843317994,0.9045218894009217,0.9017929147465438,0.9129704301075269,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,8192,pre_psd,30,0.048,0.024,0.05254999999999999,0.01,0.01,0.01,0.024,0.0109,0.026549999999999997,0.014,0.0009000000000000004,0.01655,0.0040000000000000036,-0.0005500000000000004,0.012550000000000009,0.004064260112647267,-0.0004904313876088111,0.012459197388632843,0.9045058883768562,0.8999511968766001,0.9129008256528418,0.0
