task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
acsincome,q2000,7,classical_ext,linear,4,linear__d4,svc,train_cv,0.1,0.6946141558245701,validation,0.0583817958831787,analytic_cpu,0.656,0.7027582982702197,0.6487157702110973,0.5981308411214953,0.7335390369331464,0.5000167544855596,,,,
acsincome,q2000,7,classical_ext,linear,4,linear__d4,svc,train_cv,0.1,0.6946141558245701,id_test,0.0583817958831787,analytic_cpu,0.682,0.7038335670874241,0.6673292185375039,0.5974683544303797,0.7741935483870968,0.5858459124103527,,,,
acsincome,q2000,7,classical_ext,linear,4,linear__d4,svc,train_cv,0.1,0.6946141558245701,ood_test,0.0583817958831787,analytic_cpu,0.694,0.7073101002274695,0.692894419911682,0.674468085106383,0.771618928448608,0.677856319260205,,,,
acsincome,q2000,7,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,3.4922404289245605,analytic_cpu,0.692,0.5991584852734924,0.603713768115942,0.4166666666666667,0.73466105656849,0.5030696750486559,0.5412403111713269,0.1847537351739622,0.0727925765814225,0.5552792534304849
acsincome,q2000,7,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,3.4922404289245605,analytic_cpu,0.74,0.6623655913978495,0.6717436974789917,0.5220588235294118,0.7745862552594671,0.588065392222215,0.5130635511621913,0.1722012738092209,0.0448883900218182,0.5335282334524944
acsincome,q2000,7,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,3.4922404289245605,analytic_cpu,0.689,0.6476065978595489,0.6475325579049607,0.5266362252663622,0.7723523001769207,0.6798736517274444,0.5789917891322102,0.1986926616808806,0.0825717998836738,0.5509095437943771
acsincome,q2000,7,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.052603006362915,analytic_cpu,0.654,0.6728845254791959,0.6386664494488097,0.5642317380352645,0.7329219261337074,0.5019723993242551,,,,
acsincome,q2000,7,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.052603006362915,analytic_cpu,0.706,0.7087891538101917,0.6843312331697009,0.6016260162601627,0.775203366058906,0.5872995576606627,,,,
acsincome,q2000,7,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.052603006362915,analytic_cpu,0.7,0.7058184967122573,0.696969696969697,0.6666666666666666,0.7731851121395809,0.6800203486107637,,,,
acsincome,q2000,7,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,100.0,0.703723443188355,validation,0.1582825183868408,analytic_cpu,0.644,0.6958391771856007,0.6380701411933112,0.591743119266055,0.7697615708274895,0.5516546865198824,,,,
acsincome,q2000,7,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,100.0,0.703723443188355,id_test,0.1582825183868408,analytic_cpu,0.686,0.7173913043478262,0.6742400663969292,0.6123456790123457,0.7738569424964937,0.5199660733436733,,,,
acsincome,q2000,7,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,100.0,0.703723443188355,ood_test,0.1582825183868408,analytic_cpu,0.683,0.7018885357839827,0.6827331786032054,0.6735324407826982,0.770562375958666,0.6411420177522515,,,,
acsincome,q2000,7,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,validation,3.9025044441223145,analytic_cpu,0.696,0.60205703599813,0.6069426343118393,0.4198473282442748,0.7556241234221599,0.5489825929915582,0.5218888485221843,0.1785115197363252,0.0599351836637307,0.5485217262768152
acsincome,q2000,7,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,id_test,3.9025044441223145,analytic_cpu,0.756,0.6704067321178121,0.682952182952183,0.5307692307692308,0.793006077606358,0.611766116060015,0.4990730759005108,0.1670307844756065,0.0364422381866139,0.5251840044424716
acsincome,q2000,7,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,ood_test,3.9025044441223145,analytic_cpu,0.703,0.6590256514371186,0.6590592100505213,0.5366614664586583,0.7858098785586137,0.702800870545257,0.563118809491656,0.1919613748175233,0.0755079494024164,0.541248539933451
