dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.5174330397942866,0.25169683987341523
4,rbf_gscale,classical_ext_plain,plain,7.678730252326328,0.29725183696254887
4,poly2,classical_ext_plain,plain,5.476709933088233,0.27917531152823627
4,poly3,classical_ext_plain,plain,6.688203848200156,0.29709317703682275
4,laplacian_med,classical_ext_plain,plain,10.627412714603048,0.27713627716833594
4,matern15_med,classical_ext_plain,plain,4.693161197841291,0.2783706750630831
4,matern25_med,classical_ext_plain,plain,4.040546842008363,0.27137883889157416
6,linear,classical_ext_plain,plain,4.864180292510557,0.23455719347688805
6,rbf_gscale,classical_ext_plain,plain,10.790570108079418,0.2553708536683818
6,poly2,classical_ext_plain,plain,6.916527965282853,0.24792068821641772
6,poly3,classical_ext_plain,plain,9.222214951394387,0.26062603879365515
6,laplacian_med,classical_ext_plain,plain,14.641785729200521,0.2633280346955541
6,matern15_med,classical_ext_plain,plain,6.559587407676437,0.2476006084414339
6,matern25_med,classical_ext_plain,plain,5.416159475204007,0.2425716834182742
8,linear,classical_ext_plain,plain,6.353133646483893,0.2184150742945127
8,rbf_gscale,classical_ext_plain,plain,14.922261242335088,0.22885756111299507
8,poly2,classical_ext_plain,plain,8.528521523839256,0.2235069618531988
8,poly3,classical_ext_plain,plain,12.340299596541778,0.23325348948512692
8,laplacian_med,classical_ext_plain,plain,18.93129972464275,0.2462201475018889
8,matern15_med,classical_ext_plain,plain,8.357767439779144,0.22433850640597458
8,matern25_med,classical_ext_plain,plain,6.659226141688169,0.21892112921962853
10,linear,classical_ext_plain,plain,7.9689853423763575,0.21779374403225857
10,rbf_gscale,classical_ext_plain,plain,21.000905341020232,0.21575622887576104
10,poly2,classical_ext_plain,plain,10.481155862490288,0.21391662843209594
10,poly3,classical_ext_plain,plain,16.333308005311217,0.2217742936745567
10,laplacian_med,classical_ext_plain,plain,23.09211820719217,0.23702999334210836
10,matern15_med,classical_ext_plain,plain,10.208726760891865,0.2140306983369999
10,matern25_med,classical_ext_plain,plain,7.919748961599226,0.20789303862385045
12,linear,classical_ext_plain,plain,9.73050671883277,0.20455314519790116
12,rbf_gscale,classical_ext_plain,plain,25.1572583187356,0.20203895360557927
12,poly2,classical_ext_plain,plain,12.171847149187409,0.20141501174162887
12,poly3,classical_ext_plain,plain,19.675373317626708,0.2105856629381086
12,laplacian_med,classical_ext_plain,plain,27.684693479870766,0.23572701141694544
12,matern15_med,classical_ext_plain,plain,11.961924849140004,0.19922465789684418
12,matern25_med,classical_ext_plain,plain,9.166274872021466,0.1929737468104609
