dim,kernel,family,representation,spec_train_eff_rank,kta_train,setting,qs,seed
12,linear,classical_ext_plain,plain,7.354904518280828,0.1011247139403142,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
12,rbf_gscale,classical_ext_plain,plain,14.499768357945335,0.0926127282254516,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
12,poly2,classical_ext_plain,plain,8.654290314046627,0.0969980779222445,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
12,poly3,classical_ext_plain,plain,13.352346319092138,0.0964320250890016,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
12,laplacian_med,classical_ext_plain,plain,25.87189794103937,0.091367105240279,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
12,matern15_med,classical_ext_plain,plain,10.943115022219542,0.0932873046728934,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
12,matern25_med,classical_ext_plain,plain,8.864103415358436,0.0930046930515699,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123
4,linear,classical_ext_plain,plain,3.102608032421749,0.0972770933172223,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,rbf_gscale,classical_ext_plain,plain,8.66044762265845,0.1005374347674455,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,poly2,classical_ext_plain,plain,5.2763240676746666,0.1007660976104195,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,poly3,classical_ext_plain,plain,7.386537549073103,0.0981599040280808,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,laplacian_med,classical_ext_plain,plain,13.959185123437017,0.0991616715877134,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,matern15_med,classical_ext_plain,plain,6.29017446195088,0.1012183243666067,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,matern25_med,classical_ext_plain,plain,5.248462914239783,0.1012353426638442,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,linear,classical_ext_plain,plain,4.59217517731516,0.0884265289351092,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,rbf_gscale,classical_ext_plain,plain,12.017245392027268,0.086265420491246,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,poly2,classical_ext_plain,plain,7.455386958312867,0.0881796498363451,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,poly3,classical_ext_plain,plain,10.448515252140814,0.0860935465357049,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,laplacian_med,classical_ext_plain,plain,13.707777201163816,0.0858375809268342,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,matern15_med,classical_ext_plain,plain,7.074882506223904,0.0876665954392703,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
6,matern25_med,classical_ext_plain,plain,6.00012550350185,0.0877991366056316,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,linear,classical_ext_plain,plain,5.621889240288668,0.0941720114167125,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,rbf_gscale,classical_ext_plain,plain,13.246028943612652,0.0912390293482109,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,poly2,classical_ext_plain,plain,8.083994846627032,0.0947520083487177,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,poly3,classical_ext_plain,plain,11.849586498243134,0.0926099178920037,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,laplacian_med,classical_ext_plain,plain,17.983069316520563,0.0888281654351054,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,matern15_med,classical_ext_plain,plain,8.440992444128819,0.0935302603653826,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
8,matern25_med,classical_ext_plain,plain,7.020407523601378,0.0944163735534068,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,linear,classical_ext_plain,plain,6.510542468965364,0.1011681050864305,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,rbf_gscale,classical_ext_plain,plain,13.848822155953815,0.0936858579889776,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,poly2,classical_ext_plain,plain,8.417893051906109,0.0977788697086364,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,poly3,classical_ext_plain,plain,12.564683571181568,0.0966673829305032,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,laplacian_med,classical_ext_plain,plain,21.40898645050481,0.0931989473662708,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,matern15_med,classical_ext_plain,plain,9.323537014829254,0.0948428154395476,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
10,matern25_med,classical_ext_plain,plain,7.662764979673534,0.0946835735449616,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,linear,classical_ext_plain,plain,7.354902843979864,0.1011247382606253,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,rbf_gscale,classical_ext_plain,plain,14.499759887584569,0.0926127753042662,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,poly2,classical_ext_plain,plain,8.654287404163181,0.0969980997229494,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,poly3,classical_ext_plain,plain,13.35233944352147,0.0964320628025683,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,laplacian_med,classical_ext_plain,plain,25.718895716768746,0.0913744295668434,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,matern15_med,classical_ext_plain,plain,10.916241953365036,0.0932884378437493,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
12,matern25_med,classical_ext_plain,plain,8.841420857240262,0.093001854206097,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42
4,linear,classical_ext_plain,plain,3.1026080570256096,0.0972770834149518,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,rbf_gscale,classical_ext_plain,plain,8.660445058069689,0.1005374327000506,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,poly2,classical_ext_plain,plain,5.276323015041163,0.1007660905477696,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,poly3,classical_ext_plain,plain,7.386535720375901,0.0981598984245775,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,laplacian_med,classical_ext_plain,plain,13.90134352654977,0.099175224536877,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,matern15_med,classical_ext_plain,plain,6.257930364520837,0.1012180210345519,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,matern25_med,classical_ext_plain,plain,5.220609116835942,0.1012232771934431,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,linear,classical_ext_plain,plain,4.592174828346958,0.0884265333768119,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,rbf_gscale,classical_ext_plain,plain,12.017245454006106,0.0862654210116157,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,poly2,classical_ext_plain,plain,7.455387157456078,0.0881796502657702,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,poly3,classical_ext_plain,plain,10.448515430393927,0.0860935464877866,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,laplacian_med,classical_ext_plain,plain,13.673391632128013,0.0858445730919658,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,matern15_med,classical_ext_plain,plain,7.02784471725332,0.0876707635551541,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
6,matern25_med,classical_ext_plain,plain,5.957155107176305,0.0877896466213736,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,linear,classical_ext_plain,plain,5.621889042630155,0.0941720468861873,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,rbf_gscale,classical_ext_plain,plain,13.246026872281544,0.0912390528668057,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,poly2,classical_ext_plain,plain,8.083994179642728,0.0947520464608316,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,poly3,classical_ext_plain,plain,11.8495850672569,0.0926099448146911,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,laplacian_med,classical_ext_plain,plain,17.96334913799271,0.0888322317803905,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,matern15_med,classical_ext_plain,plain,8.334616541636874,0.0935712192315473,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
8,matern25_med,classical_ext_plain,plain,6.926732562561252,0.0944378164275144,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,linear,classical_ext_plain,plain,6.51054260725832,0.1011681074841338,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,rbf_gscale,classical_ext_plain,plain,13.848822649722692,0.0936858552785031,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,poly2,classical_ext_plain,plain,8.41789310574113,0.0977788709353579,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,poly3,classical_ext_plain,plain,12.56468371489658,0.0966673825765187,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,laplacian_med,classical_ext_plain,plain,21.353655454890774,0.0932027160565133,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,matern15_med,classical_ext_plain,plain,9.25462137803034,0.0948474797760158,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
10,matern25_med,classical_ext_plain,plain,7.603390827751321,0.0946756597094226,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,linear,classical_ext_plain,plain,7.354905210295776,0.1011246995484725,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,rbf_gscale,classical_ext_plain,plain,14.499769122370774,0.0926127365071077,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,poly2,classical_ext_plain,plain,8.654291195165865,0.0969980657172282,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,poly3,classical_ext_plain,plain,13.3523466005892,0.0964320223937983,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,laplacian_med,classical_ext_plain,plain,25.70557148860661,0.0913750480541654,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,matern15_med,classical_ext_plain,plain,10.838690469310286,0.0932914039269721,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
12,matern25_med,classical_ext_plain,plain,8.775993485200264,0.092993286467367,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999
4,linear,classical_ext_plain,plain,2.9930446833036486,0.122632967856853,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,rbf_gscale,classical_ext_plain,plain,7.109750762024387,0.1331174730608687,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,poly2,classical_ext_plain,plain,4.489894101378285,0.1283154407333506,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,poly3,classical_ext_plain,plain,6.259938258883318,0.1271377634245233,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,laplacian_med,classical_ext_plain,plain,17.391327263278914,0.1312319715296535,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,matern15_med,classical_ext_plain,plain,6.921401831357092,0.1316491047934532,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,matern25_med,classical_ext_plain,plain,5.671952046937653,0.1318733211664624,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,linear,classical_ext_plain,plain,4.316065164495301,0.1072617489906932,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,rbf_gscale,classical_ext_plain,plain,11.343991021146715,0.1116645915077246,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,poly2,classical_ext_plain,plain,6.788228500982995,0.1071122500156809,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,poly3,classical_ext_plain,plain,9.949717995005832,0.1067785619186592,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,laplacian_med,classical_ext_plain,plain,16.971356445489157,0.1121851607002002,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,matern15_med,classical_ext_plain,plain,7.578213343669917,0.1099881309000241,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
6,matern25_med,classical_ext_plain,plain,6.224856070367649,0.1096673636237414,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,linear,classical_ext_plain,plain,5.674250505282041,0.1107875449707263,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,rbf_gscale,classical_ext_plain,plain,13.50444154052161,0.1066144260713885,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,poly2,classical_ext_plain,plain,8.112373216809853,0.1087991739508073,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,poly3,classical_ext_plain,plain,12.054186221753396,0.1079549330121945,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,laplacian_med,classical_ext_plain,plain,18.010915406597857,0.1074282380799679,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,matern15_med,classical_ext_plain,plain,8.622583334945492,0.107588184827891,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
8,matern25_med,classical_ext_plain,plain,7.126272614622621,0.1078223169291809,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,linear,classical_ext_plain,plain,6.6182077732068745,0.1144170785908474,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,rbf_gscale,classical_ext_plain,plain,14.263787635366697,0.1075046790902482,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,poly2,classical_ext_plain,plain,8.561392241150775,0.1101794165797939,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,poly3,classical_ext_plain,plain,13.118244495149623,0.1105002800851275,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,laplacian_med,classical_ext_plain,plain,22.269949370930785,0.1096661421745001,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,matern15_med,classical_ext_plain,plain,10.030098068373846,0.1078718494950467,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
10,matern25_med,classical_ext_plain,plain,8.207731173113208,0.1075419535766899,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,linear,classical_ext_plain,plain,7.494881174203875,0.1155962483555636,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,rbf_gscale,classical_ext_plain,plain,14.893897564818678,0.1033817797974554,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,poly2,classical_ext_plain,plain,8.910973232224588,0.1070294561643352,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,poly3,classical_ext_plain,plain,13.886597280400863,0.1081696706589253,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,laplacian_med,classical_ext_plain,plain,25.55137111024187,0.1070858839096124,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,matern15_med,classical_ext_plain,plain,11.026181228555467,0.1039595675845244,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
12,matern25_med,classical_ext_plain,plain,8.957494870005194,0.1026773264813502,m1_hist_byteent__ms42__q1000_id500_ood500,123,123
4,linear,classical_ext_plain,plain,2.9930443950890617,0.1226329819022681,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,rbf_gscale,classical_ext_plain,plain,7.109748251833157,0.1331174720451307,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,poly2,classical_ext_plain,plain,4.489892770194192,0.1283154468159411,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,poly3,classical_ext_plain,plain,6.259936155398702,0.1271377714527842,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,laplacian_med,classical_ext_plain,plain,17.391335001545706,0.1312319233766081,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,matern15_med,classical_ext_plain,plain,6.921402519848488,0.1316491053202071,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,matern25_med,classical_ext_plain,plain,5.671952404388832,0.1318733220185002,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,linear,classical_ext_plain,plain,4.3160648534181485,0.1072617594498042,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,rbf_gscale,classical_ext_plain,plain,11.343991735225522,0.1116646000386159,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,poly2,classical_ext_plain,plain,6.788228298703892,0.1071122673470902,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,poly3,classical_ext_plain,plain,9.94971815583455,0.1067785714688987,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,laplacian_med,classical_ext_plain,plain,16.971313941047008,0.1121852713228845,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,matern15_med,classical_ext_plain,plain,7.578201063479253,0.1099881440151108,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
6,matern25_med,classical_ext_plain,plain,6.224845532807207,0.1096673744313206,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,linear,classical_ext_plain,plain,5.674250406275199,0.1107875209054428,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,rbf_gscale,classical_ext_plain,plain,13.504436247860006,0.1066144264838058,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,poly2,classical_ext_plain,plain,8.112372352542764,0.1087991518785489,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,poly3,classical_ext_plain,plain,12.054184893225276,0.1079549257747579,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,laplacian_med,classical_ext_plain,plain,18.010936439547393,0.1074282160837668,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,matern15_med,classical_ext_plain,plain,8.62258278640969,0.1075881785791181,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
8,matern25_med,classical_ext_plain,plain,7.126271929243318,0.1078223083052175,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,linear,classical_ext_plain,plain,6.618203939285153,0.1144164087061361,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,rbf_gscale,classical_ext_plain,plain,14.263773786867674,0.1075041690505754,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,poly2,classical_ext_plain,plain,8.561384291999277,0.1101787669457813,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,poly3,classical_ext_plain,plain,13.118226090957146,0.1104996650507552,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,laplacian_med,classical_ext_plain,plain,22.26999731258955,0.1096655083547654,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,matern15_med,classical_ext_plain,plain,10.029991406686673,0.1078713007976165,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
10,matern25_med,classical_ext_plain,plain,8.20764307439381,0.1075413928520255,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,linear,classical_ext_plain,plain,7.494917528560637,0.1155951958606505,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,rbf_gscale,classical_ext_plain,plain,14.89412376224839,0.1033817049447637,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,poly2,classical_ext_plain,plain,8.911030479884081,0.107028900713087,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,poly3,classical_ext_plain,plain,13.886681035541717,0.1081693216524467,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,laplacian_med,classical_ext_plain,plain,25.551207717021025,0.1070864085545573,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,matern15_med,classical_ext_plain,plain,11.026259901753606,0.1039593331703084,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
12,matern25_med,classical_ext_plain,plain,8.957581083128142,0.1026770554116415,m1_hist_byteent__ms42__q1000_id500_ood500,123,42
4,linear,classical_ext_plain,plain,2.993044750035737,0.1226329363272737,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,rbf_gscale,classical_ext_plain,plain,7.109749974009874,0.1331174540915544,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,poly2,classical_ext_plain,plain,4.489893432843287,0.1283154261838517,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,poly3,classical_ext_plain,plain,6.259937016634782,0.1271377474204021,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,laplacian_med,classical_ext_plain,plain,17.391272039615327,0.1312320200830516,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,matern15_med,classical_ext_plain,plain,6.921398740026699,0.1316490895115788,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,matern25_med,classical_ext_plain,plain,5.671949549228429,0.1318733060546603,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,linear,classical_ext_plain,plain,4.3160655804489965,0.1072616722108667,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,rbf_gscale,classical_ext_plain,plain,11.343992257215971,0.1116645314968324,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,poly2,classical_ext_plain,plain,6.788229081978227,0.107112181420035,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,poly3,classical_ext_plain,plain,9.949718954401572,0.1067785030398963,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,laplacian_med,classical_ext_plain,plain,16.971326204113694,0.1121853091017434,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,matern15_med,classical_ext_plain,plain,7.578202442383738,0.1099880623235525,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
6,matern25_med,classical_ext_plain,plain,6.224846716855552,0.1096672866176864,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,linear,classical_ext_plain,plain,5.674250086650196,0.1107875125964098,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,rbf_gscale,classical_ext_plain,plain,13.504439495491471,0.1066144142964074,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,poly2,classical_ext_plain,plain,8.112373485481562,0.1087991507848175,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,poly3,classical_ext_plain,plain,12.054186121429805,0.1079549188805456,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,laplacian_med,classical_ext_plain,plain,18.01092586040047,0.1074282482434804,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,matern15_med,classical_ext_plain,plain,8.62257607985705,0.1075881739942642,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
8,matern25_med,classical_ext_plain,plain,7.1262664036267305,0.1078223044356558,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,linear,classical_ext_plain,plain,6.618209836556951,0.1144163920083842,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,rbf_gscale,classical_ext_plain,plain,14.2637833385675,0.1075041111613741,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,poly2,classical_ext_plain,plain,8.561389055052825,0.1101786978526582,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,poly3,classical_ext_plain,plain,13.118232679439677,0.1104996025399374,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,laplacian_med,classical_ext_plain,plain,22.26997472492439,0.1096653567248669,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,matern15_med,classical_ext_plain,plain,10.03012472426754,0.107871213853341,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
10,matern25_med,classical_ext_plain,plain,8.207757057543018,0.107541320103846,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,linear,classical_ext_plain,plain,7.495058492720387,0.115594938590324,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,rbf_gscale,classical_ext_plain,plain,14.894788581504727,0.1033806928501618,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,poly2,classical_ext_plain,plain,8.911254636118398,0.1070289278452598,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,poly3,classical_ext_plain,plain,13.887145505727638,0.1081687978979115,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,laplacian_med,classical_ext_plain,plain,25.55138750402441,0.1070858957348077,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,matern15_med,classical_ext_plain,plain,11.026709008377132,0.1039586600373338,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
12,matern25_med,classical_ext_plain,plain,8.957903349454586,0.1026765512100497,m1_hist_byteent__ms42__q1000_id500_ood500,123,999
4,linear,classical_ext_plain,plain,3.2098464558372,0.0917808024639923,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
4,rbf_gscale,classical_ext_plain,plain,6.350337516014188,0.0972843700949953,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
4,poly2,classical_ext_plain,plain,4.185681694255881,0.0929292936552593,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
4,poly3,classical_ext_plain,plain,5.787393341079956,0.094361606448622,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
4,laplacian_med,classical_ext_plain,plain,20.001727392066464,0.0944508321751004,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
4,matern15_med,classical_ext_plain,plain,8.26919725748198,0.0980606911683987,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
4,matern25_med,classical_ext_plain,plain,6.677228195520957,0.0974524894990556,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,linear,classical_ext_plain,plain,4.811864640675096,0.0706510353647458,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,rbf_gscale,classical_ext_plain,plain,10.778578259524927,0.0767964912203246,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,poly2,classical_ext_plain,plain,6.458579168742527,0.0701872825514527,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,poly3,classical_ext_plain,plain,9.797447108206422,0.0723668260246773,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,laplacian_med,classical_ext_plain,plain,20.81103314010729,0.0776568368540611,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,matern15_med,classical_ext_plain,plain,9.120719253019416,0.0760149233425033,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
6,matern25_med,classical_ext_plain,plain,7.39711490893062,0.0752267864324943,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,linear,classical_ext_plain,plain,6.009306882800267,0.0693925585410784,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,rbf_gscale,classical_ext_plain,plain,12.556772688954258,0.0723515477260527,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,poly2,classical_ext_plain,plain,7.632814274641376,0.0691720597517368,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,poly3,classical_ext_plain,plain,11.58925379104114,0.0719917863883636,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,laplacian_med,classical_ext_plain,plain,21.433113571983192,0.0742487002740464,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,matern15_med,classical_ext_plain,plain,9.640911169623,0.0722533411819021,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
8,matern25_med,classical_ext_plain,plain,7.909133528483083,0.0711478944795698,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,linear,classical_ext_plain,plain,7.002766692901026,0.0744977804345112,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,rbf_gscale,classical_ext_plain,plain,12.98903456544979,0.0718525646811017,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,poly2,classical_ext_plain,plain,8.000074986525222,0.072401522606446,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,poly3,classical_ext_plain,plain,12.318526037714587,0.0741271291348541,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,laplacian_med,classical_ext_plain,plain,22.75960636804507,0.0759815932427249,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,matern15_med,classical_ext_plain,plain,10.273927984767584,0.0735056742752965,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
10,matern25_med,classical_ext_plain,plain,8.356025959106836,0.0723721498622124,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
12,linear,classical_ext_plain,plain,8.054646909202223,0.0798432920116085,m1_hist_byteent__ms42__q1000_id500_ood500,7,123
