family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,0.1,0.8695964122812573,0.007998943328857422,0.868,0.8727564102564103,0.8670619893971865,0.8782287822878229,0.9367307692307693,0.8842664902510796,,,,,128,-1.6788197696790914,26.025205295106215,17.474650688648186,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,0.1,0.8695964122812573,0.007998943328857422,0.832,0.8384615384615385,0.8292016396642592,0.851063829787234,0.9152564102564102,0.8833946907206256,,,,,128,-1.6788197696790914,26.025205295106215,17.474650688648186,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,0.1,0.8695964122812573,0.007998943328857422,0.718,0.743738971361966,0.7107799096648739,0.7564766839378239,0.8575545158731444,0.7813677122351477,,,,,128,-1.6788197696790914,26.025205295106215,17.474650688648186,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,1.063697338104248,0.884,0.8871794871794871,0.8837749883774988,0.8888888888888888,0.9541025641025641,0.9381779194094126,0.28039769607640047,0.08239789778946806,0.0708277054431873,0.35623162757154025,128,-1.6788197696790914,26.025205295106215,17.474650688648186,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,1.063697338104248,0.848,0.8532051282051282,0.8465861378463924,0.8613138686131386,0.9348076923076922,0.8999282238840641,0.3295320456973205,0.09876101151669095,0.07968876159429154,0.369405046503342,128,-1.6788197696790914,26.025205295106215,17.474650688648186,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,1.063697338104248,0.752,0.7726764986806107,0.7490731896844798,0.776173285198556,0.8816596784899063,0.7589862009705933,0.47204406751138717,0.15296427200668386,0.12742920080719686,0.4275060195757727,128,-1.6788197696790914,26.025205295106215,17.474650688648186,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.1841881553252283,13.009777701545968,8.41462102179289,68.19760797035192,0.31828306158381836
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,0.1,0.8695964122812573,0.007172107696533203,0.868,0.8727564102564103,0.8670619893971865,0.8782287822878229,0.930576923076923,0.8622821541159674,,,,,512,-0.8241254308099829,12.98266010459983,8.611673372016272,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,0.1,0.8695964122812573,0.007172107696533203,0.832,0.8384615384615385,0.8292016396642592,0.851063829787234,0.9183974358974359,0.8781204175815976,,,,,512,-0.8241254308099829,12.98266010459983,8.611673372016272,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,0.1,0.8695964122812573,0.007172107696533203,0.716,0.7419339172103414,0.7085385878489326,0.7551724137931034,0.8560165773583073,0.752667325490614,,,,,512,-0.8241254308099829,12.98266010459983,8.611673372016272,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.8142404556274414,0.9,0.9032051282051281,0.899806024463361,0.9042145593869731,0.9532692307692308,0.9342735918126486,0.2813613839694569,0.08148711238194364,0.09309763628242737,0.35832235674138385,512,-0.8241254308099829,12.98266010459983,8.611673372016272,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.8142404556274414,0.864,0.8692307692307693,0.862734965441509,0.8759124087591241,0.9366666666666666,0.9080893311760505,0.3249582128239729,0.0979494062367075,0.07389676610620821,0.36693172136885965,512,-0.8241254308099829,12.98266010459983,8.611673372016272,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.8142404556274414,0.738,0.7609153162487252,0.7334960838164988,0.768141592920354,0.8777581713101617,0.7432635487333589,0.47295610174695013,0.15361369869125052,0.12872704416469322,0.4330645944995803,512,-0.8241254308099829,12.98266010459983,8.611673372016272,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,512,-0.5691830608677841,6.499456971739173,4.112572033863843,42.98622586156919,0.3185849470998853
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,0.1,0.8695964122812573,0.0076751708984375,0.868,0.8727564102564103,0.8670619893971865,0.8782287822878229,0.9325641025641026,0.8714854103501732,,,,,2048,-0.4134782525518857,6.5156391375343485,4.269439100315718,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,0.1,0.8695964122812573,0.0076751708984375,0.832,0.8384615384615385,0.8292016396642592,0.851063829787234,0.9188461538461539,0.8749270624328178,,,,,2048,-0.4134782525518857,6.5156391375343485,4.269439100315718,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,0.1,0.8695964122812573,0.0076751708984375,0.714,0.7401288630587168,0.7062919252872383,0.7538726333907056,0.8504799987048939,0.7442413136152054,,,,,2048,-0.4134782525518857,6.5156391375343485,4.269439100315718,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.8642380237579346,0.892,0.8955128205128204,0.8917071762044568,0.8973384030418251,0.9537179487179488,0.9364255288328317,0.28182505134610303,0.08237003931810263,0.07821678784815089,0.36154773158260745,2048,-0.4134782525518857,6.5156391375343485,4.269439100315718,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.8642380237579346,0.864,0.8692307692307693,0.862734965441509,0.8759124087591241,0.9383333333333335,0.9111656051755879,0.3243985752037183,0.09745025149504692,0.07114880028157222,0.3676695375432203,2048,-0.4134782525518857,6.5156391375343485,4.269439100315718,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.8642380237579346,0.736,0.7586731637823574,0.7316025766152645,0.7659574468085106,0.8752489032070065,0.7383052504792881,0.47408003697111645,0.15378468418258262,0.14463136592432319,0.4337863297611636,2048,-0.4134782525518857,6.5156391375343485,4.269439100315718,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,2048,-0.287679519133164,3.249592067477147,2.015359160459258,31.230361377148196,0.3185980567423338
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,0.1,0.8695964122812573,0.007284402847290039,0.868,0.8727564102564103,0.8670619893971865,0.8782287822878229,0.9332692307692307,0.8720478867354113,,,,,8192,-0.20727159925439972,3.2533141427261447,2.1080760532099374,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,0.1,0.8695964122812573,0.007284402847290039,0.832,0.8384615384615385,0.8292016396642592,0.851063829787234,0.9216666666666666,0.8826488688917681,,,,,8192,-0.20727159925439972,3.2533141427261447,2.1080760532099374,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,0.1,0.8695964122812573,0.007284402847290039,0.716,0.7419339172103414,0.7085385878489326,0.7551724137931034,0.8569555292936815,0.7564965493025584,,,,,8192,-0.20727159925439972,3.2533141427261447,2.1080760532099374,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.9781675338745117,0.888,0.8916666666666666,0.8876476630713919,0.8939393939393939,0.9544871794871794,0.9368657250481949,0.28040218863348626,0.08162603089660504,0.07840216392455393,0.3612085662260013,8192,-0.20727159925439972,3.2533141427261447,2.1080760532099374,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.9781675338745117,0.86,0.8653846153846154,0.8585858585858586,0.8727272727272727,0.9385256410256411,0.9103673732284752,0.3247152701098522,0.09773309797823466,0.07048411588009089,0.36830946317506685,8192,-0.20727159925439972,3.2533141427261447,2.1080760532099374,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.9781675338745117,0.744,0.7663304787035987,0.7400022749800939,0.7722419928825622,0.8808988036457237,0.7468848766628904,0.47262136314788644,0.15334537272175924,0.1246572071651148,0.4345657618912729,8192,-0.20727159925439972,3.2533141427261447,2.1080760532099374,,
