family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.00699925422668457,0.772,0.7725409836065573,0.7719963519416311,0.7729083665338645,0.858734631147541,0.8129437675031592,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.00699925422668457,0.788,0.7875896516393442,0.7877248914593313,0.7800829875518672,0.8732710040983607,0.8391045476387902,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.00699925422668457,0.656,0.6546062633019154,0.6506280570045012,0.693950177935943,0.5888207901937879,0.49822321719149243,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_val,train_cv,10.0,0.8294216310005783,0.006998538970947266,0.844,0.845735143442623,0.8435770322953265,0.8517110266159695,0.8659707991803278,0.8203407738018023,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,train_cv,10.0,0.8294216310005783,0.006998538970947266,0.832,0.8328637295081966,0.8319569809871327,0.8346456692913385,0.8767289959016393,0.8338152964926754,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,train_cv,10.0,0.8294216310005783,0.006998538970947266,0.728,0.725848522187195,0.7180342007928215,0.7710437710437711,0.649837576611032,0.5377546845902853,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.0070002079010009766,0.884,0.88671875,0.8830097949040681,0.8937728937728938,0.9254610655737705,0.8805224682345223,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.0070002079010009766,0.896,0.8978611680327868,0.8956728299948639,0.9015151515151515,0.9600409836065574,0.9389217901509244,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.0070002079010009766,0.782,0.7794962474596341,0.7711228419403744,0.8210180623973727,0.9176201372997712,0.8982967706040822,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,train_cv,10.0,0.8825577164064008,0.008001565933227539,0.888,0.8904328893442623,0.8872785829307568,0.8962962962962963,0.9276383196721312,0.8829686729517201,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
