dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.0081093673594395,0.11889875585720663
4,rbf_gscale,classical_ext_plain,plain,6.865586847076557,0.11774194208947082
4,poly2,classical_ext_plain,plain,4.377128125633999,0.12013391168448287
4,poly3,classical_ext_plain,plain,6.073938166890854,0.11751843294398243
4,laplacian_med,classical_ext_plain,plain,18.022952782706913,0.11097203971273298
4,matern15_med,classical_ext_plain,plain,7.388134993278767,0.1169945722206241
4,matern25_med,classical_ext_plain,plain,6.004044261915184,0.11808382940940608
6,linear,classical_ext_plain,plain,4.628956985698733,0.09007748562639911
6,rbf_gscale,classical_ext_plain,plain,12.258977751055806,0.08800776331205676
6,poly2,classical_ext_plain,plain,6.998729459241615,0.09025511459656474
6,poly3,classical_ext_plain,plain,10.544293997011609,0.0875174597177595
6,laplacian_med,classical_ext_plain,plain,19.57900620149802,0.08674028344312533
6,matern15_med,classical_ext_plain,plain,8.658371406430927,0.08880982844664324
6,matern25_med,classical_ext_plain,plain,7.035320536332579,0.0895345720228383
8,linear,classical_ext_plain,plain,6.211697376308503,0.08877350551575715
8,rbf_gscale,classical_ext_plain,plain,15.735301121071625,0.08297084217522846
8,poly2,classical_ext_plain,plain,8.728723668635327,0.08728441655461784
8,poly3,classical_ext_plain,plain,13.563239695762084,0.08446026874947962
8,laplacian_med,classical_ext_plain,plain,22.50750875762246,0.08196772828521008
8,matern15_med,classical_ext_plain,plain,10.009326073306156,0.0845437779489621
8,matern25_med,classical_ext_plain,plain,8.114932810746415,0.08555302102120438
10,linear,classical_ext_plain,plain,7.249338079741428,0.08884399688909131
10,rbf_gscale,classical_ext_plain,plain,16.161039488876806,0.08007877160222322
10,poly2,classical_ext_plain,plain,9.126880269589936,0.08683409619428124
10,poly3,classical_ext_plain,plain,14.496227859235683,0.0837371353699726
10,laplacian_med,classical_ext_plain,plain,26.56059618490666,0.0796910295431449
10,matern15_med,classical_ext_plain,plain,11.395173778317695,0.0814480811434727
10,matern25_med,classical_ext_plain,plain,9.183279365464339,0.08252133429911662
12,linear,classical_ext_plain,plain,8.216264897109557,0.08964594280358998
12,rbf_gscale,classical_ext_plain,plain,16.69738260163771,0.07655757495742115
12,poly2,classical_ext_plain,plain,9.540192367217845,0.0846721005753208
12,poly3,classical_ext_plain,plain,15.207349538496889,0.08149585238319468
12,laplacian_med,classical_ext_plain,plain,27.782605125715655,0.07714479695675762
12,matern15_med,classical_ext_plain,plain,12.076649830617063,0.07864109701518293
12,matern25_med,classical_ext_plain,plain,9.707175690880554,0.0791145943066434
