family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,10.0,0.6924056161936155,0.39811277389526367,0.6714761376248612,0.6714387780241439,0.6710867742094617,0.6824034334763949,0.7257403301305739,0.6979505473380421,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,10.0,0.6924056161936155,0.39811277389526367,0.692992213570634,0.6929052214798317,0.6910652920962199,0.7154639175257732,0.7535708982925018,0.723992868493647,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,10.0,0.6924056161936155,0.39811277389526367,0.7072222222222222,0.7092046332046332,0.7064385763106515,0.7216059165346012,0.7359938223938224,0.6765760718943084,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,22.15349292755127,0.6625971143174251,0.6625769894062576,0.6624769565946036,0.6688453159041394,0.7225622074402562,0.6931481000923018,0.6181927555497229,0.21476281796296373,0.06583446891989207,0.633776345582573
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,22.15349292755127,0.6985539488320356,0.6984904726552834,0.6975420144333251,0.7150368033648791,0.745033407572383,0.7159152797049453,0.6038532269332737,0.2077766357482566,0.061070020376942896,0.6354527841395032
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,22.15349292755127,0.705,0.7069806949806949,0.7042104061118708,0.7194928684627575,0.7441766795366795,0.677643989812436,0.6050199452060611,0.207331962075703,0.0879383322716335,0.6423975509791879
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,10.0,0.7086907089109056,0.4950559139251709,0.6981132075471698,0.6980857354028085,0.6979163585086137,0.7056277056277056,0.7761419068736142,0.7568752275929016,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,10.0,0.7086907089109056,0.4950559139251709,0.7085650723025584,0.7085077951002228,0.7077663301869002,0.7230443974630021,0.7825290769611483,0.7484605923551737,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,10.0,0.7086907089109056,0.4950559139251709,0.6944444444444444,0.6960308880308881,0.6940077443858148,0.7055674518201285,0.7678789189189188,0.6660674965503792,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,30.444355249404907,0.6992230854605993,0.6991426459719143,0.6976004557585965,0.7197518097207859,0.742439024390244,0.7096280457329431,0.5945737918150185,0.20450593645110138,0.10534212322402502,0.6102429294598998
