setting,model,p1_ood_mean,p1_ood_std,p1_id_mean,p1_n_runs,p2_ood_mean,p2_n_folds,p3_ood_mean,p3_cfg,fam,n_candidates,group
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,svc,0.9029526446395697,0.05882615386811693,0.9750063628565927,15,0.9350420191664582,5,0.9405659051560207,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.9155868010368687,0.011849960685482953,0.9794130569560233,15,0.9205017584450872,5,0.9205017584450871,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,svc,0.9410799373340699,0.013949527488225043,0.9827006201146101,15,0.9393251249677468,5,0.9410799373340699,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9294490420643214,0.012695502385368474,0.9844207994658202,15,0.9278685758743028,5,0.9307844164048222,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,svc,0.9580042428751906,0.008829837394299508,0.989292350806014,15,0.9582069440594868,5,0.9589283346597289,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,0.9106252694585251,0.02052276632694187,0.9805543850411998,15,0.9077962183835304,5,0.9184421437404218,laplacian_med__gpc__d6,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,svc,0.9026273933133829,0.05539424828486793,0.9818138184846982,15,0.9327877120012001,5,0.9363310190878144,laplacian_med__svc__d10,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.9302722605757495,0.0029585964517481974,0.982670204975626,15,0.9283011208912763,5,0.9307023237138087,laplacian_med__gpc__d4,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,svc,0.95215709097385,0.010283573852618513,0.9836627303795215,15,0.9543231497380456,5,0.9543231497380454,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.937622573417889,0.005794213003700287,0.9879141119844015,15,0.9395859406585606,5,0.9406146796736065,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,svc,0.9639339070807902,0.003266656358006894,0.9920037926522769,15,0.9637761639718724,5,0.9652845927811898,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_m2_centroid
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,0.9745241188131016,0.019885724498559472,0.9513410874736823,15,0.9806217127288253,5,0.9806217127288253,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,0.989622927348925,0.0049664613290040975,0.9662206280841307,15,0.9875059866039457,5,0.9896213712193305,laplacian_med__svc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.980567137746385,0.00463707841129241,0.970791993560695,15,0.9848702383732059,5,0.984870238373206,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,0.9881703209392121,0.0036910515583947934,0.9772329723455416,15,0.9891671993741182,5,0.9891671993741183,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.9846032348681997,0.002681511850403248,0.9753878355375106,15,0.983838060880321,5,0.9848584690435861,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,0.990146153758483,0.0025136012666749094,0.9845288580875273,15,0.9887324827648263,5,0.9898597631730485,laplacian_med__svc__d10,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,0.973705572225179,0.011167755188419545,0.9650538499024657,15,0.9807045018911007,5,0.9807045018911006,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,0.9870758491150045,0.0033055407621567505,0.9738856338896092,15,0.9846554606351369,5,0.9870009003249748,laplacian_med__svc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.9861102963570612,0.001664910457038877,0.9646226538658768,15,0.9867248768582708,5,0.9867248768582708,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,0.9883715005165342,0.0057774426528167016,0.9741513549035946,15,0.9883634719517905,5,0.989354125559114,laplacian_med__svc__d10,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.981659135343974,0.003006681728678228,0.9691834067568613,15,0.9819949318231064,5,0.9827748093291281,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,0.9888182017383534,0.0047969032066885004,0.9800217441886114,15,0.9886690097752686,5,0.9886690097752685,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,0.9645643901800347,0.025579706359231465,0.9584877268048924,15,0.9654274676586969,5,0.965427467658697,laplacian_med__gpc__d10,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,0.9787631792643705,0.005197792167725809,0.9688600249275371,15,0.9756111515660896,5,0.9790332047980288,laplacian_med__svc__d12,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.9772073178490734,0.011626057237199788,0.9736060139298123,15,0.9838588820723363,5,0.9838588820723362,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,0.9896176945672486,0.0024252552184239862,0.976750185365525,15,0.9896176945672487,5,0.9896176945672486,laplacian_med__svc__d10,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.9856557559337943,0.002851682282788328,0.9745135367614671,15,0.9857165371109489,5,0.9878723691525068,laplacian_med__gpc__d8,classical_ext,35,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,0.9904819870623556,0.0016012054879237987,0.9844404423870505,15,0.991073281538208,5,0.9916366729715406,laplacian_med__svc__d10,classical_ext,35,toniot_scanning_natural_cur
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,0.8104944271248816,0.10093153601495111,0.8883697717656707,15,0.8825380764422924,5,0.8890971619481464,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,svc,0.7541317215820009,0.07641325697540967,0.8847649679497175,15,0.9125556937226265,5,0.9174696593088609,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.8810261843831028,0.04624910668487252,0.8865170753479268,15,0.9084414258820255,5,0.9155501291018687,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,svc,0.9242439843720881,0.016776017607581836,0.8871823299609837,15,0.94335734766616,5,0.94335734766616,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.9319969183829119,0.013368055149866769,0.8946044620105252,15,0.9318503763305325,5,0.9318503763305324,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,svc,0.9375763616299564,0.019381838282751872,0.8965832096976054,15,0.9484128693386747,5,0.9484128693386749,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,0.8704305983539055,0.0334284724616586,0.8865710712457834,15,0.8941105831442133,5,0.8941105831442133,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,svc,0.9098261202394771,0.01565518472889932,0.8846747779862729,15,0.9126207067447799,5,0.9204396367859322,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.8735456693399416,0.05483148480784152,0.895773437945714,15,0.9108606342459563,5,0.9108606342459564,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,svc,0.905705737871235,0.004078288570979287,0.8959339410255883,15,0.9342865639333366,5,0.9342865639333365,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9203628466816896,0.006015208437293362,0.8946207420164782,15,0.9265610356828325,5,0.9265610356828325,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,svc,0.9362689877447001,0.011871872412160225,0.8964265586056858,15,0.9403754912099597,5,0.9423107299935047,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,0.8139315118320881,0.07763661508808645,0.894319332651241,15,0.8780864833383101,5,0.87808648333831,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,svc,0.8701792173429861,0.03853033194527254,0.892272341459526,15,0.9231371461424669,5,0.9231371461424669,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.8752628647968231,0.08561516411916363,0.8917987406494702,15,0.90876809150191,5,0.914398906060524,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,svc,0.9222082801589394,0.014692108771690741,0.892555722194853,15,0.9354243854089175,5,0.9354243854089174,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9300641458783278,0.013206334730725244,0.8993716477107178,15,0.9359069634981905,5,0.9359069634981905,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,svc,0.9234206811359906,0.01894607599843788,0.8995960468746248,15,0.94684203456744,5,0.94684203456744,laplacian_med__svc__d12,classical_ext,35,unsw_dos_m2_centroid
unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,0.7676307689319253,0.02432992676734525,0.8948143563907524,15,0.7752611283982079,5,0.775261128398208,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,svc,0.7616481599822482,0.021106697374123042,0.8965831418770045,15,0.7435430782526693,5,0.7752746452022564,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.7795067328006752,0.021548102234626006,0.8941643329288087,15,0.7775156701282169,5,0.780964556228502,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,svc,0.7903652831467144,0.01980608640494641,0.8993713713597175,15,0.7903652831467144,5,0.7903652831467144,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.7997240670325448,0.005211425340604329,0.9035997172890938,15,0.799724067032545,5,0.7997240670325448,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8033762059508986,0.014001193934186685,0.909023885233429,15,0.8087726692698485,5,0.8087726692698484,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,0.7565994249008803,0.015596125909183784,0.8827488783160155,15,0.7481622538880113,5,0.7636378618925972,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,svc,0.7632026774773438,0.02785295000698475,0.8836338051225227,15,0.7805396433166776,5,0.7805396433166776,linear__svc__d4,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8084298725342636,0.012460883743891742,0.8957417382904012,15,0.8131986600492696,5,0.8131986600492696,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8230495316210328,0.021230230670657418,0.9018907913290818,15,0.8286785342651279,5,0.8286785342651279,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8178735262528848,0.009690028099846834,0.9045004998048126,15,0.8182820939941404,5,0.8182820939941405,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,0.8272470214740847,0.01074113178976462,0.9065582101792349,15,0.828690072452073,5,0.8286900724520732,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,0.7446633711545819,0.01115519427653908,0.8874695959885665,15,0.7655603133867019,5,0.765560313386702,linear__gpc__d4,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,0.751010495118177,0.003668972269931723,0.888909932251104,15,0.7454749663339248,5,0.7586388868476075,linear__svc__d4,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7802998639657116,0.01918377856489057,0.8962287948373594,15,0.7837098776057663,5,0.7837098776057663,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,0.7874396074268842,0.015256118075229835,0.8991992047653212,15,0.7881914871261323,5,0.7881914871261323,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.802986812575232,0.009088922809049542,0.9085084373961416,15,0.8050427064174274,5,0.8050427064174274,laplacian_med__gpc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,0.801167601026166,0.006909712225153872,0.9080563180222659,15,0.8035957174891974,5,0.8035957174891976,laplacian_med__svc__d12,classical_ext,35,unsw_dos_natural_cur
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,0.9003211125366966,0.011420136688201729,0.8980790999384037,15,0.9047107008940862,5,0.9047107008940862,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,0.9372314708735969,0.020156082947747702,0.8925236886045735,15,0.9458924251746723,5,0.9458924251746723,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.9123623370794783,0.00985060575326123,0.8881889883388001,15,0.9139713459219964,5,0.9139713459219964,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,0.9409067673058471,0.02287353469036001,0.8903956528828135,15,0.9514359250919755,5,0.9514359250919754,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.9433281826011822,0.007971121178616739,0.9012222237886456,15,0.9459800868363276,5,0.9459800868363276,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,0.9537768509906802,0.006657482028454127,0.9027024612236152,15,0.9537768509906801,5,0.9537768509906802,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,0.8723565423041679,0.0254799921228114,0.8897992343126424,15,0.8797584609825172,5,0.8797584609825171,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,0.8807731589478948,0.037100311344615,0.883565452573395,15,0.9029390245049969,5,0.9094430895456472,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.8976253496905957,0.009841364113136734,0.9089593415491591,15,0.9006776589613438,5,0.9006776589613439,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,0.9092884931439946,0.014934758187186101,0.9112256044291097,15,0.9309878268564938,5,0.930987826856494,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9176291099178506,0.01081995316899084,0.9066593846592608,15,0.9293230061702719,5,0.9293230061702719,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,0.9322022869352936,0.013534676908320999,0.9081539157415819,15,0.9442022899566676,5,0.9442022899566674,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,0.8730312687673566,0.032622710089138356,0.8945386474726713,15,0.8737610865185754,5,0.88332591356547,laplacian_med__gpc__d10,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,0.9013590723758849,0.010511043841176165,0.8889846808490577,15,0.9150002820377463,5,0.9150002820377463,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.9073588162580767,0.007468447974569716,0.8945632631733746,15,0.9120009826023707,5,0.9120009826023706,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,0.9217702814156408,0.01854874562553102,0.8945388076830597,15,0.9473593105322099,5,0.94735931053221,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9367449222880543,0.005584215700845848,0.8974886965873975,15,0.9310697046619151,5,0.9367856409518751,laplacian_med__gpc__d10,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,0.9561573760986468,0.0025369664367780975,0.8999341259079726,15,0.9561623149799903,5,0.9561623149799902,laplacian_med__svc__d12,classical_ext,35,unsw_recon_m2_centroid
unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,0.7478544908236635,0.022188436521764603,0.8964056488256171,15,0.7631326658622736,5,0.7798321578662765,poly2__gpc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,0.7558520176598974,0.022903133027543335,0.8951171338375752,15,0.7945730685668841,5,0.794573068566884,linear__svc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.7811211686461762,0.0330404702136358,0.9003883411299582,15,0.7944369898970597,5,0.7944369898970597,linear__gpc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,0.789541523333304,0.03711290610774185,0.9049201393868563,15,0.7995891076646509,5,0.7995891076646509,linear__svc__d10,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8064104573948695,0.02015777688141988,0.9083815524113574,15,0.8000955423627462,5,0.8098440007284621,laplacian_med__gpc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8178129399306254,0.01831265795892535,0.9130392040830947,15,0.7991449497483457,5,0.8178129399306254,laplacian_med__svc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,0.7239814482167711,0.03616582533107682,0.8863061436512873,15,0.7531805087382895,5,0.7595934119640958,poly2__gpc__d4,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,0.7448134422729176,0.03530393931608232,0.8869181051332217,15,0.7696766981593124,5,0.7696766981593124,linear__svc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.7894807678461714,0.023154630228043725,0.9013601218468976,15,0.7789533807968521,5,0.7953102583056438,laplacian_med__gpc__d10,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8085452835291967,0.03458492666731022,0.907565382683995,15,0.7987877665569703,5,0.8087450563626355,laplacian_med__svc__d10,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.7822881643488279,0.018830572437751835,0.9056875127339883,15,0.7846404812772517,5,0.7961332854390736,laplacian_med__gpc__d8,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,0.7964143517158208,0.013657152975719775,0.9116239377062431,15,0.8020612652210843,5,0.8123217809802541,laplacian_med__svc__d10,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,0.7630772499918818,0.01648948892079075,0.8937616288491814,15,0.7773120279892327,5,0.7773120279892326,poly2__gpc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,0.770426113956366,0.01394501177284033,0.8972076676297717,15,0.7804041894009976,5,0.7804041894009976,linear__svc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7700367855025453,0.027183964311857205,0.9030850710432188,15,0.773513168140381,5,0.7798660525308281,poly2__gpc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,0.7773173729721312,0.028012753506043254,0.9057632418405794,15,0.773474557848194,5,0.7834202399311759,linear__svc__d12,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.7778717775656697,0.00963799345127071,0.9116174578518907,15,0.787976781155153,5,0.7900107229917265,laplacian_med__gpc__d8,classical_ext,35,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,0.7958515026454911,0.007377629621333158,0.915813330222272,15,0.8039628075099262,5,0.8039628075099262,laplacian_med__svc__d8,classical_ext,35,unsw_recon_natural_cur
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,0.7534506923193189,0.10981664860343575,0.9509680416723195,15,0.8940697909643335,5,0.9044244417549359,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,svc,0.7377483602531487,0.06869573676837767,0.964307788726553,15,0.9032140399638895,5,0.9114337442081759,rbf_gscale__svc__d10,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.8171107300065095,0.10273733031023367,0.9434351283614212,15,0.915250214680752,5,0.9152502146807519,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,svc,0.8242206700840956,0.10842005821280523,0.9395362933641405,15,0.9317186397601361,5,0.9317186397601361,rbf_gscale__svc__d6,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.8480956573540513,0.07195529572178871,0.9346917430445851,15,0.9258606316605824,5,0.9258606316605823,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,svc,0.803158022167732,0.02354312525726359,0.9408319088560707,15,0.9285831238629667,5,0.9317092789873612,rbf_gscale__svc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,0.7980889045832534,0.09276522767315493,0.9522291971628276,15,0.8921501668861408,5,0.8921501668861409,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,svc,0.7550030352427287,0.05360215681182282,0.955557867985542,15,0.9035082065947545,5,0.9122677409183194,rbf_gscale__svc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.8983637425856702,0.019210244338184055,0.944303187041042,15,0.9086823824186994,5,0.9086823824186993,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,svc,0.8357251588310405,0.07218066371727136,0.943642403670028,15,0.9208546700840639,5,0.9208546700840639,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9128633892956182,0.015764799572169474,0.9498026510398774,15,0.9215467730217688,5,0.9215467730217687,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,svc,0.7980616480931725,0.009562232863060979,0.9599876240524695,15,0.9252279403489128,5,0.9252279403489128,rbf_gscale__svc__d6,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,0.8909848906955599,0.017937031330817935,0.9587220150561427,15,0.9003261165360475,5,0.9003261165360477,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,svc,0.85529065248518,0.057365233362581695,0.9666464395171412,15,0.9130741817441622,5,0.91819623056369,rbf_gscale__svc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.9078569650633338,0.017335919950025435,0.9674793752956404,15,0.9136784988795558,5,0.9136784988795557,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,svc,0.8694157328037979,0.05691839949986315,0.9639849426224799,15,0.926687865035485,5,0.9333798839207392,rbf_gscale__svc__d6,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9279785768574897,0.015295085304964323,0.9563671809693006,15,0.9341417787808528,5,0.9341417787808528,rbf_gscale__gpc__d12,classical_orig,10,toniot_scanning_m2_centroid
