dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.2729315544108446,0.10729514508424418
4,rbf_gscale,classical_ext_plain,plain,7.442662577977893,0.11253789153486685
4,poly2,classical_ext_plain,plain,4.631818050752797,0.10912890064637895
4,poly3,classical_ext_plain,plain,6.523784352365949,0.10765673682518169
4,laplacian_med,classical_ext_plain,plain,18.950202960386566,0.11083434173478827
4,matern15_med,classical_ext_plain,plain,7.617201985943297,0.11152023093664827
4,matern25_med,classical_ext_plain,plain,6.168309938389519,0.11163563038577197
6,linear,classical_ext_plain,plain,4.905201835028493,0.09784437049439933
6,rbf_gscale,classical_ext_plain,plain,10.88393894175249,0.09952969926345544
6,poly2,classical_ext_plain,plain,6.515844458050593,0.09746436284502219
6,poly3,classical_ext_plain,plain,9.934659152242423,0.09816468476123387
6,laplacian_med,classical_ext_plain,plain,21.23384703157169,0.09790925686035369
6,matern15_med,classical_ext_plain,plain,9.272213668902912,0.09842583409681699
6,matern25_med,classical_ext_plain,plain,7.478662680898453,0.09842042433420471
8,linear,classical_ext_plain,plain,6.045040032981491,0.10316982308709366
8,rbf_gscale,classical_ext_plain,plain,13.452489628414005,0.10137653032673308
8,poly2,classical_ext_plain,plain,8.099868669122875,0.10307736805524677
8,poly3,classical_ext_plain,plain,12.320765386019128,0.10285265150313222
8,laplacian_med,classical_ext_plain,plain,21.787327187186783,0.10166815658612635
8,matern15_med,classical_ext_plain,plain,9.734531548506382,0.10063077305992427
8,matern25_med,classical_ext_plain,plain,7.9639696975454175,0.10072257666403699
10,linear,classical_ext_plain,plain,7.112094435300523,0.10049949628471357
10,rbf_gscale,classical_ext_plain,plain,14.281317954848229,0.09350257953703942
10,poly2,classical_ext_plain,plain,8.594874908336418,0.09818387186802881
10,poly3,classical_ext_plain,plain,13.278076096643726,0.09721734027986542
10,laplacian_med,classical_ext_plain,plain,23.282457922398347,0.09633641723208708
10,matern15_med,classical_ext_plain,plain,10.440200583112233,0.09398124929511961
10,matern25_med,classical_ext_plain,plain,8.480401545968327,0.09371365112472788
12,linear,classical_ext_plain,plain,8.207675749739002,0.10132770716308953
12,rbf_gscale,classical_ext_plain,plain,16.33159687720925,0.08918769392899194
12,poly2,classical_ext_plain,plain,9.508450455804399,0.09530252054143983
12,poly3,classical_ext_plain,plain,15.07880974550458,0.09465907530926736
12,laplacian_med,classical_ext_plain,plain,25.786922797315107,0.09418856060941798
12,matern15_med,classical_ext_plain,plain,11.718880277699943,0.09017681634934613
12,matern25_med,classical_ext_plain,plain,9.429007589788638,0.08942075617866563
