family,model,dim,cfg,kernel,split,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_test,0.1813335418701172,0.6511111111111111,0.6503121793787525,0.6470107707930766,0.6850551654964895,0.7060920969293204,0.6538914461349478,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,0.1813335418701172,0.7044444444444444,0.7049970678107349,0.7017208984754624,0.7302231237322515,0.7359634556622117,0.7074347081789083,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,12.994441747665405,0.6572222222222223,0.6565921889101933,0.6546614945700759,0.6843989769820972,0.7025215105605154,0.6416814154323425,0.6320225696601325,0.22026988304937506,0.09080229971408138,0.6605349166201646
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,12.994441747665405,0.7011111111111111,0.7016142473533133,0.6988491334915587,0.7249488752556237,0.7381277199913577,0.7145300563701088,0.6096844344871813,0.21000496100927482,0.10572080365403991,0.6542391859050193
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,0.19742655754089355,0.665,0.6643445097296009,0.662298282027293,0.6925038245792963,0.728335417821572,0.6958289813654167,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,0.19742655754089355,0.6988888888888889,0.6994351677520911,0.6961788795116939,0.7248730964467005,0.7160640760517298,0.6581886592625168,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,13.057292938232422,0.6788888888888889,0.678411410072955,0.6774553571428572,0.6989583333333333,0.7429091389479116,0.7220888201061916,0.6111841448922468,0.21105922387448944,0.06400618564554578,0.6339333259797917
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,13.057292938232422,0.7038888888888889,0.7043951973826352,0.701618890130502,0.7276443536024527,0.7133467082317355,0.6635968078384773,0.6247929794027507,0.2168917259459484,0.11340839262843865,0.6486070714838696
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,0.1905217170715332,0.6555555555555556,0.6547828201952958,0.6517566940102151,0.6881287726358148,0.71352464531805,0.6736987977853166,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,0.1905217170715332,0.7016666666666667,0.7022222908114448,0.6988851648452635,0.7278256462240243,0.7190098459829006,0.6528850042618746,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,13.355433940887451,0.6577777777777778,0.657091601837642,0.6547704447632712,0.6869918699186992,0.7075181091201813,0.6601184448753263,0.6257901973132673,0.21746359923363612,0.0794451683423066,0.6533772090794535
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,13.355433940887451,0.7005555555555556,0.7010741072255317,0.6981405870857562,0.7251402345741969,0.7354733170776875,0.7022651157211985,0.6102122741807624,0.21013063585877584,0.11085459597763968,0.651766785242178
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,0.1890263557434082,0.6566666666666666,0.6559112835220896,0.6530411609709358,0.688508064516129,0.7133641417814163,0.6788721974382957,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,0.1890263557434082,0.7005555555555556,0.7010987993456588,0.6978924401179658,0.7262569832402235,0.7185481033365227,0.6517813863162881,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,12.720577716827393,0.655,0.654240194777215,0.6513167642769689,0.6871536523929471,0.7156531691423308,0.6805025705655547,0.6219308586574062,0.215772030037886,0.07662410454474974,0.6477739380957991
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,12.720577716827393,0.7,0.7005216210376863,0.6975501562657526,0.7247706422018348,0.7136257291891724,0.6409450221968291,0.6117323637205037,0.2108061529794777,0.09084335574958388,0.6496184748155827
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,0.14914155006408691,0.7788888888888889,0.7785298122972871,0.778284234412119,0.7898627243928195,0.8519391913831824,0.8154667390104484,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,0.14914155006408691,0.7683333333333333,0.767995925800179,0.7673503887256994,0.7522281639928698,0.7991740485817465,0.756321096981937,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,16.18081021308899,0.7722222222222223,0.7718627423140412,0.7715993369572081,0.7835269271383316,0.8436658513910101,0.8340799547346796,0.4987639181023404,0.16263871775639369,0.05823560762254321,0.5602302149763738
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,ood_test,16.18081021308899,0.7705555555555555,0.770212043581592,0.7695483252573982,0.7543129089827484,0.7929429920676564,0.7923949024250522,0.5690390560668221,0.19103536263860998,0.1106091882965637,0.5947519625345393
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,0.15647387504577637,0.75,0.749526823227578,0.7488839285714286,0.765625,0.8137714503716891,0.7808561243130185,,,,
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,ood_test,0.15647387504577637,0.75,0.7500046297725238,0.7499972221913577,0.7491638795986622,0.8112077533257198,0.8161449050423993,,,,
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,id_test,15.942970991134644,0.7483333333333333,0.7479680869583468,0.7476303592568807,0.7609498680738787,0.8120627050278351,0.786508936184432,0.5397383573443113,0.1788581274907826,0.06317476542074565,0.5894176826514728
classical_ext,gpc,4,matern15_med__gpc__d4,matern15_med,ood_test,15.942970991134644,0.7494444444444445,0.7490200314824531,0.7478079202230523,0.7274924471299093,0.7810673168924966,0.7578402095957341,0.5846454499072476,0.1978023973354921,0.1444318013196746,0.612735083297132
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,id_test,0.16528940200805664,0.7261111111111112,0.7258136603325387,0.7255825186725418,0.7376263970196913,0.7946283170216469,0.7682469292940548,,,,
classical_ext,svc,4,matern25_med__svc__d4,matern25_med,ood_test,0.16528940200805664,0.75,0.7500478409827465,0.7499950616308471,0.7511061946902655,0.7990419457390661,0.7697519099534887,,,,
