dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.0071385251057126,0.08689634013821386
4,rbf_gscale,classical_ext_plain,plain,8.316006546870348,0.08805928886288594
4,poly2,classical_ext_plain,plain,5.1449109824973736,0.09007028883499965
4,poly3,classical_ext_plain,plain,7.113109471560617,0.08663879446367026
4,laplacian_med,classical_ext_plain,plain,14.126184268781696,0.08636275814333269
4,matern15_med,classical_ext_plain,plain,6.189350415694089,0.09035248544423097
4,matern25_med,classical_ext_plain,plain,5.172106598375751,0.09099063075359204
6,linear,classical_ext_plain,plain,4.449286702043451,0.07785933890116609
6,rbf_gscale,classical_ext_plain,plain,11.34501399629533,0.0770053807170191
6,poly2,classical_ext_plain,plain,6.936218022934704,0.0783294651659663
6,poly3,classical_ext_plain,plain,9.993135040333275,0.0754681309118358
6,laplacian_med,classical_ext_plain,plain,15.429691455955881,0.07603958609511127
6,matern15_med,classical_ext_plain,plain,7.219052839202482,0.07822743806892417
6,matern25_med,classical_ext_plain,plain,5.999082282249128,0.07884359042999131
8,linear,classical_ext_plain,plain,5.736114659719684,0.08161415216113889
8,rbf_gscale,classical_ext_plain,plain,13.800375654334987,0.0752474211696993
8,poly2,classical_ext_plain,plain,8.268832230818438,0.0810569637217132
8,poly3,classical_ext_plain,plain,12.186389525401106,0.07733203843559737
8,laplacian_med,classical_ext_plain,plain,18.11000872242359,0.07940317242305298
8,matern15_med,classical_ext_plain,plain,8.251119271284777,0.07845429439416973
8,matern25_med,classical_ext_plain,plain,6.84075865551059,0.07921791799171206
10,linear,classical_ext_plain,plain,6.564039513978349,0.08980546856622539
10,rbf_gscale,classical_ext_plain,plain,13.28704624154826,0.08345410090794846
10,poly2,classical_ext_plain,plain,8.336819428468708,0.09008406595154136
10,poly3,classical_ext_plain,plain,12.302112286764846,0.08586737825895116
10,laplacian_med,classical_ext_plain,plain,19.284683995177133,0.08296164555368557
10,matern15_med,classical_ext_plain,plain,8.891368302603258,0.0869992310550907
10,matern25_med,classical_ext_plain,plain,7.376916732225797,0.08857268217777602
12,linear,classical_ext_plain,plain,7.264915413923734,0.09031805271565732
12,rbf_gscale,classical_ext_plain,plain,13.173263531635227,0.0843629272095664
12,poly2,classical_ext_plain,plain,8.317459631807445,0.09109881916047471
12,poly3,classical_ext_plain,plain,12.609069649354288,0.0868640726184283
12,laplacian_med,classical_ext_plain,plain,22.037546722364905,0.08323506811379816
12,matern15_med,classical_ext_plain,plain,9.743586329071919,0.08648842071745416
12,matern25_med,classical_ext_plain,plain,7.988183970827626,0.08814498651398474
