family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.9580372037203719,0.012383699417114258,0.9482071713147411,0.9476108781293684,0.9480885183829963,0.9456066945606695,0.983352395475918,0.9864307075686501,,,,,128,-1.6131344267658247,23.147128914609127,15.724250369003505,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.9580372037203719,0.012383699417114258,0.9518072289156626,0.9515431301652892,0.9517441860465117,0.95,0.9787577479338843,0.9784680915793132,,,,,128,-1.6131344267658247,23.147128914609127,15.724250369003505,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.9580372037203719,0.012383699417114258,0.978,0.9769874476987448,0.9779037487294655,0.9793621013133208,0.9889866782090126,0.9823351581756976,,,,,128,-1.6131344267658247,23.147128914609127,15.724250369003505,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.9471468925476074,0.9561752988047809,0.9558075994408438,0.9561056263016486,0.9543568464730291,0.9848138264074217,0.9878380677597005,0.1829131643002876,0.04625734969506141,0.08785876132972398,0.3112209450321411,128,-1.6131344267658247,23.147128914609127,15.724250369003505,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.9471468925476074,0.9437751004016064,0.943956611570248,0.9437524202917258,0.9426229508196722,0.9759814049586777,0.97023765642798,0.20284988704666615,0.05245811149591062,0.09545886599771689,0.305858465974517,128,-1.6131344267658247,23.147128914609127,15.724250369003505,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.9471468925476074,0.954,0.9534699177607848,0.9538654717155224,0.9563567362428842,0.9729877041953222,0.9543620155045845,0.27646341740630576,0.0756252616928467,0.17490728311639897,0.43084725084148234,128,-1.6131344267658247,23.147128914609127,15.724250369003505,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.1295089530558222,12.24666799516618,8.158561650017734,50.00396507242349,0.4568370678602257
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,10.0,0.9660079007900789,0.012007474899291992,0.9282868525896414,0.9275638581776592,0.9280939648586708,0.9243697478991597,0.9780149955521668,0.9785462038991316,,,,,512,-0.8006048659621776,11.588799306689241,7.8127918999539006,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,10.0,0.9660079007900789,0.012007474899291992,0.9477911646586346,0.9476368801652892,0.9477372168493792,0.946058091286307,0.96875,0.9672258917074947,,,,,512,-0.8006048659621776,11.588799306689241,7.8127918999539006,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,10.0,0.9660079007900789,0.012007474899291992,0.916,0.9170714503278347,0.9159784904935664,0.9173228346456693,0.9674569967456996,0.9585515660591741,,,,,512,-0.8006048659621776,11.588799306689241,7.8127918999539006,,
