family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,1.0,0.6765308258783997,0.03982830047607422,0.6866267465069861,0.6854671556122449,0.6851768096219657,0.7065420560747664,0.7100446428571429,0.6622340542726333,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,1.0,0.6765308258783997,0.03982830047607422,0.685370741482966,0.6842896174863388,0.6840715066316634,0.704331450094162,0.7148826743812279,0.6748989568383549,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,1.0,0.6765308258783997,0.03982830047607422,0.705,0.7028076750592607,0.702536706466247,0.7296058661778185,0.7361938625152156,0.7875271805285231,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,2.910651206970215,0.688622754491018,0.6875956632653062,0.6874260118381059,0.706766917293233,0.7050223214285715,0.6480234994101356,0.6220912320337774,0.21540151105786803,0.10961981112718668,0.6446820441865623
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,2.910651206970215,0.6833667334669339,0.6825056252009001,0.6824370045756267,0.6996197718631179,0.7053519768563163,0.6582090117169386,0.6208747684527861,0.21510651457869034,0.09331062421934937,0.6469880915000147
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,2.910651206970215,0.701,0.6991879684797233,0.6991222217861675,0.7228915662650602,0.7113684412838748,0.7083352312153356,0.6256670667876643,0.21636678139185556,0.12864035355376396,0.6487149134684764
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,100.0,0.7103978262055742,0.07124972343444824,0.720558882235529,0.7203364158163266,0.7203706066211648,0.7276264591439688,0.7625637755102042,0.7138986426558449,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,100.0,0.7103978262055742,0.07124972343444824,0.7134268537074149,0.7132433301189328,0.7132610294265381,0.7201565557729941,0.7501446480231435,0.6967425276942998,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,100.0,0.7103978262055742,0.07124972343444824,0.688,0.6895380870010892,0.6877889453270412,0.6796714579055442,0.7512412710615671,0.6812170512605251,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,2.8779053688049316,0.6846307385229541,0.6836017219387756,0.6834186530155175,0.7030075187969925,0.7286670918367346,0.6964552221059261,0.6056199697107487,0.20818672650078465,0.096250380404298,0.6181639781000344
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,,2.8779053688049316,0.6833667334669339,0.6823288331726133,0.6821399774229963,0.7018867924528301,0.7304403728704596,0.717765942837078,0.6047255975360444,0.20838692997461136,0.06052353282315565,0.620487829767027
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,,2.8779053688049316,0.68,0.6771093599846243,0.675934927733489,0.7122302158273381,0.6847651995643539,0.6600449389939459,0.6396899444260505,0.22331509709064573,0.1401414522541662,0.6434728348312212
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,1.0,0.6755330155867703,0.0444033145904541,0.6866267465069861,0.6854671556122449,0.6851768096219657,0.7065420560747664,0.7147640306122449,0.6637023979860687,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,1.0,0.6755330155867703,0.0444033145904541,0.685370741482966,0.6842896174863388,0.6840715066316634,0.704331450094162,0.7176149148183864,0.6781552704109015,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,1.0,0.6755330155867703,0.0444033145904541,0.697,0.6946713434556986,0.6942405206993113,0.7232876712328767,0.7387765071433147,0.7830007044127267,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_val,,,2.830012798309326,0.6866267465069861,0.6855548469387756,0.6853430515607436,0.7054409005628518,0.7068558673469387,0.6548345779912615,0.6182760795864822,0.21361176539811758,0.08447831706280597,0.63665089664201
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,,,2.830012798309326,0.6793587174348698,0.6784072645451623,0.6782720825274017,0.696969696969697,0.7085503053680489,0.66482384790029,0.6171850286676482,0.21350024967814368,0.07816201890667854,0.6392116069675714
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,,,2.830012798309326,0.699,0.6970577871740662,0.6969120269536839,0.7220683287165282,0.7246660580434364,0.7732839527599806,0.624641916996505,0.2159256984792167,0.13632259400635283,0.6457974883428026
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,100.0,0.6772082472057613,0.06334447860717773,0.6846307385229541,0.6842155612244898,0.6842672069944797,0.694980694980695,0.7454081632653062,0.6992677581067623,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,100.0,0.6772082472057613,0.06334447860717773,0.687374749498998,0.6872227579556413,0.6872227579556413,0.6941176470588235,0.7509803921568627,0.7037759042235916,,,,
