group,setting,qs,seed,model,p1_ood_quantum,p1_ood_classical,delta
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,999,42,svc,0.9878048780487804,0.9847560975609756,0.0030487804878047697
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,999,123,svc,0.9878048780487804,0.9847560975609756,0.0030487804878047697
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,999,999,svc,0.9878048780487804,0.9847560975609756,0.0030487804878047697
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,2024,42,svc,0.9482621374369478,0.95520838750195,-0.0069462500650022685
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,2024,123,svc,0.9482621374369478,0.95520838750195,-0.0069462500650022685
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,2024,999,svc,0.9482621374369478,0.95520838750195,-0.0069462500650022685
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,7,42,svc,0.966014383159974,0.9839038241921048,-0.01788944103213075
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,7,123,svc,0.966014383159974,0.9839038241921048,-0.01788944103213075
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,7,999,svc,0.966014383159974,0.9839038241921048,-0.01788944103213075
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,42,42,svc,0.958093591801457,0.9498641807630572,0.008229411038399803
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,42,123,svc,0.958093591801457,0.9498641807630572,0.008229411038399803
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,42,999,svc,0.958093591801457,0.9498641807630572,0.008229411038399803
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,123,42,svc,0.9478425794215268,0.9467609056424846,0.0010816737790422248
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,123,123,svc,0.9478425794215268,0.9467609056424846,0.0010816737790422248
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,123,999,svc,0.9478425794215268,0.9467609056424846,0.0010816737790422248
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,999,42,svc,0.9497812172813654,0.9729386025562514,-0.023157385274885978
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,999,123,svc,0.9497812172813654,0.9729386025562514,-0.023157385274885978
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,999,999,svc,0.9497812172813654,0.9729386025562514,-0.023157385274885978
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,2024,42,svc,0.9600332839917086,0.940610420506692,0.01942286348501665
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,2024,123,svc,0.9600332839917086,0.9883376399230124,-0.02830435593130376
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,2024,999,svc,0.9600332839917086,0.9883376399230124,-0.02830435593130376
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,42,svc,0.981060606060606,0.9886363636363636,-0.00757575757575768
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,123,svc,0.9551874678993324,0.9886363636363636,-0.03344889573703125
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,999,svc,0.981060606060606,0.9886363636363636,-0.00757575757575768
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,42,svc,0.988593155893536,0.9923954372623572,-0.0038022813688212143
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,123,svc,0.988593155893536,0.9923954372623572,-0.0038022813688212143
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,999,svc,0.988593155893536,0.9923954372623572,-0.0038022813688212143
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,42,svc,0.9315394603953252,0.939378637041312,-0.007839176645986767
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,123,svc,0.9315394603953252,0.939378637041312,-0.007839176645986767
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,999,svc,0.9315394603953252,0.939378637041312,-0.007839176645986767
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,42,svc,0.989451476793249,0.90390014599477,0.08555133079847899
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,123,svc,0.989451476793249,0.90390014599477,0.08555133079847899
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,999,svc,0.989451476793249,0.90390014599477,0.08555133079847899
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,42,svc,0.941025641025641,0.9777243589743588,-0.03669871794871782
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,123,svc,0.941025641025641,0.9777243589743588,-0.03669871794871782
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,999,svc,0.941025641025641,0.9777243589743588,-0.03669871794871782
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,7,42,svc,0.9950801428319802,0.925289426910698,0.06979071592128216
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,7,123,svc,0.9950801428319802,0.925289426910698,0.06979071592128216
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,7,999,svc,0.9950801428319802,0.925289426910698,0.06979071592128216
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,42,42,svc,0.9832302664252872,0.9647463112193404,0.01848395520594681
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,42,123,svc,0.9832302664252872,0.9647463112193404,0.01848395520594681
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,42,999,svc,0.9832302664252872,0.9647463112193404,0.01848395520594681
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,123,42,svc,0.9646516393442623,0.9616739241803278,0.0029777151639345245
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,123,123,svc,0.9646516393442623,0.9616739241803278,0.0029777151639345245
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,123,999,svc,0.9646516393442623,0.9616739241803278,0.0029777151639345245
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,999,42,svc,0.8708270827082708,0.887998799879988,-0.01717171717171717
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,999,123,svc,0.8708270827082708,0.887998799879988,-0.01717171717171717
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,999,999,svc,0.8708270827082708,0.887998799879988,-0.01717171717171717
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,2024,42,svc,0.8249002830674215,0.9431613484302624,-0.11826106536284098
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,2024,123,svc,0.8249002830674215,0.9431613484302624,-0.11826106536284098
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,2024,999,svc,0.8249002830674215,0.9431613484302624,-0.11826106536284098
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,7,42,svc,0.8000212362458268,0.9910708994290908,-0.191049663183264
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,7,123,svc,0.8000212362458268,0.9910708994290908,-0.191049663183264
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,7,999,svc,0.8000212362458268,0.9861347069398076,-0.18611347069398088
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,42,42,svc,0.9677267874090478,0.9632780370136032,0.004448750395444678
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,42,123,svc,0.9677267874090478,0.9632780370136032,0.004448750395444678
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,42,999,svc,0.9677267874090478,0.9632780370136032,0.004448750395444678
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,123,42,svc,0.8585329554297252,0.953745983949406,-0.09521302851968083
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,123,123,svc,0.8585329554297252,0.8841391826741669,-0.025606227244441726
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,123,999,svc,0.8585329554297252,0.953745983949406,-0.09521302851968083
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,999,42,svc,0.7883484058149943,0.8983055032562733,-0.10995709744127902
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,999,123,svc,0.7883484058149943,0.8983055032562733,-0.10995709744127902
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,999,999,svc,0.7883484058149943,0.8983055032562733,-0.10995709744127902
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,42,svc,0.9426108045897524,0.9499644358387956,-0.007353631249043202
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,123,svc,0.9426108045897524,0.9499644358387956,-0.007353631249043202
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,999,svc,0.9426108045897524,0.9499644358387956,-0.007353631249043202
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42,svc,0.8786409320786122,0.8830900710581908,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123,svc,0.8786409320786122,0.8830900710581908,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999,svc,0.8786409320786122,0.8830900710581908,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,42,svc,0.9025857654889912,0.9025857654889912,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,123,svc,0.9025857654889912,0.9025857654889912,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,999,svc,0.9025857654889912,0.9025857654889912,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42,svc,0.8962785114045618,0.9338535414165666,-0.037575030012004795
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123,svc,0.8962785114045618,0.9338535414165666,-0.037575030012004795
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999,svc,0.8962785114045618,0.9338535414165666,-0.037575030012004795
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,42,svc,0.9053671166403412,0.919957336633502,-0.014590219993160791
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,123,svc,0.9053671166403412,0.919957336633502,-0.014590219993160791
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,999,svc,0.9053671166403412,0.919957336633502,-0.014590219993160791
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,svc,0.8827721878224974,0.8971233230134159,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,svc,0.8827721878224974,0.8971233230134159,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,svc,0.8827721878224974,0.8971233230134159,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,42,svc,0.90319263441355,0.952200512966201,-0.049007878552650985
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,123,svc,0.90319263441355,0.952200512966201,-0.049007878552650985
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,999,svc,0.90319263441355,0.952200512966201,-0.049007878552650985
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,42,svc,0.9182456844640708,0.9017462866318748,0.016499397832196006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,123,svc,0.9182456844640708,0.9017462866318748,0.016499397832196006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,999,svc,0.9182456844640708,0.9017462866318748,0.016499397832196006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,42,svc,0.9324510416166274,0.9377632063537812,-0.0053121647371537906
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,123,svc,0.9324510416166274,0.9377632063537812,-0.0053121647371537906
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,999,svc,0.9324510416166274,0.9377632063537812,-0.0053121647371537906
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42,svc,0.925415604610526,0.9209790153737636,0.004436589236762378
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123,svc,0.925415604610526,0.9209790153737636,0.004436589236762378
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999,svc,0.925415604610526,0.9209790153737636,0.004436589236762378
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42,svc,0.9163263998975196,0.9217506525115692,-0.005424252614049552
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123,svc,0.9163263998975196,0.9217506525115692,-0.005424252614049552
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999,svc,0.9224431954652448,0.9217506525115692,0.0006925429536756011
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,42,svc,0.9463736116686738,0.948470047727374,-0.002096436058700135
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,123,svc,0.9463736116686738,0.948470047727374,-0.002096436058700135
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,999,svc,0.9463736116686738,0.948470047727374,-0.002096436058700135
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42,svc,0.9352187751753316,0.9446871710217416,-0.009468395846410016
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123,svc,0.9352187751753316,0.941858884698835,-0.006640109523503468
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999,svc,0.9352187751753316,0.941858884698835,-0.006640109523503468
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,42,svc,0.9328566613703116,0.9368178164942572,-0.00396115512394557
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,123,svc,0.9328566613703116,0.9368178164942572,-0.00396115512394557
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,999,svc,0.9328566613703116,0.9368178164942572,-0.00396115512394557
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,42,svc,0.9282045828072384,0.9391514794758054,-0.010946896668566963
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,123,svc,0.9282045828072384,0.9391514794758054,-0.010946896668566963
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,999,svc,0.9282045828072384,0.9391514794758054,-0.010946896668566963
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,2024,42,svc,0.9314804091874156,0.937463810075275,-0.005983400887859425
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,2024,123,svc,0.9314804091874156,0.937463810075275,-0.005983400887859425
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,2024,999,svc,0.9314804091874156,0.937463810075275,-0.005983400887859425
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,svc,0.9133253301320527,0.901000400160064,0.012324929971988752
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,svc,0.9133253301320527,0.901000400160064,0.012324929971988752
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,svc,0.9133253301320527,0.901000400160064,0.012324929971988752
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,svc,0.9004416282642089,0.8925691244239631,0.007872503840245848
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,svc,0.9004416282642089,0.8925691244239631,0.007872503840245848
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,svc,0.9004416282642089,0.8925691244239631,0.007872503840245848
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42,svc,0.9137643912827658,0.925101279403052,-0.011336888120286215
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123,svc,0.9137643912827658,0.925101279403052,-0.011336888120286215
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999,svc,0.9137643912827658,0.925101279403052,-0.011336888120286215
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,42,svc,0.907394755677012,0.8877936105146724,0.019601145162339573
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,123,svc,0.907394755677012,0.8877936105146724,0.019601145162339573
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,999,svc,0.907394755677012,0.8877936105146724,0.019601145162339573
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,42,svc,0.8646046504133164,0.8864387115486876,-0.02183406113537123
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,123,svc,0.8646046504133164,0.8864387115486876,-0.02183406113537123
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,999,svc,0.8646046504133164,0.8864387115486876,-0.02183406113537123
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,42,svc,0.913991399139914,0.9241324132413242,-0.010141014101410217
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,123,svc,0.913991399139914,0.9241324132413242,-0.010141014101410217
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,999,svc,0.913991399139914,0.9241324132413242,-0.010141014101410217
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,42,svc,0.8829765852678123,0.9272334438749874,-0.0442568586071751
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,123,svc,0.8829765852678123,0.9272334438749874,-0.0442568586071751
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,999,svc,0.8829765852678123,0.9272334438749874,-0.0442568586071751
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,42,svc,0.918036068934589,0.952591453648536,-0.034555384713947035
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,123,svc,0.918036068934589,0.952591453648536,-0.034555384713947035
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,999,svc,0.918036068934589,0.940771349862259,-0.022735280927669965
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42,svc,0.8825563909774436,0.9010526315789472,-0.018496240601503566
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123,svc,0.8825563909774436,0.9010526315789472,-0.018496240601503566
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999,svc,0.8825563909774436,0.9010526315789472,-0.018496240601503566
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42,svc,0.930230231432013,0.9363652007571664,-0.00613496932515345
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,svc,0.930230231432013,0.9363652007571664,-0.00613496932515345
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999,svc,0.930230231432013,0.937387695644692,-0.007157464212679043
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,42,svc,0.9353869969040248,0.9051083591331268,0.03027863777089801
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,123,svc,0.9353869969040248,0.9051083591331268,0.03027863777089801
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,999,svc,0.9353869969040248,0.9051083591331268,0.03027863777089801
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42,svc,0.9296811271783464,0.9326473859844272,-0.0029662588060808126
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123,svc,0.9296811271783464,0.9331850203930292,-0.0035038932146828072
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999,svc,0.9296811271783464,0.9331850203930292,-0.0035038932146828072
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,42,svc,0.940723479119726,0.9512947930491682,-0.010571313929442216
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,123,svc,0.940723479119726,0.9512947930491682,-0.010571313929442216
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,999,svc,0.940723479119726,0.9512947930491682,-0.010571313929442216
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,42,svc,0.9151319661146032,0.9318224527844676,-0.01669048666986439
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,123,svc,0.9151319661146032,0.9318224527844676,-0.01669048666986439
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,999,svc,0.9151319661146032,0.9318224527844676,-0.01669048666986439
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,42,svc,0.9230778741018046,0.9303734712750542,-0.007295597173249568
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,123,svc,0.9230778741018046,0.9303734712750542,-0.007295597173249568
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,999,svc,0.9230778741018046,0.9303734712750542,-0.007295597173249568
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,svc,0.919915498367582,0.9424012547212086,-0.022485756353626596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,svc,0.919915498367582,0.9424012547212086,-0.022485756353626596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,svc,0.919915498367582,0.9424012547212086,-0.022485756353626596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,svc,0.8420374725995616,0.8480935694971119,-0.006056096897550267
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,svc,0.8420374725995616,0.8480935694971119,-0.006056096897550267
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,svc,0.8420374725995616,0.8480935694971119,-0.006056096897550267
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,svc,0.9355995134754496,0.9279815632801998,0.007617950195249801
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,svc,0.9355995134754496,0.9279815632801998,0.007617950195249801
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,svc,0.9355995134754496,0.9279815632801998,0.007617950195249801
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,svc,0.8934533124673969,0.9324791340636412,-0.03902582159624435
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,svc,0.8934533124673969,0.9324791340636412,-0.03902582159624435
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,svc,0.8934533124673969,0.9324791340636412,-0.03902582159624435
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,svc,0.9152173913043478,0.8793075684380032,0.03590982286634459
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,svc,0.9152173913043478,0.8793075684380032,0.03590982286634459
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,svc,0.9152173913043478,0.8793075684380032,0.03590982286634459
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,42,svc,0.9085434173669468,0.9320128051220488,-0.02346938775510199
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,123,svc,0.9085434173669468,0.9309923969587834,-0.02244897959183667
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,999,svc,0.9085434173669468,0.9320128051220488,-0.02346938775510199
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,svc,0.9204253729244588,0.9190895540976494,0.0013358188268094429
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,svc,0.9204253729244588,0.9190895540976494,0.0013358188268094429
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,999,svc,0.9204253729244588,0.9190895540976494,0.0013358188268094429
