group,setting,model,scheme,budget,delta_median,delta_p2.5,delta_p97.5,frac_lt0
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.00562574733532617,-0.009663637754658616,-0.0005418799967787935,0.9816
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.015596683716858184,-0.02419052261838328,-0.0020499101264939146,0.9844
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.013545408432358186,-0.02107256672970792,-0.007956869946507128,0.9996
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.0006536045412577351,-0.006885752890285146,0.008206476425496545,0.5536
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,uniform,60,-0.011449636747022929,-0.021179985487454145,0.0011668085982925334,0.9634
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,uniform,60,-0.010064203260455096,-0.017827660862538175,-0.0056805193195473835,0.9992
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,uniform,60,-0.0003260345127236164,-0.0034500314379414254,0.002341552197989814,0.606
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,uniform,60,-0.025426025880820546,-0.028278515211148214,-0.015862970202334847,0.9996
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,uniform,60,-0.008695841912284341,-0.013213498397984358,-8.519107295523742e-05,0.9752
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,uniform,60,0.001680474383782049,-0.0031768195438472585,0.009076457347815148,0.2288
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,uniform,60,-0.0054535656683532,-0.01423783260494016,0.004063100451481172,0.804
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,uniform,60,-0.016882127011916492,-0.02410772390667426,-0.010421202757129766,1.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.004917211926681153,-0.006411873049125494,-0.00242017540197754,0.9996
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.011605231557199724,-0.021179985487454145,0.0004427840619387613,0.9722
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.010817577236441389,-0.017827660862538175,-0.00592706403535597,0.9996
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.00043872295464741917,-0.003757659330230867,0.0021743006776007157,0.6208
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_stratified,60,-0.025616752457095493,-0.028766358756308064,-0.01564011912374552,0.9998
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.008695841912284341,-0.01302591331439507,0.00021953522289178915,0.972
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,0.001680474383782049,-0.0032550957871605446,0.009076457347815148,0.2344
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,kernel_stratified,60,-0.004699788976950781,-0.015340288355321974,0.00435437501777014,0.7926
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.016882127011916492,-0.024126027912187098,-0.010421202757129766,1.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.004807804823223627,-0.0061813919197678535,-0.002307371322274209,0.9996
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_blocked,60,-0.011265851452087583,-0.02161027719194586,0.011817640416980805,0.8968
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.010448590996165685,-0.017279371498201024,-0.006132456235878658,0.9984
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.0001580222612106441,-0.00336607562183866,0.003489233867283059,0.5418
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_blocked,60,-0.025057738549708497,-0.027574289859035428,-0.015505291309583336,0.9968
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.00856385521742864,-0.013025881137196382,-0.0004968108379716912,0.9768
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,0.001680474383782049,-0.0035644828875588397,0.009088210133534669,0.2136
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.006693501256114898,-0.014689364324251719,0.0007736122137540491,0.9312
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.016870535868562797,-0.0245762655408035,-0.011692520453951305,1.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.004917211926681153,-0.006675157690798841,-0.0023206638066676703,0.9998
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,uniform,60,-0.0013281594431185928,-0.010509972967560843,0.006631205411466334,0.606
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,uniform,60,0.01901177208845728,0.0033392479261478147,0.02786588909843473,0.0054
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,uniform,60,0.005335310202037591,-0.003301263026956991,0.017053918887912196,0.1308
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,uniform,60,0.016711304611696176,0.0055603544277468275,0.025621861752734287,0.0002
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,uniform,60,0.00908192405829883,-0.003829961441630947,0.019422566776976513,0.0648
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,uniform,60,0.02227903181137947,0.009573564152879747,0.03336790060867656,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,uniform,60,-0.021776201897519498,-0.030838706214358913,-0.013121731794534908,0.9998
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,uniform,60,0.004991480006517612,-0.003836389349750502,0.012718704679375303,0.1288
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.0049646406343896166,-0.017525900024118,-0.0003709028094246447,0.9906
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.001309928907428315,-0.009969563224553224,0.006626322487698708,0.596
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,0.019008709463698537,0.0033392479261478147,0.02751202170901046,0.0038
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,0.005335310202037591,-0.0033388428841535367,0.01665897424267935,0.1352
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,kernel_stratified,60,0.016411285768024753,0.004322332501419002,0.02487725085139003,0.0012
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,0.008922422746762138,-0.003829961441630947,0.018764240701141632,0.0884
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,0.022196605311070927,0.009461905907548585,0.033402506743968156,0.0002
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,kernel_stratified,60,-0.02246155603088751,-0.03117902712533205,-0.012419827363228664,1.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,0.005115712753176127,-0.003462829164109671,0.012782631121544236,0.111
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.004654676044459349,-0.016062994348455546,-0.0006305163835396144,0.991
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,kernel_blocked,60,-0.0018756634688833485,-0.012390508677210255,0.009840140218914217,0.6026
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,0.018294923655747586,0.003112403905991179,0.02744212134578361,0.0108
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,0.006244512389184553,-0.0014044088804593402,0.016339022783085633,0.0732
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,kernel_blocked,60,0.016765190600357083,0.006073999885930159,0.026634917953361925,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,0.010319212558498547,0.004860324529986748,0.01951416824136496,0.0024
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,0.022029635042630447,0.012017081199289903,0.032852738982631635,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.023079713953712555,-0.028146192432737194,-0.01525498450197249,1.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,0.004688529774434569,-0.006295554341755216,0.010198120218256168,0.2306
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.006494237018502602,-0.018857088934357447,-0.0003709028094246447,0.9872
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,uniform,60,0.0105587546049285,-0.010293957182654356,0.02088922871718424,0.229
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.00657959871991598,-0.013468804548503632,-0.0022809655369263604,0.996
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.0003932691547142153,-0.00748590874081978,0.010249232908475792,0.5152
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,uniform,60,-0.024670180827757515,-0.03254170266482925,-0.01224863554960709,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.010100812313059482,0.004740753071603757,0.014980883274168022,0.0002
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.00944426785017527,-0.000894705634396642,0.01606032316269823,0.0296
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,uniform,60,-0.015531068275427162,-0.023934903469814306,-0.006246855313125963,0.9992
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,uniform,60,0.005749898608668147,-0.000662108214485085,0.01074120112204513,0.0414
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.005220757559261546,-4.5117870018818174e-05,0.008745522781391513,0.065
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.009480070524249262,-0.010293957182654356,0.02088922871718424,0.2692
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.006534685691038655,-0.012191533241491248,-0.0024263242659456896,0.9986
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0006007583186672383,-0.007855467472056232,0.010249232908475792,0.5424
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.024907117303167414,-0.03161327674817027,-0.01224863554960709,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.01025301248380972,0.004567085023834294,0.014913325206943107,0.0
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.00944426785017527,-0.000894705634396642,0.015748556855162965,0.029
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,-0.015531068275427162,-0.02443114289724468,-0.006335072667845942,0.9992
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.005673304283484226,-0.00042964256891453445,0.01074120112204513,0.039
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.005220757559261546,-4.5117870018818174e-05,0.008745522781391513,0.0834
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.01610774018283523,-0.013574956445283504,0.01610774018283523,0.4498
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.006940323823812933,-0.01902875915484714,-0.001161200982671362,1.0
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.001655235831479751,-0.008784376339553757,0.012656879714637359,0.3508
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.02424269821460001,-0.038506005117628916,-0.01288363829991579,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.010427170146214748,0.0032199982727181276,0.015111375712336672,0.0242
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.009466425650532573,-0.000894705634396642,0.016662359080541034,0.0688
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,-0.015531068275427162,-0.023753517960682258,-0.0015598855025578118,0.9974
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.005845155511004174,-0.003330462233924636,0.010918842184753252,0.1236
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.005755261090323427,0.004160204046383842,0.014017664711326483,0.0104
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,uniform,60,-0.0042170054856246475,-0.00786666481174747,0.0011253277929585636,0.9578
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,uniform,60,0.001461377329364466,-0.0026603055258943575,0.007135243846670192,0.4014
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.004552525520813089,0.0010142480237287366,0.011963112709379442,0.0124
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,uniform,60,-0.00309755705555409,-0.009164427507884931,0.002996879280800946,0.8324
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.005804208278372913,0.003460412897265508,0.01319803055018598,0.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,uniform,60,-0.0042888904401910954,-0.005237761400177954,0.00485877059819409,0.5316
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,uniform,60,0.004377058710955506,-0.00148328631743877,0.010620905424505778,0.102
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,uniform,60,0.00487290219784331,-0.0010905756907324538,0.010365049904490376,0.0902
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.0031489986235113676,-0.005531502715818815,0.005203076557751369,0.6708
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,-0.0045634057970005415,-0.00788145396630735,-2.5532914929460304e-05,0.977
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.001461377329364466,-0.0026603055258943575,0.005950030187883648,0.3734
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.004552525520813089,0.0010142480237287366,0.009261784152220565,0.01
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.003344829959675999,-0.009164427507884931,0.0020369601413416927,0.8996
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.005792999490683237,0.003460412897265508,0.01090606343378564,0.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0042888904401910954,-0.005237761400177954,0.004135428535435692,0.5176
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.0042240003574023355,-0.002246645096064648,0.009028086595044615,0.0852
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.003439491249043747,-0.0010905756907324538,0.009804317528850692,0.1158
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0031489986235113676,-0.005531502715818815,0.004882867016407388,0.762
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0057544918625743735,-0.00768033165674642,0.005518099941835497,0.9676
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0015466689887949636,-0.0014657648016707103,0.008486724578225968,0.395
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.004230838472287668,0.0010453624952442286,0.014456183458780525,0.0
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.00366773908279705,-0.012169665137825136,0.002938432595457563,0.8616
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.005439564552162879,0.0021353837611418625,0.013032272941590595,0.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.004438277766960486,-0.005142208958252348,0.010387060441479079,0.5178
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.004868025106837814,0.00040712958059441196,0.021386155964588593,0.0
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.006964086186115104,-0.0010905756907324538,0.014151818875977273,0.1228
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.003294452450564589,-0.003294452450564589,0.01137669812401465,0.5178
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,uniform,60,0.00444080694205462,0.0014803993111323077,0.010265469557813711,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,uniform,60,0.0023735007770009364,-0.00603726316841513,0.011694574695995219,0.3166
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.001819860451455102,0.00012111243088852586,0.011180881181580116,0.0076
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,uniform,60,0.010998036150209556,-0.0029349137353525956,0.04418895677472446,0.081
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.0011044725010623813,-0.006314308152578718,0.01323444207283631,0.5838
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,uniform,60,-0.003534226474053659,-0.0059953747379541565,-0.000610944437803196,0.9878
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,uniform,60,0.035355382777472855,0.0046939922284482405,0.04521583173860715,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,uniform,60,0.003958828602484643,-0.0031181883087292306,0.013876871752740216,0.2572
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.0030165898251007794,-0.0014936134850899174,0.010576715524632352,0.2788
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.00444080694205462,0.0014803993111323077,0.008986036081410687,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.0025488956861130507,-0.005440989521971473,0.011218720275186667,0.4078
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.00501901018246842,0.00031569848702173164,0.011506854902049501,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,0.008956505088179467,-0.0009510674831065824,0.04263097635203206,0.0356
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.0019721514598476375,-0.006073161560857687,0.0053006621880795635,0.863
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.0036338116853504854,-0.005680157051111245,-0.001266280364159868,0.999
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.035355382777472855,0.004546583192800879,0.04323470538750496,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.005409570645334094,-0.0025059362174726374,0.011598394819499425,0.1078
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0038093182455503083,-0.0010073549389564285,0.009202111741203778,0.1802
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.004517626607889125,0.00269991150625426,0.0805254347733673,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.00580602912352568,-0.0016868317540341682,0.025112876780336024,0.2146
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0036195641410793344,0.0006409337811645877,0.029164279832275875,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,0.011462609029581627,-0.0005255355682129981,0.0527894495288548,0.059
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.0070184067400582695,-0.0011044725010623813,0.0383376331880344,0.3836
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.0036309445621540704,-0.005070503421416683,0.029042114883902872,0.7792
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.03617325323274134,0.0042408581424515646,0.05530963380948815,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.007870667978847168,0.00017376939801250213,0.02713351945596032,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.004304044629390491,-0.0008230020452477671,0.0297494788711109,0.19
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,-0.004909487931670564,-0.006073975617897465,-0.002839086419367476,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.002749285399020418,-0.0037275369503084743,-0.0008596678251130419,0.9898
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.004518474033550435,-0.004735434520980353,-0.003971889292473163,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,-0.0030251253365478625,-0.005424702311063956,-0.0011204561070163876,0.9976
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.004803254325248862,-0.0053942197883312115,-0.0036164950617958436,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,-0.0045316073303988125,-0.00531071586231624,-0.0035349051698974066,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,-0.030039097547575944,-0.036586032413476466,-0.027813992450814607,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.012105650028673809,-0.013748210473437994,-0.008741542654217005,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.01530240747056344,-0.01608809663037636,-0.014833300523225401,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,-0.004893222214921944,-0.005304744848666609,-0.003250609053112141,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.002943460156301869,-0.003518768683084983,-0.0015006804390134132,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.00461851404955671,-0.004735434520980353,-0.0041842035175263526,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.0030458563437559816,-0.005424702311063956,-0.0011204561070163876,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.004802479320695663,-0.0053942197883312115,-0.003987815369575598,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.004532480248489401,-0.005306167924897354,-0.003753204723114134,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,-0.03541178998923389,-0.036591306675079704,-0.028158657014704103,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.011937947820017447,-0.01354619027141779,-0.011293746470421917,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.01526477472539689,-0.01596197851702208,-0.014833300523225401,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,-0.004521939002899322,-0.00530025517491628,0.004983360424697096,0.92
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.00294856243574515,-0.0033369119503083855,0.004869729656735572,0.904
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.004415092270370846,-0.004767299118671242,0.0005830386205224469,0.9742
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0030458563437559816,-0.0047267163456578,0.005330313015281751,0.9556
