family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,0.1,0.78058491313974,0.03953838348388672,0.7884231536926147,0.7841344007144224,0.7808724499900971,0.7401960784313726,0.8187472092874913,0.7981656826207478,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,0.1,0.78058491313974,0.03953838348388672,0.7975951903807615,0.7935394161522633,0.7910982893760595,0.754257907542579,0.8341692386831276,0.8353177376769978,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,0.1,0.78058491313974,0.03953838348388672,0.79,0.7874198717948717,0.7880466378140947,0.7676991150442478,0.754042467948718,0.6779996041725891,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,3.1780261993408203,0.7884231536926147,0.7841344007144224,0.7808724499900971,0.7401960784313726,0.8116827199081458,0.7919676443288826,0.5110093826289294,0.16327688595567585,0.2039024225318219,0.5565875779298777
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,3.1780261993408203,0.7995991983967936,0.7955970293209876,0.7933165446171179,0.7572815533980582,0.8251993312757202,0.8284110383614333,0.5033695471404893,0.15962864039034308,0.20834986061640964,0.5503658533882531
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,3.1780261993408203,0.793,0.7906249999999999,0.7912715194525869,0.7722772277227723,0.7572275641025642,0.6960238746537445,0.5612672168547966,0.1826050448198667,0.1686981520048539,0.5195986744841878
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,100.0,0.884101877148608,0.05518174171447754,0.8962075848303394,0.8971742042482618,0.8961873186904268,0.8976377952755905,0.9554123875741531,0.9343199506287174,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,100.0,0.884101877148608,0.05518174171447754,0.9178356713426854,0.918772505144033,0.9178237904926396,0.9188118811881189,0.9716917438271605,0.9627968869511919,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,100.0,0.884101877148608,0.05518174171447754,0.802,0.8087339743589743,0.798268779342723,0.8257042253521126,0.894130608974359,0.8221343969411896,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,4.52686071395874,0.8862275449101796,0.887964852969318,0.8860077360019479,0.8910133843212237,0.9541685271416724,0.9421244989058625,0.2592132062735552,0.07969928876812248,0.05550597417783627,0.3278513260173382
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,,4.52686071395874,0.8977955911823647,0.8994502314814814,0.8976311438811589,0.9017341040462428,0.9601980452674898,0.9485245271079841,0.24584096187599946,0.0742058542659104,0.05381516219148101,0.3189093386641928
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,,4.52686071395874,0.764,0.7721955128205128,0.7566317838890241,0.7989778534923339,0.8899399038461537,0.8014905449166665,0.4338022404827134,0.14331864806897926,0.10981633349137271,0.40868080623413916
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,100.0,0.8707835629561392,0.03342008590698242,0.8902195608782435,0.8919595585890157,0.8900074645632832,0.8948374760994264,0.9414109842444346,0.8980127869217067,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,100.0,0.8707835629561392,0.03342008590698242,0.8977955911823647,0.8994502314814814,0.8976311438811589,0.9017341040462428,0.9552147633744856,0.9244584320089563,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,100.0,0.8707835629561392,0.03342008590698242,0.758,0.7663461538461538,0.7500815849371486,0.7945670628183361,0.8509214743589744,0.7538581615834864,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_val,,,3.9839284420013428,0.8323353293413174,0.8335698794412196,0.8322223639726989,0.8365758754863813,0.925814888052561,0.9110714229211736,0.3286208790448839,0.10070654757923486,0.09556053349139014,0.42902119283602363
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,,,3.9839284420013428,0.8496993987975952,0.8501720036008231,0.8496969843010157,0.8490945674044266,0.9450552983539094,0.9319485805739215,0.3079414991400476,0.0916865297549733,0.09850394511053638,0.4247414776746671
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,,,3.9839284420013428,0.703,0.7080128205128206,0.7001789840610302,0.7292616226071102,0.8383373397435898,0.774751844934958,0.5076090503325728,0.17169415406212732,0.15131447640687845,0.49423510722679087
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,100.0,0.8711884941593897,0.04085087776184082,0.8922155688622755,0.8940087389168846,0.8919879267942126,0.8969465648854962,0.9373923582318046,0.8955830808105488,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,100.0,0.8711884941593897,0.04085087776184082,0.8977955911823647,0.899241255144033,0.8976904058373032,0.9009708737864077,0.9555201903292182,0.9302070737190271,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,100.0,0.8711884941593897,0.04085087776184082,0.759,0.7673076923076922,0.7512055176628598,0.7952421410365336,0.8580689102564103,0.7704472780383156,,,,
