family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.6576259418733271,0.016316890716552734,0.608,0.6067098595163256,0.6067668207498715,0.6287878787878788,0.6349990377830521,0.6974559592438375,,,,,128,-2.309640375577705,36.39445596231728,25.186196308052157,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.6576259418733271,0.016316890716552734,0.564,0.5643402399127591,0.5638255302120848,0.5725490196078431,0.6006158188466226,0.6188111760619375,,,,,128,-2.309640375577705,36.39445596231728,25.186196308052157,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.6576259418733271,0.016316890716552734,0.636,0.6363316317549728,0.6358543417366946,0.6431372549019608,0.6750572082379863,0.6385913668349374,,,,,128,-2.309640375577705,36.39445596231728,25.186196308052157,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.6431350708007812,0.66,0.6636410289306562,0.6593404831754277,0.6443514644351465,0.7090255949708127,0.7267369268892411,0.6345929722193814,0.2206152024003648,0.08095885978772,0.606077598485436,128,-2.309640375577705,36.39445596231728,25.186196308052157,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.6431350708007812,0.652,0.6552376675861185,0.6515484067351287,0.6390041493775933,0.65969593944448,0.6426928175226883,0.6804453174677797,0.23959434821844358,0.11619405850187312,0.6033790686086394,128,-2.309640375577705,36.39445596231728,25.186196308052157,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.6431350708007812,0.678,0.6781216495175305,0.677998711994848,0.6786427145708582,0.7156230497191595,0.6765946345491367,0.6218178103680405,0.21549382148478274,0.06966468889954641,0.619180743018348,128,-2.309640375577705,36.39445596231728,25.186196308052157,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.5674580620970961,18.118986960113084,12.240561676188719,43.16061976803399,0.060454889150409225
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.6652273825288914,0.011435985565185547,0.716,0.7182308037718904,0.7159590981101278,0.7125506072874493,0.7468727949194945,0.7666769691917024,,,,,512,-1.142431565479304,18.25241869959322,12.559191312080397,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.6652273825288914,0.011435985565185547,0.66,0.6628712553723779,0.6597332308529887,0.6502057613168725,0.662390146898454,0.6632582189099661,,,,,512,-1.142431565479304,18.25241869959322,12.559191312080397,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.6652273825288914,0.011435985565185547,0.658,0.6586948520586964,0.6571428571428571,0.6742857142857143,0.7086460450304845,0.6689235836863562,,,,,512,-1.142431565479304,18.25241869959322,12.559191312080397,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.5348391532897949,0.696,0.6991468343062415,0.6956883849061439,0.6859504132231405,0.7380845467958175,0.7435700286286672,0.6126743982622544,0.21008053401576807,0.09721584396057167,0.6081125593854799,512,-1.142431565479304,18.25241869959322,12.559191312080397,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.5348391532897949,0.64,0.6449419462441466,0.6381240349974266,0.6120689655172413,0.6970299570209763,0.6911136709156483,0.6474476660008942,0.22722864667649303,0.09237311143788299,0.6122197502154465,512,-1.142431565479304,18.25241869959322,12.559191312080397,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.5348391532897949,0.664,0.6643356643356644,0.6638655462184874,0.6705882352941176,0.7239762525803717,0.7040706672128105,0.6112938542997889,0.21166958514073378,0.04884528563229468,0.6277357497844098,512,-1.142431565479304,18.25241869959322,12.559191312080397,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,512,-0.7868704849704355,9.081688324253467,6.060403955397304,21.999921285780587,0.05926822734882463
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,10.0,0.6701796360314026,0.022042036056518555,0.54,0.5387452691000064,0.5387527875375014,0.5627376425855514,0.5834242093784079,0.5974537212950206,,,,,2048,-0.5731414164839658,9.117992897256487,6.247194628270249,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,10.0,0.6701796360314026,0.022042036056518555,0.52,0.5196612996343575,0.5195079761675956,0.5348837209302325,0.5711078324459553,0.6199255977252809,,,,,2048,-0.5731414164839658,9.117992897256487,6.247194628270249,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,10.0,0.6701796360314026,0.022042036056518555,0.606,0.6057752316333551,0.6057334758296609,0.5954825462012321,0.6345713782784721,0.6163473705623947,,,,,2048,-0.5731414164839658,9.117992897256487,6.247194628270249,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.538729190826416,0.708,0.7113669895439092,0.7076210769156828,0.6970954356846473,0.7421900057733016,0.7158615302602256,0.6102155612621153,0.2098949024747701,0.09870629087573912,0.6194464695605063,2048,-0.5731414164839658,9.117992897256487,6.247194628270249,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.538729190826416,0.652,0.6567772147026749,0.6503833727154362,0.6266094420600858,0.7081916736160113,0.717541804450514,0.6371089930137454,0.22241975386844715,0.08089939523452915,0.6185262033418059,2048,-0.5731414164839658,9.117992897256487,6.247194628270249,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.538729190826416,0.692,0.6920996623513787,0.692,0.692,0.7467475316445569,0.7365914029176099,0.6032628490136963,0.20738979587553574,0.06315630360880968,0.6375722517380771,2048,-0.5731414164839658,9.117992897256487,6.247194628270249,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,2048,-0.3953223968861235,4.528763230216987,2.9888515917463896,13.29851539286086,0.05877707885624533
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,10.0,0.6782204625188311,0.02007293701171875,0.596,0.5991083456283277,0.5954757365545748,0.5809128630705395,0.6609788953749438,0.6598001094613599,,,,,8192,-0.2848624489705279,4.554631069935152,3.1105214217772095,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,10.0,0.6782204625188311,0.02007293701171875,0.644,0.6460645326833023,0.6439487286169209,0.6396761133603239,0.6784912438257746,0.685899842121427,,,,,8192,-0.2848624489705279,4.554631069935152,3.1105214217772095,,
