dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.54765801565023,0.2302881653132542
4,rbf_gscale,classical_ext_plain,plain,7.922867146385555,0.2791012932596717
4,poly2,classical_ext_plain,plain,5.546546982493188,0.26013549062258595
4,poly3,classical_ext_plain,plain,6.836685708540066,0.27809326112101107
4,laplacian_med,classical_ext_plain,plain,11.129797048834073,0.25834744144368554
4,matern15_med,classical_ext_plain,plain,4.786049163036346,0.26092068098568916
4,matern25_med,classical_ext_plain,plain,4.099944298059624,0.2539579039940247
6,linear,classical_ext_plain,plain,4.929650488956303,0.21203555730297083
6,rbf_gscale,classical_ext_plain,plain,10.957130003034578,0.2391459637407599
6,poly2,classical_ext_plain,plain,6.988238012226652,0.2291294623135565
6,poly3,classical_ext_plain,plain,9.360024863682797,0.24321240198048902
6,laplacian_med,classical_ext_plain,plain,15.126049721033358,0.24105896310298142
6,matern15_med,classical_ext_plain,plain,6.702705627045543,0.23120282071976245
6,matern25_med,classical_ext_plain,plain,5.523472455118981,0.22537233820305375
8,linear,classical_ext_plain,plain,6.654103587263139,0.19612697516338018
8,rbf_gscale,classical_ext_plain,plain,17.109813299160574,0.213798903184718
8,poly2,classical_ext_plain,plain,9.172051291506886,0.20854007839084351
8,poly3,classical_ext_plain,plain,13.577232474167749,0.2177001041234085
8,laplacian_med,classical_ext_plain,plain,19.962052318951173,0.23656804874535572
8,matern15_med,classical_ext_plain,plain,8.936590757117857,0.2132729585676485
8,matern25_med,classical_ext_plain,plain,7.041572886764449,0.20781556436831597
10,linear,classical_ext_plain,plain,8.231360716096711,0.20159211313504907
10,rbf_gscale,classical_ext_plain,plain,22.38586272701021,0.2086574528275946
10,poly2,classical_ext_plain,plain,10.938572636439302,0.2036600933021257
10,poly3,classical_ext_plain,plain,17.204483916007813,0.21443169437775025
10,laplacian_med,classical_ext_plain,plain,24.784418179497305,0.23449683902675095
10,matern15_med,classical_ext_plain,plain,10.963128620320347,0.20769970119051936
10,matern25_med,classical_ext_plain,plain,8.49815401123493,0.20048849852075643
12,linear,classical_ext_plain,plain,9.740094881516693,0.1959765105066356
12,rbf_gscale,classical_ext_plain,plain,25.649280993501634,0.1999467943090333
12,poly2,classical_ext_plain,plain,12.233226036335147,0.1964249112812805
12,poly3,classical_ext_plain,plain,19.873477034866806,0.20783916070044606
12,laplacian_med,classical_ext_plain,plain,29.18766883960898,0.23953237110657596
12,matern15_med,classical_ext_plain,plain,12.505123125402521,0.19881078506795727
12,matern25_med,classical_ext_plain,plain,9.574540934912132,0.19206526147704733
