task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,svc,train_cv,0.1,0.8590176511272428,validation,0.0175542831420898,analytic_cpu,0.824,0.8268188631384757,0.7093868061609997,0.5268817204301075,0.9084899496521772,0.6671302074232031,,,,
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,svc,train_cv,0.1,0.8590176511272428,id_test,0.0175542831420898,analytic_cpu,0.836,0.8744409697703353,0.7528631705846895,0.6095238095238096,0.9412892161807728,0.7600955594583501,,,,
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,svc,train_cv,0.1,0.8590176511272428,ood_test,0.0175542831420898,analytic_cpu,0.689,0.5980646712345233,0.6022565228011884,0.4165103189493433,0.6644596706334895,0.4517608411049246,,,,
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,2.669018507003784,analytic_cpu,0.914,0.7310234828394635,0.7632132512472605,0.5742574257425742,0.905030938929244,0.6684758323036101,0.2285913952229322,0.0680103184410888,0.043440151433276,0.2597382207940414
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,2.669018507003784,analytic_cpu,0.914,0.7979589091765023,0.8111367808923129,0.6717557251908397,0.9401795621910622,0.7624594501296319,0.217138824340669,0.0660450485606634,0.0537587707712198,0.2761033269187371
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,2.669018507003784,analytic_cpu,0.709,0.5067796610169492,0.4278400075501524,0.0267558528428093,0.6668061065031854,0.4672058860282817,0.8090814664906957,0.233421332499717,0.1991754708012001,0.2553495265190225
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.0168859958648681,analytic_cpu,0.802,0.8290287866559053,0.6917789027328938,0.5074626865671642,0.907260079172912,0.6662566289429462,,,,
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.0168859958648681,analytic_cpu,0.818,0.8700864185076835,0.7357094313977195,0.5882352941176471,0.9440129123373348,0.7773826105445605,,,,
college_scorecard,q2000,999,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.0168859958648681,analytic_cpu,0.671,0.6000841447289338,0.6009407609295533,0.4337349397590361,0.6686284409183796,0.4530669751272826,,,,
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.8554057592422785,validation,0.0205020904541015,analytic_cpu,0.81,0.8335639340481955,0.6997300731394327,0.5177664974619289,0.916599408124832,0.6012865969740153,,,,
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.8554057592422785,id_test,0.0205020904541015,analytic_cpu,0.82,0.8773327953192778,0.7394566803307163,0.5945945945945946,0.9296882881065268,0.5527767660855865,,,,
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.8554057592422785,ood_test,0.0205020904541015,analytic_cpu,0.485,0.5953239572063951,0.4846779237023139,0.4975609756097561,0.5825219377329006,0.342404597387395,,,,
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,validation,2.681316614151001,analytic_cpu,0.92,0.7197432645374534,0.7651589873655535,0.574468085106383,0.9144087013336408,0.6763454792131576,0.2180781497302817,0.0636178348147855,0.0475120354981833,0.2595149244243998
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,id_test,2.681316614151001,analytic_cpu,0.908,0.77013349473755,0.7911445279866332,0.6349206349206349,0.9413228420592488,0.7602057875526829,0.209727488968872,0.063384961900969,0.0396410330138611,0.274455897229484
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,ood_test,2.681316614151001,analytic_cpu,0.685,0.4897583844212044,0.4184661907320126,0.0247678018575851,0.6152710662339224,0.3534243949221394,0.6083754983316777,0.2063483523679609,0.0780281005393064,0.5234749638564778
college_scorecard,q2000,999,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,fixed_c1,1.0,,validation,0.0195095539093017,analytic_cpu,0.796,0.8036050578423459,0.6788332199803522,0.4848484848484848,0.9047619047619048,0.5460273221774123,,,,
