task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.8325714285714287,validation,0.0052113533020019,analytic_cpu,0.844,0.8767857142857143,0.7770460314193592,0.6548672566371682,0.9154761904761906,0.6812313670020003,,,,
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.8325714285714287,id_test,0.0052113533020019,analytic_cpu,0.808,0.8314934652962822,0.7238586156111929,0.5714285714285714,0.8896079177769319,0.5642380963463238,,,,
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.8325714285714287,ood_test,0.0052113533020019,analytic_cpu,0.684,0.5758599508599509,0.5786666666666667,0.368,0.6764626842751842,0.4811463685559051,,,,
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,0.385967493057251,analytic_cpu,0.9,0.7077380952380953,0.7597909220185249,0.576271186440678,0.9266666666666666,0.7968875021184678,0.2489101770436153,0.0742680574448037,0.0661273767149521,0.2952185038111048
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,0.385967493057251,analytic_cpu,0.884,0.6527724908006598,0.6939766155924191,0.4528301886792453,0.8793300342596118,0.6528134821075667,0.2765424079271197,0.0825305228410485,0.0519287934495913,0.2944115962172408
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,0.385967493057251,analytic_cpu,0.704,0.5,0.4131455399061033,0.0,0.6561732186732187,0.4393278176208472,0.9118646116684388,0.2528043237579391,0.2320275271663766,0.1966345563460501
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.0035102367401123,analytic_cpu,0.848,0.8791666666666667,0.7813880706921944,0.6607142857142857,0.9285714285714286,0.8070340625668392,,,,
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.0035102367401123,analytic_cpu,0.82,0.8273696231442711,0.7324677177712777,0.5794392523364486,0.8917650044410608,0.6690960481692095,,,,
college_scorecard,q1000,123,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.0035102367401123,analytic_cpu,0.7,0.5696022727272727,0.5685290868924889,0.3303571428571428,0.6689957002457001,0.4544071718039036,,,,
college_scorecard,q1000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.8480000000000001,validation,0.0059361457824707,analytic_cpu,0.804,0.8732142857142857,0.7414029680606278,0.6141732283464567,0.9289285714285715,0.602461622231035,,,,
college_scorecard,q1000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.8480000000000001,id_test,0.0059361457824707,analytic_cpu,0.804,0.8849765258215962,0.7358262707295509,0.6016260162601627,0.9554625047582794,0.745698223081242,,,,
college_scorecard,q1000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,10.0,0.8480000000000001,ood_test,0.0059361457824707,analytic_cpu,0.472,0.5995469901719902,0.4695471861889376,0.5056179775280899,0.6449823402948403,0.3724323317406174,,,,
college_scorecard,q1000,123,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,validation,0.3992350101470947,analytic_cpu,0.904,0.7404761904761905,0.7849770642201834,0.625,0.9497619047619048,0.796882524307614,0.2238760160802997,0.0672545906349122,0.0798937344760894,0.2961072495901794
