family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc__d4,linear,id_val,1.0,0.8155092153294439,0.049451351165771484,0.8023952095808383,0.8029977051061388,0.8005645423949626,0.7814569536423841,0.7842321667622872,0.747781917712814,,,,
classical_ext,svc,4,linear__svc__d4,linear,id_test,1.0,0.8155092153294439,0.049451351165771484,0.7915831663326653,0.7924672278627426,0.7872766027217577,0.7570093457943925,0.7639602878807351,0.7668861858068281,,,,
classical_ext,svc,4,linear__svc__d4,linear,ood_test,1.0,0.8155092153294439,0.049451351165771484,0.682,0.6711880468520994,0.666437298603652,0.5943877551020408,0.7207746577845238,0.5939530821411777,,,,
classical_ext,gpc,4,linear__gpc__d4,linear,id_val,,,4.473146677017212,0.7924151696606786,0.7929575444635686,0.7908746468019523,0.7729257641921398,0.757777140307261,0.7728211194099505,0.5592172411336537,0.18338422361742518,0.1918214742958544,0.5452029740314619
classical_ext,gpc,4,linear__gpc__d4,linear,id_test,,,4.473146677017212,0.7695390781563126,0.7702898085079039,0.7661582471139075,0.7380410022779044,0.7330837938568308,0.809390827993172,0.5664765188478013,0.188985236370222,0.21321181328096958,0.5523227959368447
classical_ext,gpc,4,linear__gpc__d4,linear,ood_test,,,4.473146677017212,0.668,0.6580053726524762,0.6538767884770162,0.5839598997493735,0.6542067708270591,0.5541314331230491,0.6470095525359864,0.22496008435207115,0.20923148473755288,0.5979012732072209
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,100.0,0.9003629345209939,0.05091428756713867,0.8762475049900199,0.8760279212086441,0.8760296934865901,0.8812260536398467,0.9494485880028048,0.9291892555409049,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,100.0,0.9003629345209939,0.05091428756713867,0.9138276553106213,0.9136197146896285,0.9136890036645067,0.9171483622350675,0.9673563809279013,0.9605899295413869,,,,
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,100.0,0.9003629345209939,0.05091428756713867,0.793,0.8028441328466626,0.7905110619267517,0.8133453561767358,0.8619533486722963,0.7574223090592797,,,,
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_val,,,6.1560633182525635,0.8602794411177644,0.8597246127366609,0.8589300080450523,0.8727272727272727,0.9270733728565054,0.8958350525128274,0.3007155481590876,0.09163270364989298,0.035931554510406916,0.31317486058547833
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,id_test,,,6.1560633182525635,0.8997995991983968,0.8993140341858373,0.8990499773418787,0.9077490774907749,0.9567536306387353,0.9421520547110537,0.24535917220899836,0.07221291252403579,0.04939221447455098,0.31648618368950837
classical_ext,gpc,4,rbf_gscale__gpc__d4,rbf_gscale,ood_test,,,6.1560633182525635,0.744,0.7584474720826859,0.7348260417400383,0.7841483979763912,0.8092828834038043,0.6875091125848758,0.5082555645267687,0.17204406986719192,0.10844936668629782,0.42476497527688284
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,100.0,0.8933495524333376,0.05265641212463379,0.8622754491017964,0.8617087397207879,0.8608898958153086,0.8747731397459165,0.9305794606999426,0.891476694253507,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,100.0,0.8933495524333376,0.05265641212463379,0.9018036072144289,0.9013060660583473,0.9010341408131464,0.9097605893186004,0.955227477188022,0.9152203400258636,,,,
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,100.0,0.8933495524333376,0.05265641212463379,0.75,0.7643461465874823,0.7412394011658717,0.7888513513513513,0.7720999522163196,0.6213793029726069,,,,
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_val,,,5.462963581085205,0.8363273453093812,0.8359150889271372,0.835429752595821,0.8475836431226765,0.9102919614967807,0.8532923920305682,0.3534810201726921,0.10827468143561685,0.0662157058013698,0.40765033549512203
classical_ext,gpc,4,poly2__gpc__d4,poly2,id_test,,,5.462963581085205,0.8236472945891784,0.8233999485927259,0.8232718374706205,0.8314176245210728,0.92843143554813,0.9149324478227167,0.3358319336512735,0.1045941713549742,0.10913784773624619,0.4098250243307339
classical_ext,gpc,4,poly2__gpc__d4,poly2,ood_test,,,5.462963581085205,0.733,0.7484630921261328,0.7215242946585856,0.7780548628428927,0.8087689076811262,0.668095473622073,0.5171373075980046,0.17358796203564567,0.10457228660248305,0.4927554851125865
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,10.0,0.8936195546598567,0.05007052421569824,0.8702594810379242,0.8696452476572958,0.8687345063183989,0.8828828828828829,0.935535793969529,0.8983734018017139,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,10.0,0.8936195546598567,0.05007052421569824,0.9038076152304609,0.9032740007711091,0.9029466109112126,0.9120879120879121,0.9562234931242771,0.9173951277990735,,,,
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,10.0,0.8936195546598567,0.05007052421569824,0.75,0.7645951035781544,0.7408402580816373,0.7895622895622896,0.786684013347307,0.6413727153789415,,,,
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_val,,,4.85756254196167,0.8483033932135728,0.8477959456875119,0.8470695970695972,0.8608058608058609,0.9142283419391853,0.8528303973912598,0.3340265866537486,0.10165593032393387,0.06093009028480175,0.38426538817934264
classical_ext,gpc,4,poly3__gpc__d4,poly3,id_test,,,4.85756254196167,0.8517034068136272,0.8512883948078653,0.8508835691671512,0.8619402985074627,0.9300861071841666,0.9121947335757077,0.30622384681102166,0.09351692284928902,0.08520867569606283,0.38778896991628364
classical_ext,gpc,4,poly3__gpc__d4,poly3,ood_test,,,4.85756254196167,0.723,0.738922417773923,0.7100930528038816,0.7712634186622626,0.8088572472584614,0.6798871921720614,0.5145436740369087,0.17420456546626467,0.11929966701465894,0.47630244038593933
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,10.0,0.8973373090190175,0.04057717323303223,0.8802395209580839,0.8799483648881239,0.8798906789413119,0.8863636363636364,0.9400777714030726,0.9168847824622929,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,10.0,0.8973373090190175,0.04057717323303223,0.9038076152304609,0.9035872638478345,0.9036369488252334,0.9076923076923077,0.9667619843207814,0.9616540680607015,,,,
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,10.0,0.8973373090190175,0.04057717323303223,0.801,0.8107505250181699,0.7986952620552707,0.8202348690153568,0.8771076016206297,0.7983179393233765,,,,
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_val,,,4.856550693511963,0.8682634730538922,0.8677328361063301,0.8670937972282067,0.8795620437956204,0.932571556065532,0.9114527841959842,0.29671069329661737,0.0901439994692996,0.044923742574056694,0.3225212469933255
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,id_test,,,4.856550693511963,0.9018036072144289,0.9013542603778435,0.9011685482273717,0.9090909090909091,0.9578299704408173,0.9429738086494532,0.24628702989038875,0.0720300999209467,0.05431035594738333,0.3272877920850587
classical_ext,gpc,4,laplacian_med__gpc__d4,laplacian_med,ood_test,,,4.856550693511963,0.743,0.7563855460389738,0.7354440165568811,0.7801539777587682,0.8215058685587397,0.719267135113462,0.4939784708743044,0.16724283562958128,0.10581757256986175,0.4273769036338563
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,100.0,0.9048195796479496,0.034604549407958984,0.8862275449101796,0.8859724612736661,0.8859658580413298,0.8914285714285715,0.9560623446165616,0.9373434993386256,,,,
