family,kernel,dim,kta_ood_full,kta_null_mean,kta_null_std,kta_null_exceed_frac,kta_ood_halfA,eff_rank_train,bacc_svc_halfB,bacc_gpc_halfB
classical_ext,linear,4,0.306960892013274,0.0023891506317839546,0.002744176904923688,0.0,0.2492051949687184,1.7661856962859372,0.8461834016393442,0.8467597336065573
classical_ext,rbf_gscale,4,0.3145502528816833,0.003286953400497081,0.0027799640613459732,0.0,0.2705496316675136,5.726714073962624,0.7416111680327868,0.7416111680327868
classical_ext,poly2,4,0.3131874782155474,0.0025486732840226934,0.0027869909394653064,0.0,0.2598672766623793,2.142962881781453,0.7416111680327868,0.7508324795081966
classical_ext,poly3,4,0.31714195806629064,0.0025846899282984804,0.0028101526534935147,0.0,0.2655305320104103,2.59111447855877,0.7416111680327868,0.7277792008196722
classical_ext,laplacian_med,4,0.36222947411995127,0.004370784074746623,0.002866780836826692,0.0,0.320070001031104,9.310647883104389,0.7455174180327868,0.7416111680327868
classical_ext,matern15_med,4,0.3095124622848966,0.003219852386362574,0.002773015516834074,0.0,0.26472170182235316,4.16542792058998,0.7416111680327868,0.7416111680327868
classical_ext,matern25_med,4,0.2988554144699171,0.0030387337417380504,0.0027637313160939862,0.0,0.25287772297151284,3.6294941096694417,0.7416111680327868,0.7416111680327868
quantum,zz_r1_full,4,0.3725799827982726,0.0069828165630295615,0.0029919485405303825,0.0,0.35484027430070814,30.9426808693353,0.7843878073770492,0.8000128073770492
quantum,zz_r2_full,4,0.27556789949394933,0.008530612529558392,0.0028992360863070578,0.0,0.27038787062571873,46.70263640493089,0.8037269467213115,0.7836193647540983
quantum,pauli_xz_r1_full,4,0.38553115584307235,0.004174669263563868,0.0028904580032390152,0.0,0.3510821700974542,8.758448188554508,0.7611424180327868,0.7845799180327868
quantum,zmap_r2,4,0.36866981064335386,0.004726382693772734,0.0028675101795635764,0.0,0.34139303694410766,9.385424170797176,0.7494236680327868,0.7689549180327868
classical_ext,linear,6,0.30626562834784665,0.003004307059447567,0.002761342891452367,0.0,0.3118123389802871,1.7522867793025736,0.7102934478495673,0.7209317457219078
classical_ext,rbf_gscale,6,0.321233210572509,0.004204263618673704,0.0027123733211500507,0.0,0.3379663240615168,8.243871341258759,0.6990044895569003,0.6954583902661201
classical_ext,poly2,6,0.30512426071066523,0.00317587544380372,0.0027479273134292043,0.0,0.3127659805377763,2.097875102598774,0.6954583902661201,0.6996551499772269
classical_ext,poly3,6,0.30885581111756494,0.0032417290009826545,0.0027611598270898255,0.0,0.3171842560419817,2.5950759784545787,0.7000455462294228,0.6748324549417659
classical_ext,laplacian_med,6,0.37117605141077425,0.0054668165116580555,0.0027740477763007216,0.0,0.390876803375508,13.11494732854816,0.7238271845923613,0.6944173335935975
classical_ext,matern15_med,6,0.31345490328717807,0.004038447498112593,0.002677821849371157,0.0,0.3267579230379164,5.267349661067705,0.7000455462294228,0.6908712343028174
classical_ext,matern25_med,6,0.30091262476766306,0.0037729263525289746,0.0026676177765132866,0.0,0.3134196061381492,4.374401595985676,0.7000455462294228,0.6908712343028174
quantum,zz_r1_full,6,0.3696426324021191,0.010078176561992676,0.0027846230953977886,0.0,0.3442377032287167,118.60172077473689,0.7688854186999805,0.7617932201184202
quantum,zz_r2_full,6,0.2877219447970677,0.012049780088053923,0.002831465937861337,0.0,0.26551839994465487,188.94667027438356,0.7849567310820483,0.7782874617737003
quantum,pauli_xz_r1_full,6,0.408363636786122,0.00585255855298191,0.0029679878456943475,0.0,0.42551890050523894,17.052537708378406,0.7405166243737393,0.7511549222460798
quantum,zmap_r2,6,0.3956915275041803,0.005972068791965571,0.0027118390208506165,0.0,0.4158083308931485,17.822305829986437,0.7369705250829592,0.7476088229552996
classical_ext,linear,8,0.29938221610044236,0.0031426107473074226,0.00330996534799657,0.0,0.29694499403115393,1.742247492669137,0.6969461697722568,0.7016692546583851
classical_ext,rbf_gscale,8,0.3188764010191206,0.003897551497869278,0.003088778142772201,0.0,0.3160836529588038,7.495843938487169,0.713185817805383,0.7023162525879918
classical_ext,poly2,8,0.3014644845535611,0.003315220281289545,0.0032710154830010367,0.0,0.29668931972164275,2.074206162358053,0.6844591097308488,0.6969461697722568
classical_ext,poly3,8,0.30661703287905334,0.0033341149898680165,0.0032642842282650745,0.0,0.3010478198417855,2.5886364664941235,0.7023162525879918,0.6860766045548654
classical_ext,laplacian_med,8,0.38087738052669945,0.005436399026050518,0.0029772850618390136,0.0,0.3916639559412413,15.396301483621006,0.7276785714285714,0.7159679089026915
classical_ext,matern15_med,8,0.32436159862496794,0.004073139270930608,0.00309650901923765,0.0,0.3243507543474643,6.003808714278121,0.7023162525879918,0.697851966873706
classical_ext,matern25_med,8,0.31047438138191535,0.0038334967787715018,0.003120224618282866,0.0,0.30762195896764394,4.896284233962081,0.7023162525879918,0.697851966873706
quantum,zz_r1_full,8,0.3553408772644825,0.010834636542831653,0.002744960427722709,0.0,0.3547740351350126,208.31517463911337,0.7602872670807453,0.739648033126294
quantum,zz_r2_full,8,0.27785568660265325,0.013037580171130934,0.002752003689774132,0.0,0.2714639107396303,299.4586206369917,0.7956133540372672,0.8090062111801242
quantum,pauli_xz_r1_full,8,0.4299068955510674,0.0056886121694775275,0.0027427244574666177,0.0,0.4594875107819437,25.096902688901178,0.7232142857142857,0.7413302277432712
quantum,zmap_r2,8,0.4136560625074837,0.005843263059242931,0.002724604621015983,0.0,0.44052519351351366,26.74388683918658,0.7232142857142857,0.7377070393374741
classical_ext,linear,10,0.303422740044823,0.0033935496006354195,0.002925517510134014,0.0,0.2715333420326889,1.824469526305407,0.750640368852459,0.7385373975409837
classical_ext,rbf_gscale,10,0.3176151669548782,0.004011358948124075,0.0028450821697299897,0.0,0.2943069972764925,8.308996177055667,0.7259861680327868,0.7378970286885246
