dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.52035295308573,0.23488595054055852
4,rbf_gscale,classical_ext_plain,plain,7.92850027352457,0.27359913744486297
4,poly2,classical_ext_plain,plain,5.529626634247176,0.25978037294742
4,poly3,classical_ext_plain,plain,6.831019036983679,0.2750418140230868
4,laplacian_med,classical_ext_plain,plain,11.093678154373043,0.26113605432030396
4,matern15_med,classical_ext_plain,plain,4.765283167322953,0.25973156173242506
4,matern25_med,classical_ext_plain,plain,4.074495031981254,0.2538740579393591
6,linear,classical_ext_plain,plain,4.856785282182793,0.21767623120791402
6,rbf_gscale,classical_ext_plain,plain,10.90029676703508,0.2384228857378474
6,poly2,classical_ext_plain,plain,6.946162839940459,0.23235165971413393
6,poly3,classical_ext_plain,plain,9.32365543398534,0.24417568469105758
6,laplacian_med,classical_ext_plain,plain,15.193844484200307,0.24997148916387796
6,matern15_med,classical_ext_plain,plain,6.597749889403417,0.2333416162256695
6,matern25_med,classical_ext_plain,plain,5.427053449779223,0.22851142501993885
8,linear,classical_ext_plain,plain,6.280927546205985,0.20902934325607322
8,rbf_gscale,classical_ext_plain,plain,14.354428516233757,0.21880723873865793
8,poly2,classical_ext_plain,plain,8.369010628054388,0.21403475687637497
8,poly3,classical_ext_plain,plain,12.028293245578945,0.22414548615318122
8,laplacian_med,classical_ext_plain,plain,19.549123213961607,0.23713758112697408
8,matern15_med,classical_ext_plain,plain,8.318014787392828,0.21552597132506868
8,matern25_med,classical_ext_plain,plain,6.653865689878743,0.2097018919383954
10,linear,classical_ext_plain,plain,7.780752558748376,0.20807785693289024
10,rbf_gscale,classical_ext_plain,plain,19.269930211177293,0.22120717111719704
10,poly2,classical_ext_plain,plain,10.093390575994087,0.21242450592278894
10,poly3,classical_ext_plain,plain,15.393929016686844,0.22516854657377255
10,laplacian_med,classical_ext_plain,plain,24.45998840194602,0.2479007533603552
10,matern15_med,classical_ext_plain,plain,10.4780683886253,0.21653276448863173
10,matern25_med,classical_ext_plain,plain,8.196533970399324,0.20899338836443662
12,linear,classical_ext_plain,plain,9.478042903114856,0.19201786354210415
12,rbf_gscale,classical_ext_plain,plain,22.896173428868018,0.19530702337442596
12,poly2,classical_ext_plain,plain,11.543293271685766,0.19564609857968504
12,poly3,classical_ext_plain,plain,18.408509123847768,0.20449134559133061
12,laplacian_med,classical_ext_plain,plain,30.03772031236622,0.23092083849800316
12,matern15_med,classical_ext_plain,plain,12.716006964792207,0.19496583148045468
12,matern25_med,classical_ext_plain,plain,9.78269367350055,0.1891869179629439
