dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.1967686783386577,0.10732332433278673
4,rbf_gscale,classical_ext_plain,plain,7.4913294645166335,0.10281019310355101
4,poly2,classical_ext_plain,plain,4.657171991790146,0.10624471188331094
4,poly3,classical_ext_plain,plain,6.505694537888275,0.10338167175978673
4,laplacian_med,classical_ext_plain,plain,18.48280336678885,0.1022959724851156
4,matern15_med,classical_ext_plain,plain,7.263278315071252,0.10370797461464731
4,matern25_med,classical_ext_plain,plain,5.87795159686017,0.10437932748954423
6,linear,classical_ext_plain,plain,4.729638116171647,0.0864114713273207
6,rbf_gscale,classical_ext_plain,plain,13.200031316833515,0.08438244230013937
6,poly2,classical_ext_plain,plain,7.319904657917351,0.08574131360482971
6,poly3,classical_ext_plain,plain,11.126126821140467,0.0836800461561091
6,laplacian_med,classical_ext_plain,plain,19.43087658498289,0.08949565553764618
6,matern15_med,classical_ext_plain,plain,8.786709494452092,0.08536634959477973
6,matern25_med,classical_ext_plain,plain,7.105756338084212,0.08562291745114878
8,linear,classical_ext_plain,plain,6.179288364844659,0.08607449806977475
8,rbf_gscale,classical_ext_plain,plain,16.098222050706358,0.0797645018558586
8,poly2,classical_ext_plain,plain,8.848680305854856,0.08343392014965546
8,poly3,classical_ext_plain,plain,13.845973370673018,0.08133981894410647
8,laplacian_med,classical_ext_plain,plain,23.197991686348686,0.08393793423912853
8,matern15_med,classical_ext_plain,plain,9.967603916841325,0.08105993039136923
8,matern25_med,classical_ext_plain,plain,8.042301972786502,0.08127611762972062
10,linear,classical_ext_plain,plain,7.03290481034699,0.08929315948141399
10,rbf_gscale,classical_ext_plain,plain,15.701543231383496,0.08175388015313315
10,poly2,classical_ext_plain,plain,8.98411512748753,0.08752458834039857
10,poly3,classical_ext_plain,plain,14.205764441837886,0.08495531931714334
10,laplacian_med,classical_ext_plain,plain,25.05549884548991,0.08569297597060156
10,matern15_med,classical_ext_plain,plain,10.75317150339022,0.08353168177981578
10,matern25_med,classical_ext_plain,plain,8.651890253686354,0.08428615069920134
12,linear,classical_ext_plain,plain,8.128373852093063,0.0924238186934264
12,rbf_gscale,classical_ext_plain,plain,17.209125122888963,0.07921716257341828
12,poly2,classical_ext_plain,plain,9.673565138877885,0.08645927561998307
12,poly3,classical_ext_plain,plain,15.591463255291396,0.08432242747033036
12,laplacian_med,classical_ext_plain,plain,27.775581850488713,0.08599543418917914
12,matern15_med,classical_ext_plain,plain,11.967287438819227,0.08129425758705741
12,matern25_med,classical_ext_plain,plain,9.559032491666965,0.08116158283522572
