dim,kernel,family,representation,spec_train_eff_rank,kta_train
4,linear,classical_ext_plain,plain,3.401931292340179,0.2605196468101322
4,rbf_gscale,classical_ext_plain,plain,7.253666659332678,0.27510861493828337
4,poly2,classical_ext_plain,plain,5.286138807460513,0.27011647636977587
4,poly3,classical_ext_plain,plain,6.469582737447935,0.27780697221352535
4,laplacian_med,classical_ext_plain,plain,10.278315168352753,0.2697147139451952
4,matern15_med,classical_ext_plain,plain,4.722898915575061,0.2677679635584148
4,matern25_med,classical_ext_plain,plain,4.097185440056846,0.260753083828815
6,linear,classical_ext_plain,plain,5.266060807669464,0.22687630521747768
6,rbf_gscale,classical_ext_plain,plain,12.760571519234276,0.24011906313139394
6,poly2,classical_ext_plain,plain,7.581619170834604,0.23343101632249813
6,poly3,classical_ext_plain,plain,10.328438815873188,0.2464447229251234
6,laplacian_med,classical_ext_plain,plain,15.503865967397564,0.2471311233644295
6,matern15_med,classical_ext_plain,plain,6.882640833771127,0.23157144285503595
6,matern25_med,classical_ext_plain,plain,5.634457960739496,0.22440550963572628
8,linear,classical_ext_plain,plain,6.62352525475187,0.22156285494161862
8,rbf_gscale,classical_ext_plain,plain,16.659748108609687,0.22308324266915805
8,poly2,classical_ext_plain,plain,8.989294152781222,0.2194096459379759
8,poly3,classical_ext_plain,plain,13.161623704731628,0.23039259284586283
8,laplacian_med,classical_ext_plain,plain,18.88198860732463,0.23856547354284055
8,matern15_med,classical_ext_plain,plain,8.500486930897388,0.2186872925603265
8,matern25_med,classical_ext_plain,plain,6.7692998173256775,0.21155844953441025
10,linear,classical_ext_plain,plain,7.713063957227675,0.21792800819088953
10,rbf_gscale,classical_ext_plain,plain,17.99695853719764,0.21489272055255484
10,poly2,classical_ext_plain,plain,9.689222094230674,0.21395667531132795
10,poly3,classical_ext_plain,plain,14.556600030469886,0.22179123817043928
10,laplacian_med,classical_ext_plain,plain,21.697973693063858,0.2389194480738673
10,matern15_med,classical_ext_plain,plain,9.802598326392669,0.21503995694448821
10,matern25_med,classical_ext_plain,plain,7.775782540771489,0.20830416568311266
12,linear,classical_ext_plain,plain,8.997928395687234,0.21813760226191034
12,rbf_gscale,classical_ext_plain,plain,21.232593583585462,0.21601729589593627
12,poly2,classical_ext_plain,plain,10.901874467207977,0.21108858055993066
12,poly3,classical_ext_plain,plain,17.012368840300166,0.22313616624875704
12,laplacian_med,classical_ext_plain,plain,25.294864466053102,0.2505119794465042
12,matern15_med,classical_ext_plain,plain,11.310928457961824,0.2147401687199753
12,matern25_med,classical_ext_plain,plain,8.865078047987236,0.20588581722409657
