task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,fit_seconds,kernel_backend,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.5310689514483885,validation,0.008000373840332,analytic_cpu,0.484,0.5240547544687355,0.4779103462789982,0.5342960288808665,0.518705561831351,0.4170861786058827,,,,
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.5310689514483885,id_test,0.008000373840332,analytic_cpu,0.48,0.5234140554121013,0.48,0.48,0.5497941238048712,0.419762802489488,,,,
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,svc,train_cv,10.0,0.5310689514483885,ood_test,0.008000373840332,analytic_cpu,0.494,0.5113924254893418,0.4835870492613049,0.5569176882661997,0.5112714011392425,0.4612180361692612,,,,
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,0.2107412815093994,analytic_cpu,0.592,0.5030234567080869,0.4055944055944056,0.0727272727272727,0.4952488537444348,0.4005902480630968,0.6799674253146767,0.2434323329152559,0.0330358900273099,0.6830110168883539
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,0.2107412815093994,analytic_cpu,0.612,0.4751552795031056,0.379652605459057,0.0,0.4904738641914997,0.3356052769299047,0.6682331710344026,0.2376709988722954,0.0803703491986933,0.6825835959714742
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,0.2107412815093994,analytic_cpu,0.542,0.4989349857191267,0.3775516305972786,0.0576131687242798,0.4918590953833245,0.4449339767821881,0.6928158221120031,0.2498037546551944,0.0483924265047913,0.6825409201992569
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,validation,0.0080008506774902,analytic_cpu,0.46,0.4847830420625955,0.4592992518303721,0.4787644787644787,0.4908631802777593,0.3915075368080895,,,,
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,id_test,0.0080008506774902,analytic_cpu,0.488,0.5170632982064345,0.4868176278144845,0.4621848739495798,0.5178309721543722,0.3487802730479443,,,,
diabetes_readmission,q1000,42,classical_ext,linear,4,linear__d4,svc,fixed_c1,1.0,,ood_test,0.0080008506774902,analytic_cpu,0.496,0.5072856658759742,0.4930719837783035,0.5315985130111525,0.505171773894241,0.4548666165839133,,,,
diabetes_readmission,q1000,42,classical_ext,rbf_gscale,4,rbf_gscale__d4,svc,train_cv,0.1,0.5361893104855161,validation,0.0085561275482177,analytic_cpu,0.5,0.5007973951757592,0.4957318745865001,0.4493392070484581,0.5102000132899196,0.4161458364726788,,,,
