family,model,dim,cfg,kernel,split,svc_c,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy
classical_ext,svc,4,linear__svc_C0.01__d4,linear,id_test,0.01,0.11847829818725586,0.671,0.6709926839707359,0.6709917747943699,0.6693467336683417,0.8203912815651263,0.8505107059580852,,,,
classical_ext,svc,4,linear__svc_C0.01__d4,linear,ood_test,0.01,0.11847829818725586,0.582,0.582998299829983,0.5782736257571905,0.5386313465783664,0.7221482148214822,0.6524224962668173,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,id_test,0.1,0.11489748954772949,0.793,0.7927411709646839,0.7893856470897065,0.761795166858458,0.8034072136288543,0.7837507600143186,,,,
classical_ext,svc,4,linear__svc_C0.1__d4,linear,ood_test,0.1,0.11489748954772949,0.66,0.6617861786178618,0.649634795798915,0.5893719806763285,0.7704810481048104,0.6432828976150338,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,id_test,10.0,0.08295130729675293,0.793,0.7927411709646839,0.7893856470897065,0.761795166858458,0.8019872079488318,0.7783357098080933,,,,
classical_ext,svc,4,linear__svc_C10__d4,linear,ood_test,10.0,0.08295130729675293,0.66,0.6617861786178618,0.649634795798915,0.5893719806763285,0.7662446244624462,0.6387273986194293,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,id_test,100.0,0.14684820175170898,0.793,0.7927411709646839,0.7893856470897065,0.761795166858458,0.8018552074208296,0.7780260069054497,,,,
classical_ext,svc,4,linear__svc_C100__d4,linear,ood_test,100.0,0.14684820175170898,0.66,0.6617861786178618,0.649634795798915,0.5893719806763285,0.7657605760576058,0.6383279459084202,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,id_test,0.01,0.06415939331054688,0.877,0.8772375089500357,0.875292884293088,0.8898836168307968,0.9257117028468115,0.8984725148000485,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.01__d4,rbf_gscale,ood_test,0.01,0.06415939331054688,0.735,0.7323232323232323,0.7133198106828939,0.792156862745098,0.8173337333733374,0.7132928182691831,,,,
classical_ext,svc,4,rbf_gscale__svc_C0.1__d4,rbf_gscale,id_test,0.1,0.04009866714477539,0.878,0.8782355129420518,0.8763359769052369,0.8906810035842294,0.9415517662070648,0.8921620913909504,,,,
