family,model,dim,cfg,kernel,split,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,shots,min_eig_before_psd,fro_change_sampling,fro_change_projection,spec_train_eff_rank,kta_ood
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,1.0,0.8979943012308433,0.006997823715209961,0.8844621513944223,0.8837150127226463,0.8841015842687685,0.8905660377358491,0.9401399491094148,0.9403745437291282,,,,,128,-1.5439904333828354,24.208617424286345,16.144265277643274,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,1.0,0.8979943012308433,0.006997823715209961,0.8955823293172691,0.8932449903038138,0.8946837584591358,0.9044117647058824,0.943180349062702,0.9020653818321311,,,,,128,-1.5439904333828354,24.208617424286345,16.144265277643274,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,1.0,0.8979943012308433,0.006997823715209961,0.764,0.774468085106383,0.7600689700045546,0.7907801418439716,0.8119630670413488,0.7138413143115172,,,,,128,-1.5439904333828354,24.208617424286345,16.144265277643274,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.8580062389373779,0.8764940239043825,0.8746819338422391,0.8757048609447133,0.8856088560885609,0.9586513994910941,0.9597802302719477,0.2749200943787756,0.08156136957432193,0.07950124336664062,0.3882306357855999,128,-1.5439904333828354,24.208617424286345,16.144265277643274,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.8580062389373779,0.9036144578313253,0.9009372979961215,0.9026329509906152,0.9124087591240876,0.9607627666451196,0.9576804826796036,0.2555161613617799,0.07413353551617997,0.06205127664704476,0.35440876489984285,128,-1.5439904333828354,24.208617424286345,16.144265277643274,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.8580062389373779,0.748,0.7591328783621036,0.7429620563035495,0.7789473684210526,0.8290485748695302,0.7625867088121402,0.4887546073820521,0.16397766070980027,0.0707404601345373,0.493497270666755,128,-1.5439904333828354,24.208617424286345,16.144265277643274,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,128,-1.135080429582744,12.530628830859564,8.150673152860065,66.98519919691762,0.10708529208087539
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,10.0,0.8994754877648627,0.011324167251586914,0.8207171314741036,0.8247455470737913,0.8201576307618821,0.810126582278481,0.912913486005089,0.9232707323679193,,,,,512,-0.765616553315062,12.120467711459213,7.9681506078262165,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,10.0,0.8994754877648627,0.011324167251586914,0.8232931726907631,0.8233031674208144,0.8230620155038759,0.8294573643410853,0.8751777634130575,0.8342841671859385,,,,,512,-0.765616553315062,12.120467711459213,7.9681506078262165,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,10.0,0.8994754877648627,0.011324167251586914,0.676,0.6777197912484946,0.6759533372805684,0.6720647773279352,0.7459654757125653,0.649512504315544,,,,,512,-0.765616553315062,12.120467711459213,7.9681506078262165,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.9068930149078369,0.8884462151394422,0.8868320610687023,0.8878033205619412,0.8962962962962963,0.9617684478371501,0.9629040000511214,0.2718843721636835,0.07982671998129494,0.09451812037459385,0.3946710726074895,512,-0.765616553315062,12.120467711459213,7.9681506078262165,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.9068930149078369,0.891566265060241,0.8890433096315449,0.8905494505494506,0.9010989010989011,0.9623787976729153,0.9617323418489047,0.2570273857234039,0.0751445849958957,0.06791236970759415,0.35783843656268705,512,-0.765616553315062,12.120467711459213,7.9681506078262165,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.9068930149078369,0.756,0.7676435166599759,0.7505357347336048,0.7874564459930313,0.8237173825772782,0.7629163090882951,0.4891600831098309,0.16466584276414387,0.07350510366076718,0.49801571303503356,512,-0.765616553315062,12.120467711459213,7.9681506078262165,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,512,-0.5352294855674946,6.264470474705287,3.997256793366255,43.166472735149824,0.107039012881202
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,10.0,0.9033667472389496,0.012974262237548828,0.8446215139442231,0.8458969465648856,0.8446116481737226,0.8458498023715415,0.9446564885496183,0.9531024141640321,,,,,2048,-0.37990745785778324,6.056145555276933,3.9306474070076978,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,10.0,0.9033667472389496,0.012974262237548828,0.8714859437751004,0.8708791208791209,0.8711346875404322,0.8778625954198473,0.9252100840336135,0.8664592273741519,,,,,2048,-0.37990745785778324,6.056145555276933,3.9306474070076978,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,10.0,0.9033667472389496,0.012974262237548828,0.76,0.7622641509433963,0.7599846390168971,0.7580645161290323,0.8265274989963869,0.7706705905056558,,,,,2048,-0.37990745785778324,6.056145555276933,3.9306474070076978,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.7945866584777832,0.8844621513944223,0.8830152671755724,0.8838648946184406,0.8921933085501859,0.9623409669211196,0.9630596936483831,0.27289731939778455,0.08004452610814418,0.08972502302100879,0.3940461126832104,2048,-0.37990745785778324,6.056145555276933,3.9306474070076978,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.7945866584777832,0.8995983935742972,0.8970911441499677,0.8986568986568986,0.9084249084249084,0.9619263089851325,0.9603943629839536,0.25712981700967336,0.0748257251073402,0.07886468349461297,0.35868315548493557,2048,-0.37990745785778324,6.056145555276933,3.9306474070076978,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.7945866584777832,0.76,0.7709353673223605,0.7554773082942097,0.7887323943661971,0.8224006423123243,0.7578505507672967,0.4877006300103029,0.1640435354023745,0.07130117090607081,0.5001564797397886,2048,-0.37990745785778324,6.056145555276933,3.9306474070076978,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,2048,-0.2740930057009092,3.1254110511656252,1.958822570554142,31.93662108213646,0.10667630489152348
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_val,10.0,0.9062072893964066,0.009399652481079102,0.8844621513944223,0.8847646310432571,0.8843446621224399,0.888030888030888,0.9697201017811703,0.9750194897655847,,,,,8192,-0.18735875183696368,3.0262559937595452,1.935679616814101,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,id_test,10.0,0.9062072893964066,0.009399652481079102,0.9116465863453815,0.9100517129928894,0.9111291369240753,0.917910447761194,0.9445378151260504,0.9094866276536164,,,,,8192,-0.18735875183696368,3.0262559937595452,1.935679616814101,,
quantum,svc,4,zz_r1_full__as0.5__svc__d4,zz_r1_full__as0.5,ood_test,10.0,0.9062072893964066,0.009399652481079102,0.782,0.7900040144520273,0.7803756583692993,0.7992633517495396,0.8512725812926536,0.7922212373719436,,,,,8192,-0.18735875183696368,3.0262559937595452,1.935679616814101,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_val,,,0.7211804389953613,0.8804780876494024,0.8788486005089058,0.8797892720306513,0.8888888888888888,0.9625954198473282,0.9634198661015656,0.2719363407816832,0.07954649252117507,0.0955816669604393,0.39426166255205736,8192,-0.18735875183696368,3.0262559937595452,1.935679616814101,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,id_test,,,0.7211804389953613,0.8995983935742972,0.8970911441499677,0.8986568986568986,0.9084249084249084,0.9635423400129282,0.9621559403046083,0.25475136237559204,0.07390660289049207,0.07529032660875926,0.35836503827955307,8192,-0.18735875183696368,3.0262559937595452,1.935679616814101,,
quantum,gpc,4,zz_r1_full__as0.5__gpc__d4,zz_r1_full__as0.5,ood_test,,,0.7211804389953613,0.762,0.7730630268968286,0.7573795358813239,0.7908611599297012,0.822207948615014,0.7594478087918024,0.487536244894398,0.16402245509523405,0.08133003422268513,0.49912022495571046,8192,-0.18735875183696368,3.0262559937595452,1.935679616814101,,
quantum,geometry,4,zz_r1_full__as0.5__geom__d4,zz_r1_full__as0.5,ood_test,,,,,,,,,,,,,,8192,-0.13733720782110095,1.5644660357285942,0.9615156937681512,26.51485251867605,0.10663885959625341
quantum,svc,4,zz_r2_full__as0.5__svc__d4,zz_r2_full__as0.5,id_val,1.0,0.8951137790849912,0.014048099517822266,0.8844621513944223,0.8844147582697202,0.88427846934071,0.8888888888888888,0.935114503816794,0.9103947106889217,,,,,128,-1.5340271352137351,24.635730132389536,16.11788757346226,,
quantum,svc,4,zz_r2_full__as0.5__svc__d4,zz_r2_full__as0.5,id_test,1.0,0.8951137790849912,0.014048099517822266,0.9116465863453815,0.9100517129928894,0.9111291369240753,0.917910447761194,0.9290239172592113,0.9058232083550162,,,,,128,-1.5340271352137351,24.635730132389536,16.11788757346226,,
quantum,svc,4,zz_r2_full__as0.5__svc__d4,zz_r2_full__as0.5,ood_test,1.0,0.8951137790849912,0.014048099517822266,0.76,0.7687675632276194,0.7575757575757576,0.7818181818181819,0.8188679245283019,0.726599837146975,,,,,128,-1.5340271352137351,24.635730132389536,16.11788757346226,,
