family,kernel,dim,kta_ood_full,kta_null_mean,kta_null_std,kta_null_exceed_frac,kta_ood_halfA,eff_rank_train,bacc_svc_halfB,bacc_gpc_halfB
classical_ext,linear,4,0.22849889919220895,0.0022182787240568884,0.002057956256688018,0.0,0.18874987914249555,2.021526619564152,0.8139088114754098,0.7516649590163935
classical_ext,rbf_gscale,4,0.2794480706805365,0.0037753872797793293,0.0025917330893166597,0.0,0.24528614446518027,6.398294112164711,0.7589651639344263,0.7392418032786885
classical_ext,poly2,4,0.2477638416424135,0.0027211709920160767,0.002204692323300593,0.0,0.20928592954615255,2.5400218878990226,0.7466700819672132,0.7444928278688525
classical_ext,poly3,4,0.25054083087473716,0.0028203379034521716,0.0022169859396134655,0.0,0.21141744616855399,3.1706416411177893,0.7466700819672132,0.7357197745901639
classical_ext,laplacian_med,4,0.32325091556759156,0.00486641365584016,0.002618754207824809,0.0,0.29149654640046513,10.098540268520141,0.788422131147541,0.7843237704918034
classical_ext,matern15_med,4,0.2729344728289424,0.0037732820959797786,0.0026208881442828227,0.0,0.23878530575249035,4.612550752583199,0.7548668032786885,0.7351434426229508
classical_ext,matern25_med,4,0.26020276071475495,0.00360053501906536,0.002613519373275959,0.0,0.22560580180112264,4.005572910719667,0.7466700819672132,0.7316214139344263
quantum,zz_r1_full,4,0.3523953010394072,0.007634682967535492,0.0029192261797596083,0.0,0.33952481504579624,35.665734294042636,0.8374103483606558,0.8251152663934427
quantum,zz_r2_full,4,0.2413538120755492,0.009092580446476047,0.0030018969458921857,0.0,0.24394333815924862,50.884403014657934,0.7968109631147541,0.788422131147541
quantum,pauli_xz_r1_full,4,0.3585341318421463,0.0044795268792112855,0.0026282608774175877,0.0,0.33224682047828186,10.452099795587237,0.7921362704918034,0.8005251024590163
quantum,zmap_r2,4,0.3325637210744401,0.00482844390343588,0.0028005914244598495,0.0,0.3254242364262865,10.27113591722301,0.7560194672131147,0.7606941598360656
classical_ext,linear,6,0.30675394067388784,0.0029970801221871676,0.0029652751363742607,0.0,0.2846748430069362,2.04830962519091,0.7860849509898136,0.8279518226664104
classical_ext,rbf_gscale,6,0.28788446900087006,0.0038933167173420494,0.0027748411433836063,0.0,0.27141826560602617,6.398371772442557,0.7671855980524056,0.7431609968607855
classical_ext,poly2,6,0.2975601531089713,0.003320050732850512,0.0028947605145072243,0.0,0.275799532374664,2.52256149798581,0.743417259273496,0.7535075917739766
classical_ext,poly3,6,0.30148050455090336,0.003392344690540297,0.0029099871636419344,0.0,0.280884957038303,3.2050182887039567,0.7478057530911654,0.7504004100198604
